grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
0.0,9.151162790697674,2.7906976744186047,0.22093023255813954,0.10465116279069768,0.05813953488372093,0.0,1.255813953488372,0.47674418604651164,1.2093023255813953,0.1744186046511628,0.12790697674418605,0.5,0.6976744186046512,0.0
0.5,6.477777777777778,1.8222222222222222,0.4666666666666667,0.0,0.07777777777777778,0.0,1.2222222222222223,0.1,1.5666666666666667,0.4111111111111111,0.3888888888888889,0.5888888888888889,0.36666666666666664,0.0
0.8,8.743589743589743,2.3846153846153846,0.5641025641025641,0.01282051282051282,0.2564102564102564,0.0,0.8974358974358975,0.5769230769230769,1.935897435897436,0.1794871794871795,0.1282051282051282,0.44871794871794873,0.5256410256410257,0.0
0.9,12.659817351598173,3.8493150684931505,2.0433789954337898,0.0091324200913242,0.08447488584474885,0.0,1.7374429223744292,0.1689497716894977,2.5205479452054793,0.15753424657534246,0.0958904109589041,0.4680365296803653,0.1598173515981735,0.0
1.0,9.011629082819294,2.797856203862878,0.6613408838102942,0.021741328749115177,0.17473960966730712,0.0,1.2183233896248358,0.5757912832440085,2.071291333805238,0.29517645869147535,0.2304580847406209,0.6131054707250481,0.6523409849327536,0.0
