grade,struc0,struc1,struc10,struc11,struc12,struc13,struc14,struc15,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
0.0,0.1843137254901961,0.12549019607843137,0.22745098039215686,0.0784313725490196,0.35294117647058826,0.35294117647058826,0.24313725490196078,0.5215686274509804,0.3411764705882353,0.25882352941176473,0.058823529411764705,0.611764705882353,0.44313725490196076,0.32941176470588235,0.3215686274509804,4.090196078431372
0.5,0.2268041237113402,0.2852233676975945,0.46048109965635736,0.05154639175257732,0.15807560137457044,0.18213058419243985,0.4536082474226804,0.33676975945017185,0.6048109965635738,0.17525773195876287,0.003436426116838488,0.49140893470790376,0.8281786941580757,0.01718213058419244,0.20618556701030927,3.783505154639175
0.8,0.5172413793103449,0.08374384236453201,0.4630541871921182,0.10837438423645321,0.2512315270935961,0.2512315270935961,0.42857142857142855,0.7980295566502463,0.270935960591133,0.4187192118226601,0.15763546798029557,0.5221674876847291,0.458128078817734,0.09359605911330049,0.2660098522167488,4.325123152709359
0.9,1.059443911792905,0.2473633748801534,1.3796740172579098,0.046021093000958774,0.08149568552253116,0.2751677852348993,0.25599232981783315,1.6232023010546501,0.33844678811121764,0.19367209971236818,0.46116970278044106,0.49952061361457334,0.6740172579098753,0.37679769894535,0.10354745925215723,5.703739213806328
1.0,0.34005831452219715,0.2715857787810384,0.5604307750188111,0.14014296463506395,0.3634781790820166,0.2962283671933785,0.4075902934537246,0.5936324303987961,0.4876316779533484,0.3306527464258841,0.11310195635816403,0.7181151241534989,0.7347159518434914,0.18947516930022573,0.39442249811888636,4.576138073739654
