grade,struc0,struc1,struc2,struc3
0.0,1.3411764705882352,1.423529411764706,5.7176470588235295,0.058823529411764705
0.5,1.2989690721649485,1.611683848797251,5.319587628865979,0.03436426116838488
0.8,1.5073891625615763,1.5467980295566504,6.325123152709359,0.034482758620689655
0.9,2.1697027804410354,1.8168744007670181,9.267497603068072,0.06519654841802493
1.0,1.8284424379232507,1.9215575620767493,6.693801730624529,0.07359857035364936
