grade,struc0,struc1,struc2,struc3
0.0,0.36046511627906974,1.2906976744186047,0.011627906976744186,9.593023255813954
0.5,0.12222222222222222,1.211111111111111,0.011111111111111112,7.811111111111111
0.8,0.3076923076923077,1.435897435897436,0.0,9.41025641025641
0.9,0.3584474885844749,1.5707762557077625,0.0410958904109589,13.17123287671233
1.0,0.29153605015673983,1.5921731216503185,0.026696329254727477,10.349782586712509
