source,target,value
18|37.18.36,12|18.37,0.006779661
18|37.18.36,9|,0.0143126177
18|37.18.36,5|18.37.18.36,0.0116760829
18|37.18.36,6|18,0.0056497175
18|37.18.36,0|,0.009039548
37|20,18|37.20,1
24|30,37|24,0.5322580645
24|30,36|24,0.3064516129
24|30,18|,0.1612903226
37|18.37.18.37.30,18|37.18.37.18.37.30,1
18|37.22,37|18.37.22,0.9254658385
18|37.22,36|18,0.0745341615
23|16,18|23,0.25
23|16,37|23,0.75
18|37.9,36|18,0.170212766
18|37.9,37|18.37,0.829787234
18|8,37|18,1
22|24,9|22,1
18|36.29,36|18,0.2467532468
18|36.29,37|18.36,0.5909090909
18|36.29,29|,0.0844155844
18|36.29,24|18.36,0.0779220779
36|31.17,32|36,1
5|36.18,37|5,1
18|36.4,37|18.36,0.5217391304
18|36.4,36|18,0.4782608696
20|11.0.24,37|20,1
8|36,37|8,1
17|36,37|17,0.2894736842
17|36,32|,0.2894736842
17|36,31|17,0.4210526316
18|37.15,37|18.37,0.7659574468
18|37.15,19|,0.2340425532
36|24,0|36,0.0252293578
36|24,2|36.24,0.0527522936
36|24,6|36,0.0275229358
36|24,13|36,0.0229357798
36|24,18|36.24,0.871559633
37|15,18|37.15,1
34|18.37,36|34,0.2608695652
34|18.37,37|34,0.3043478261
34|18.37,6|34,0.4347826087
18|14,5|18.14,0.219047619
18|14,36|18,0.0984126984
18|14,37|18.14,0.2571428571
18|14,34|,0.0380952381
18|14,6|18.14,0.1111111111
18|14,24|18.14,0.1333333333
18|14,3|18.14,0.1428571429
32|36,37|32,0.6923076923
32|36,36|32,0.3076923077
36|11,18|36.11,0.5087719298
36|11,20|36.11,0.4912280702
34|24.18,6|34,1
36|5.18.14,3|36,1
18|37.2,37|18.37.2,0.7283950617
18|37.2,36|18,0.0679012346
18|37.2,14|,0.1111111111
18|37.2,24|18,0.0925925926
6|34,37|,0.6538461538
6|34,36|6.34,0.3461538462
18|7,37|18,1
22|,9|22,0.1804384486
22|,36|22,0.1956155143
22|,18|22,0.1163575042
22|,24|22,0.1652613828
22|,37|22,0.3423271501
36|17,31|36.17,0.6808510638
36|17,18|36,0.3191489362
34|24,37|34,0.5945945946
34|24,6|34,0.4054054054
15|18.36,25|15,1
18|34,37|18,1
37|31,18|37.31,1
18|37.18.37.18.37,24|18.37.18.37,0.0618510662
18|37.18.37.18.37,23|18.37.18,0.0071452495
18|37.18.37.18.37,17|18,0.009154851
18|37.18.37.18.37,11|18.37.18,0.0011164452
18|37.18.37.18.37,37|18.37.18.37,0.6467567266
18|37.18.37.18.37,6|18,0.0056938707
18|37.18.37.18.37,27|18.37,0.0017863124
18|37.18.37.18.37,36|18.37.18,0.0954560679
18|37.18.37.18.37,3|18.37.18.37,0.0029027576
18|37.18.37.18.37,2|18.37.18.37.18.37,0.0043541364
18|37.18.37.18.37,22|18.37.18.37,0.0027911131
18|37.18.37.18.37,0|,0.009154851
18|37.18.37.18.37,4|18,0.0098247181
18|37.18.37.18.37,5|18.37.18.37.18.37,0.0054705817
18|37.18.37.18.37,34|18.37,0.0031260467
18|37.18.37.18.37,29|,0.0282460645
18|37.18.37.18.37,28|18.37.18,0.0016746679
18|37.18.37.18.37,15|,0.0034609802
18|37.18.37.18.37,16|18,0.0015630233
18|37.18.37.18.37,14|,0.0158535224
18|37.18.37.18.37,10|18,0.002121246
18|37.18.37.18.37,21|18,0.0052472926
18|37.18.37.18.37,13|18.37,0.0078151167
18|37.18.37.18.37,19|,0.0270179748
18|37.18.37.18.37,31|18,0.0034609802
18|37.18.37.18.37,12|18.37,0.0110528079
18|37.18.37.18.37,9|,0.0112760969
18|37.18.37.18.37,7|18,0.0011164452
18|37.18.37.18.37,26|18,0.0040192029
18|37.18.37.18.37,20|18.37,0.0013397343
18|37.18.37.18.37,30|18,0.0081500502
3|36,37|3,0.5806451613
3|36,36|3,0.4193548387
21|33,37|,0.7380952381
21|33,36|21,0.2619047619
4|18.37.18.37.34,21|4,1
18|37.20,37|18.37.20,0.6453900709
18|37.20,19|,0.0921985816
18|37.20,15|,0.0780141844
18|37.20,24|18,0.0780141844
18|37.20,36|18,0.1063829787
18|2,24|18.2,0.2602739726
18|2,36|18,0.1917808219
18|2,37|18,0.3835616438
18|2,10|18,0.1643835616
34|6.36,37|34,1
18|36.10,37|18.36,0.6956521739
18|36.10,36|18,0.3043478261
18|37.27,37|18.37,1
36|5,18|36.5,0.7592592593
36|5,3|36,0.2407407407
25|,18|,0.0491803279
25|,37|25,0.1606557377
25|,15|25,0.0983606557
25|,7|,0.5672131148
25|,36|,0.1245901639
18|12,27|,1
36|25.15,7|36,1
18|37.18.37.33,24|18.37.18.37,0.1594202899
18|37.18.37.33,23|18.37.18,0.1014492754
18|37.18.37.33,37|18.37.18.37,0.7391304348
4|18.36,37|4,0.5172413793
4|18.36,21|4,0.4827586207
18|36.22,37|18.36,1
2|18,36|2,0.1478494624
2|18,24|2,0.064516129
2|18,37|2,0.2634408602
2|18,18|2,0.1532258065
2|18,10|2.18,0.3709677419
24|2,37|24,1
5|18.36.18,37|5,1
18|37.18.37.22,13|18.37,0.0930232558
18|37.18.37.22,36|18.37.18,0.0775193798
18|37.18.37.22,37|18.37.18.37,0.8294573643
5|18.37.18.36,3|5,1
32|31.18,37|32,1
10|36.2,37|10,1
26|16,36|26,0.1685393258
26|16,23|26.16,0.2359550562
26|16,37|26,0.4831460674
26|16,18|26,0.1123595506
9|18.36,22|9.18.36,0.5507246377
9|18.36,36|9,0.231884058
9|18.36,37|9,0.2173913043
32|17.18,31|32,1
4|21,33|4.21,1
2|18.36.18.37.18,37|2,1
22|36.9,37|22,1
36|21.4,33|36.21,1
34|18.6,37|34,1
31|18.36,37|31,1
26|36,36|26,0.3125
26|36,37|26,0.225
26|36,16|26.36,0.4625
18|26,37|18,1
16|24,26|16,1
14|18.37.24,18|14,1
14|24,18|14,1
18|2.18.37,24|18.2,1
37|18.37.26,18|37.18.37.26,1
9|22,18|9,0.1397849462
9|22,36|9.22,0.2043010753
9|22,37|9,0.6559139785
37|19,18|37.19,1
10|2.18,36|10,0.1679389313
10|2.18,24|10,0.3740458015
10|2.18,37|10,0.3129770992
10|2.18,18|10.2.18,0.1450381679
18|37.18.14,37|18.37,1
6|18.36,34|,0.5531914894
6|18.36,36|6.18,0.4468085106
37|18.37.18.37.34,18|37.18.37.18.37.34,1
37|18.37.30,18|37.18.37.30,1
37|18.37.24,18|37.18.37.24,1
36|31,17|36,0.1414141414
36|31,32|36,0.6262626263
36|31,18|36,0.2323232323
8|13.18.30,37|8,1
6|18,34|,0.4479495268
6|18,37|,0.1388012618
6|18,36|6.18,0.2744479495
6|18,18|6,0.0851735016
6|18,24|6,0.0536277603
36|19,9|36,0.0584795322
36|19,18|36.19,0.9415204678
27|36,28|27.36,0.5223880597
27|36,36|27,0.2835820896
27|36,37|27,0.1940298507
23|18,26|23,0.4092409241
23|18,18|23,0.0528052805
23|18,16|23.18,0.1551155116
23|18,36|23,0.2244224422
23|18,24|,0.0330033003
23|18,37|23,0.1254125413
3|,37|3,0.2829268293
3|,24|3,0.2
3|,5|,0.1170731707
3|,18|,0.1048780488
3|,36|3,0.2536585366
3|,14|,0.0414634146
36|22,18|36.22,1
18|36.14,37|18.36,0.5961538462
18|36.14,5|,0.2115384615
18|36.14,36|18,0.1923076923
0|11,37|0,1
18|36.8,37|18.36,1
32|,36|32,0.1905940594
32|,37|32,0.5024752475
32|,17|,0.0272277228
32|,31|32,0.0965346535
32|,18|32,0.0792079208
32|,24|32,0.103960396
18|37.19,5|,0.0166944908
18|37.19,37|18.37.19,0.6293823038
18|37.19,29|,0.0166944908
18|37.19,36|18.37.19,0.1535893155
18|37.19,24|18,0.0317195326
18|37.19,19|,0.1519198664
16|26.23.24,37|16,1
15|,25|15,0.538961039
15|,7|15,0.0844155844
15|,37|15,0.2077922078
15|,36|15,0.1688311688
18|37.26,37|18.37.26,0.6036036036
18|37.26,36|18,0.2162162162
18|37.26,29|,0.1801801802
18|36.16,37|18.36.16,1
18|37,36|18,0.1019748512
18|37,25|18.37,0.0014190548
18|37,32|18,0.0009460365
18|37,3|18,0.0039418188
18|37,17|18,0.0091056013
18|37,4|18,0.0101698924
18|37,6|18,0.0076077102
18|37,33|18,0.0009066183
18|37,27|18.37,0.0013796366
18|37,11|,0.0021285821
18|37,28|,0.0024045094
18|37,22|18,0.0036658914
18|37,16|18,0.0018132366
18|37,0|,0.010918838
18|37,5|,0.0092238559
18|37,30|18,0.00630691
18|37,34|18.37,0.0033505459
18|37,29|,0.0325988411
18|37,2|18.37,0.0090661831
18|37,15|,0.0047301825
18|37,37|18.37,0.6055421972
18|37,8|18,0.0008277819
18|37,14|,0.0159249478
18|37,10|18,0.004414837
18|37,21|18,0.0063463282
18|37,13|18.37,0.0070952738
18|37,19|,0.0309826954
18|37,31|18,0.003784146
18|37,12|18.37,0.0097757105
18|37,9|,0.0121408018
18|37,7|18,0.0018526548
18|37,26|18,0.0039418188
18|37,23|18,0.0081201466
18|37,20|18.37,0.0014190548
18|37,24|18,0.0641728093
33|4.21,37|33,1
24|34,36|24,0.3666666667
24|34,37|24,0.6333333333
24|18.36,36|24,0.2095808383
24|18.36,37|24,0.5748502994
24|18.36,18|,0.1556886228
24|18.36,9|24,0.0598802395
26|24.18,16|26.24.18,1
34|36,36|34,0.3076923077
34|36,37|34,0.6923076923
24|7,37|24,1
30|8,24|30,0.2228571429
30|8,37|30,0.4285714286
30|8,18|30.8,0.2
30|8,36|30.8,0.1485714286
18|21,33|18,0.2777777778
18|21,37|18,0.7222222222
37|4,18|37.4,1
37|24.22,18|37.24.22,1
37|18.36,18|37.18.36,1
37|18.37.20,18|37.18.37.20,1
36|14,18|36.14,1
33|4.36,37|33,1
10|18.36.18,37|10,0.5
10|18.36.18,2|10.18,0.5
24|22,18|24.22,0.2
24|22,36|24,0.2526315789
24|22,37|24.22,0.5473684211
11|0.18.37.32,20|,1
36|26,16|36,0.1558441558
36|26,23|36,0.1948051948
36|26,18|36.26,0.6493506494
9|18.37.29,22|9,1
12|36,27|12,1
13|8,37|13,1
37|18.37.7,18|37.18.37.7,1
8|,30|8,0.3755274262
8|,13|8,0.0632911392
8|,37|8,0.3080168776
8|,18|8,0.0886075949
8|,36|8,0.164556962
18|37.18.37.16,37|18.37.18.37.16,0.6293103448
18|37.18.37.16,36|18.37.18,0.1120689655
18|37.18.37.16,29|,0.2586206897
20|36.11,37|20,1
18|30,24|18,0.1527777778
18|30,36|18,0.1388888889
18|30,37|18,0.4861111111
18|30,13|18.30,0.2222222222
37|25,18|37.25,1
33|4.18,21|33,0.641025641
33|4.18,37|33,0.358974359
26|,36|26,0.1472868217
26|,37|26,0.2093023256
26|,18|26,0.0713178295
26|,24|,0.0279069767
26|,23|,0.0868217054
26|,16|26,0.4573643411
12|18,18|12,0.0440251572
12|18,36|12,0.141509434
12|18,37|12,0.0628930818
12|18,28|12.18,0.0440251572
12|18,24|,0.0440251572
12|18,27|12,0.6635220126
36|32,18|36.32,1
15|36,25|15,0.625
15|36,36|15,0.375
36|13,8|36,0.5925925926
36|13,18|36,0.4074074074
17|24,36|17,0.2678571429
17|24,31|17.24,0.7321428571
36|0,11|36,0.6666666667
36|0,18|36,0.3333333333
6|14,34|,1
23|,18|23,0.0675241158
23|,26|23,0.2958199357
23|,36|23,0.231511254
23|,37|23,0.2604501608
23|,24|,0.0241157556
23|,16|23,0.1205787781
26|24,16|26.24,1
28|27,37|28.27,0.5656565657
28|27,36|28,0.164983165
28|27,24|28,0.1414141414
28|27,18|28,0.1279461279
18|36.34,37|18.36,1
24|10,37|24,0.4743589744
24|10,36|24,0.3461538462
24|10,18|,0.1794871795
36|4.36.21,33|36.4,1
18|37.18.37.7,37|18.37.18.37,0.7272727273
18|37.18.37.7,19|,0.2727272727
36|4,33|36.4,0.3454545455
36|4,21|36.4,0.3
36|4,18|36.4,0.3545454545
37|24,18|37.24,1
12|18.37,27|12.18.37,0.6822033898
12|18.37,36|12,0.1525423729
12|18.37,18|12,0.0508474576
12|18.37,37|12,0.0593220339
12|18.37,24|,0.0550847458
36|27.12,28|36,1
10|24,36|10,0.3555555556
10|24,37|10,0.3777777778
10|24,2|,0.2666666667
28|27.36,37|28.27,1
27|,28|27,0.5744274809
27|,18|,0.0438931298
27|,24|,0.0267175573
27|,36|27,0.1240458015
27|,37|27,0.1507633588
27|,12|27,0.0801526718
37|18.37.19,18|37.18.37.19,1
18|37.28.27,17|18,0.0935251799
18|37.28.27,37|18.37.28.27,0.8273381295
18|37.28.27,36|18,0.0791366906
24|18.37.18.37,26|24.18,0.0304678999
24|18.37.18.37,18|24.18.37.18.37,0.1109902067
24|18.37.18.37,34|24.18,0.0152339499
24|18.37.18.37,6|24.18.37.18,0.0359085963
24|18.37.18.37,2|24,0.0206746464
24|18.37.18.37,0|24,0.0282916213
24|18.37.18.37,13|24,0.0217627856
24|18.37.18.37,30|24,0.0609357998
24|18.37.18.37,4|24,0.0304678999
24|18.37.18.37,14|24,0.0108813928
24|18.37.18.37,22|24,0.0217627856
24|18.37.18.37,17|24,0.0446137106
24|18.37.18.37,36|24,0.1294885745
24|18.37.18.37,37|24,0.2415669206
24|18.37.18.37,21|24,0.0337323177
24|18.37.18.37,15|24,0.0206746464
24|18.37.18.37,23|24,0.0261153428
24|18.37.18.37,10|24,0.0141458107
24|18.37.18.37,19|24,0.0108813928
24|18.37.18.37,16|24,0.0163220892
24|18.37.18.37,9|24,0.0369967356
24|18.37.18.37,12|24,0.0380848749
10|,36|10,0.2
10|,18|,0.1192982456
10|,21|,0.0228070175
10|,37|10,0.2947368421
10|,2|,0.1210526316
10|,5|10,0.0894736842
10|,24|10,0.1526315789
3|18.14,37|3,0.5769230769
3|18.14,24|3,0.4230769231
18|37.33,23|18.37.33,0.1
18|37.33,24|18,0.0727272727
18|37.33,36|18,0.0636363636
18|37.33,37|18.37.33,0.7181818182
18|37.33,29|,0.0454545455
25|7,15|25,1
8|13.30,37|8,0.6129032258
8|13.30,18|8,0.1612903226
8|13.30,36|8,0.2258064516
25|15,37|25,0.06875
25|15,36|25.15,0.1
25|15,7|,0.83125
18|37.18.37.18.37.32,0|,0.2909090909
18|37.18.37.18.37.32,37|18.37.18.37,0.7090909091
36|18,3|36,0.0043161586
36|18,23|36,0.0078230375
36|18,17|36,0.0043161586
36|18,6|36,0.0064742379
36|18,20|,0.0029673591
36|18,15|36,0.0029673591
36|18,5|36.18,0.0107903965
36|18,9|36.18,0.0067439978
36|18,24|36,0.0110601565
36|18,34|36,0.0053951983
36|18,19|,0.0053951983
36|18,13|36,0.0051254384
36|18,18|36.18,0.8699757216
36|18,12|36,0.0043161586
36|18,0|36,0.0064742379
36|18,2|36,0.0086323172
36|18,29|36.18,0.0059347181
36|18,4|36,0.0080927974
36|18,22|,0.0035068789
36|18,21|,0.0067439978
36|18,26|36.18,0.0070137578
36|18,10|,0.0059347181
8|13.18.37,30|8,0.8174603175
8|13.18.37,37|8,0.1031746032
8|13.18.37,36|8,0.0793650794
32|31.17.24,37|32,1
37|0,18|37.0,1
18|11,37|18,1
0|20,11|,1
16|26.24.18,23|16,1
26|23,16|26,1
9|36.18,22|9.36,1
18|36.5,37|18.36,0.7818181818
18|36.5,36|18,0.2181818182
18|36.24,36|18,0.1955719557
18|36.24,37|18.36,0.7011070111
18|36.24,24|18.36,0.0516605166
18|36.24,2|18,0.0516605166
37|17,18|37.17,1
24|10.18,37|24,1
6|24.18.37.18,34|,1
27|18.37,12|27,1
5|18.37.18.37.18.37,3|5,1
18|37.5,37|18.37,0.6814814815
18|37.5,36|18,0.1481481481
18|37.5,14|,0.0814814815
18|37.5,24|18,0.0888888889
18|32,37|18.32,1
0|18.37.32,11|0.18.37.32,1
18|37.18.37.31,0|,0.25
18|37.18.37.31,37|18.37.18.37,0.75
37|18.37.18.37,18|37.18.37.18.37,1
18|37.10,37|18.37,0.671641791
18|37.10,24|18,0.1044776119
18|37.10,36|18,0.1492537313
18|37.10,2|18.37,0.0746268657
36|29,21|,0.0452674897
36|29,5|,0.0534979424
36|29,10|,0.0617283951
36|29,18|36.29,0.8395061728
16|26.18,23|16,0.5625
16|26.18,37|16,0.4375
18|37.18.37.23,29|,0.2328767123
18|37.18.37.23,37|18.37.18.37,0.7671232877
18|3.5,37|18,1
24|5,36|24,0.3333333333
24|5,37|24,0.6666666667
0|36,37|0,0.2926829268
0|36,11|0.36,0.7073170732
25|18.37,7|,1
30|18,13|30,0.2
30|18,37|30,0.2363636364
30|18,36|30,0.2363636364
30|18,18|30,0.1545454545
30|18,24|30.18,0.1272727273
30|18,8|30,0.0454545455
18|37.18.37.18.37.16,29|,0.3166666667
18|37.18.37.18.37.16,37|18.37.18.37,0.6833333333
37|18.37.18.37.2,18|37.18.37.18.37.2,1
36|28,18|36.28,1
37|2,18|37.2,1
18|37.18.36.16,29|,0.3529411765
18|37.18.36.16,37|18.37,0.6470588235
29|,26|,0.0106951872
29|,19|,0.0115864528
29|,5|,0.0115864528
29|,36|29,0.2620320856
29|,18|29,0.1078431373
29|,37|29,0.5481283422
29|,10|,0.0106951872
29|,24|,0.0160427807
29|,23|29,0.0213903743
27|12,28|27,0.7649006623
27|12,36|27.12,0.1059602649
27|12,18|,0.0331125828
27|12,37|27,0.0960264901
13|18.30,8|13.18.30,1
2|10.18,37|2,1
20|,18|20,0.1204188482
20|,37|20,0.4267015707
20|,0|20,0.0654450262
20|,36|20,0.2068062827
20|,24|20,0.1230366492
20|,11|,0.057591623
18|29,36|18,0.2467532468
18|29,37|18,0.7532467532
18|36.2,37|18.36,0.606557377
18|36.2,36|18,0.1803278689
18|36.2,10|18,0.2131147541
18|37.18.37.28.27,17|18,0.1444444444
18|37.18.37.28.27,37|18.37.18.37,0.8555555556
17|,37|17,0.1417004049
17|,32|,0.1538461538
17|,36|17,0.1315789474
17|,24|,0.0384615385
17|,18|17,0.0708502024
17|,31|17,0.463562753
16|,23|16,0.1023765996
16|,37|16,0.3564899452
16|,18|16,0.1078610603
16|,24|16,0.0566727605
16|,36|16,0.1992687386
16|,26|16,0.1773308958
23|36.16,37|23,1
18|37.28,12|18.37,0.0540540541
18|37.28,36|18,0.0765765766
18|37.28,37|18.37,0.7162162162
18|37.28,17|18,0.0855855856
18|37.28,24|18,0.0675675676
18|37.11,37|18.37,0.7472527473
18|37.11,36|18,0.1428571429
18|37.11,19|,0.1098901099
21|24,36|21.24,1
18|36.18,23|18.36.18,0.014317531
18|36.18,24|18.36,0.0489977728
18|36.18,3|18,0.0047725103
18|36.18,5|18.36.18,0.0108176901
18|36.18,4|18.36,0.0092268533
18|36.18,37|18.36,0.5036589246
18|36.18,2|18,0.0181355393
18|36.18,30|18.36,0.0060451798
18|36.18,10|18.36.18,0.0127266942
18|36.18,9|18.36,0.0190900414
18|36.18,16|18.36,0.0031816736
18|36.18,22|18,0.0069996818
18|36.18,21|18.36,0.0092268533
18|36.18,36|18,0.1695832008
18|36.18,0|18.36,0.0082723513
18|36.18,29|,0.0410435889
18|36.18,20|,0.0034998409
18|36.18,34|,0.0066815145
18|36.18,17|18.36,0.0117721922
18|36.18,14|18.36,0.0155902004
18|36.18,6|18.36,0.0136811963
18|36.18,19|,0.0359529112
18|36.18,13|18.36,0.0047725103
18|36.18,26|18,0.0063633471
18|36.18,15|18.36,0.0041361756
18|36.18,12|18.36,0.0114540248
15|24,25|15,1
36|34,18|36.34,0.8823529412
36|34,6|36,0.1176470588
23|24,36|23.24,0.4333333333
23|24,26|23.24,0.5666666667
37|23,18|37.23,1
8|13.36.30,37|8,1
29|36.18,37|29,1
24|18,13|24,0.0156398104
24|18,26|24.18,0.0222748815
24|18,23|24,0.0165876777
24|18,3|,0.0056872038
24|18,11|,0.0061611374
24|18,2|24,0.0232227488
24|18,28|,0.009478673
24|18,0|24,0.0246445498
24|18,27|24,0.0075829384
24|18,5|24,0.0099526066
24|18,30|24,0.0379146919
24|18,18|,0.1137440758
24|18,4|24,0.0251184834
24|18,29|,0.0052132701
24|18,14|24,0.009478673
24|18,22|24,0.0156398104
24|18,17|24,0.0322274882
24|18,6|24,0.0331753555
24|18,36|24,0.1421800948
24|18,37|24,0.2800947867
24|18,21|24,0.0227488152
24|18,15|24,0.0156398104
24|18,34|24.18,0.0137440758
24|18,10|24,0.017535545
24|18,31|,0.0052132701
24|18,7|24,0.0056872038
24|18,19|24,0.0099526066
24|18,16|24,0.0099526066
24|18,9|24,0.0298578199
24|18,12|24,0.0336492891
19|24,37|19,1
0|18.36,11|0.18.36,1
24|36,37|24,0.6641791045
24|36,36|24,0.1865671642
24|36,18|,0.1492537313
9|24,22|9.24,0.8196721311
9|24,36|9,0.1803278689
5|3.18,24|5,1
