502 2
62 0.43784663 0.7619793
13 0.27463597 0.69106966
139 0.52072346 0.65884733
208 0.31965917 0.94751143
227 0.836953 0.63572377
321 0.60349274 0.56541777
44 0.27149513 0.6180949
65 0.38346586 0.66464657
308 0.69510305 0.5973513
384 0.38780943 1.1066707
70 -0.043344907 0.9674957
171 -0.106578566 0.5717545
451 0.6631054 0.70162976
79 0.38501605 0.6808489
289 0.32123882 0.7057102
420 0.46283686 0.5858767
357 0.40900373 0.6509778
465 0.67217076 0.5296219
442 0.4945256 0.77751124
432 0.3486737 0.76528955
119 0.51682246 0.66697764
417 0.38785872 0.47509313
490 -0.07201806 0.5311716
36 0.42378828 0.6684092
260 0.68057334 0.5998309
203 0.55536914 0.630882
97 0.451299 0.62663156
387 0.4155865 0.69143933
492 0.40450412 0.8691701
197 -0.2185509 0.7984498
298 0.4464873 0.54598737
304 0.40133712 0.59812593
64 0.31823817 0.7176593
221 0.36422363 0.83914053
225 0.4765205 0.6055916
457 0.49289188 0.9384249
233 0.2592721 0.7435752
363 0.4822613 0.558572
284 0.68605816 0.9388643
319 0.6077372 0.4599142
286 0.6574325 0.6058465
133 0.073074155 0.74005127
398 0.2425678 0.6081793
237 0.19624563 0.60327154
205 0.35805255 0.5175858
372 0.2186012 0.5303422
291 0.21080416 0.45728067
187 0.50770116 0.49045464
409 0.1402429 0.8743578
73 0.5263054 0.70113266
379 0.3046859 0.62632227
83 0.5363846 0.5736174
374 0.49012193 0.3966133
279 0.27076644 0.459836
63 0.21092439 0.85675776
154 0.17753279 0.41854787
104 0.5137233 0.73389816
49 0.31439918 0.50718313
7 0.20333509 0.86842287
190 0.38730642 0.89048254
484 0.62306744 0.44685894
126 0.12709971 0.81013143
407 0.45258862 0.6351376
15 0.06233302 0.63288605
254 0.33065823 0.69682187
310 0.038675055 0.87801725
23 0.603504 0.6530195
488 0.16059546 0.752352
159 0.061722197 0.80015934
96 0.35493702 0.71093583
43 0.3410846 0.63787144
277 0.31614023 0.6375281
272 0.009117159 1.0947372
228 0.3740755 0.57794267
212 0.633391 0.7052898
245 0.4055922 0.7903695
430 0.39188015 0.8026693
259 0.57405 0.61051184
454 0.18071195 0.57405895
436 0.53197503 0.44165164
156 0.34808087 0.71068364
67 0.54462206 0.6496769
90 0.27061725 0.5702721
371 0.22888416 0.32176614
194 0.41050223 0.6734465
14 0.037769005 0.52428377
373 0.2522113 0.39189634
215 -0.0045475494 0.6795981
439 0.6361044 0.37875196
152 0.6747184 0.5830285
478 0.12600502 0.5993235
262 0.38536265 0.4327171
483 0.20113505 0.7302933
178 0.02132796 0.5906244
328 -0.16066116 0.3874735
148 0.6209996 0.50225514
95 0.53505355 0.77041477
117 0.16596137 0.23547441
10 0.23726593 0.5475195
444 0.0108046625 0.422653
307 0.28774846 0.54544485
251 0.27456114 0.30257475
449 0.12792937 0.5511923
416 0.51494366 0.46937886
494 0.34003663 0.535987
177 0.50808495 0.63011247
370 0.6019012 0.60725516
31 0.35441345 0.71288514
236 0.6025842 0.61386657
428 0.08128256 0.64731675
325 0.46231836 0.37324643
268 0.33829075 0.51613295
136 0.31449392 0.5172741
278 0.60801214 0.6273997
468 0.50726384 0.7855822
456 0.38930538 0.602469
232 0.326143 0.34848255
447 0.54605883 0.4104611
388 0.4511436 0.44311845
463 0.5398338 0.41338915
127 0.22564648 0.40548843
244 -0.06546556 0.14076623
445 0.49129683 0.39820302
336 0.37110698 0.07166822
238 0.116616584 0.33703417
276 0.09244501 0.43547523
175 0.24781609 0.39178073
382 0.534066 0.655257
132 0.39608935 0.6691096
426 0.47596055 0.57452995
40 0.0698921 0.39831898
53 0.16577952 0.5627583
477 0.061395157 0.35530797
269 0.49485838 0.35998368
496 0.43842092 0.24357682
99 0.35963383 0.4454009
355 0.1300126 0.6584559
472 0.22860807 0.48515913
486 0.19566031 0.50871927
295 0.06719551 0.3686904
322 0.36434728 0.41314662
250 0.18899983 0.48802048
424 0.046146534 0.32378846
188 0.36893523 0.3839582
116 -0.047975264 0.42244652
42 0.045535892 0.53231543
350 0.36895356 0.16090195
473 0.31367752 0.1788224
32 0.30023164 0.13321874
330 -0.06421614 0.43675497
