274,362,1.0
1,507,0.2838291746641075
1,207,1.0
1,46,1.0
1,365,1.0
1,325,0.020588235294117647
1,275,0.024509803921568627
1,334,0.006980802792321117
1,41,0.02040816326530612
1,457,0.68559670781893
1,134,0.020737327188940093
1,484,1.0
1,86,1.0
1,149,0.00980392156862745
1,72,0.011764705882352941
1,148,0.010784313725490196
2,258,0.36538461538461536
2,121,1.0
2,304,0.6346153846153846
2,524,0.6346153846153846
3,159,1.0
3,422,1.0
4,17,0.25225225225225223
4,434,1.0
4,311,0.04230769230769231
4,165,0.11538461538461539
4,437,1.0
4,334,1.0
5,304,0.34375
5,21,1.0
5,36,0.65625
5,524,0.34375
6,507,0.05128205128205128
6,28,1.0
6,524,0.10256410256410256
6,440,0.10833333333333334
6,441,1.0
6,223,0.2222222222222222
6,400,0.05128205128205128
6,136,0.2923076923076923
6,457,0.15706806282722513
6,387,0.5625
8,330,0.12149532710280374
8,190,1.0
8,492,0.1588785046728972
8,449,0.1588785046728972
8,398,1.0
9,309,1.0
275,84,1.0
275,304,0.07906976744186046
275,70,0.12244897959183673
275,325,0.1509433962264151
275,20,0.10256410256410256
275,99,1.0
275,62,0.07482993197278912
275,434,0.06802721088435375
275,272,1.0
275,524,0.12831858407079647
275,236,0.042735042735042736
275,15,0.43537414965986393
275,321,0.12790697674418605
10,168,1.0
10,185,1.0
276,120,0.6551724137931034
276,425,1.0
277,456,1.0
277,346,1.0
278,507,0.055858310626702996
278,457,0.1259150805270864
278,134,0.020737327188940093
278,46,1.0
278,86,1.0
278,40,1.0
278,174,0.25757575757575757
278,484,1.0
12,131,1.0
12,77,1.0
12,72,0.4375
12,524,1.0
227,462,1.0
227,72,1.0
13,33,1.0
13,128,1.0
13,267,0.40476190476190477
13,80,1.0
14,373,0.3157894736842105
14,179,1.0
14,443,0.6842105263157895
14,382,0.3157894736842105
14,42,0.4727272727272727
279,415,1.0
279,151,1.0
15,144,1.0
15,35,0.7674418604651163
15,492,0.23255813953488372
15,435,0.6666666666666666
390,28,1.0
390,223,0.7777777777777778
16,500,1.0
16,46,1.0
430,204,1.0
430,231,1.0
430,524,1.0
17,507,0.15315315315315314
17,440,0.09243697478991597
17,46,0.45714285714285713
17,337,1.0
17,192,1.0
18,69,1.0
18,221,1.0
280,399,0.375
280,251,1.0
281,507,0.1875
281,457,0.08881578947368421
281,355,1.0
281,406,0.23214285714285715
281,524,0.11607142857142858
281,229,0.25892857142857145
281,36,0.20535714285714285
281,183,0.1875
282,223,0.10460251046025104
282,208,1.0
282,440,1.0
19,397,1.0
19,237,0.2222222222222222
19,456,0.2222222222222222
19,524,0.31746031746031744
283,303,1.0
283,216,0.05063291139240506
283,415,1.0
20,419,0.046610169491525424
20,507,0.02007374027038099
20,367,0.26229508196721313
20,362,0.19672131147540983
20,325,0.059322033898305086
20,484,0.8035714285714286
20,373,0.05084745762711865
20,474,0.15873015873015872
20,309,0.19672131147540983
20,353,0.19642857142857142
20,434,0.2222222222222222
20,172,0.2
20,303,0.18032786885245902
20,94,0.12903225806451613
20,72,0.05084745762711865
21,474,1.0
21,65,0.08797653958944282
22,32,1.0
22,420,1.0
22,524,1.0
23,373,1.0
23,266,1.0
23,449,0.3031674208144796
23,42,0.17721518987341772
7,401,1.0
7,223,1.0
24,217,1.0
24,524,1.0
26,172,1.0
26,217,1.0
495,200,1.0
495,367,1.0
495,95,0.2537313432835821
285,186,1.0
285,42,0.1724137931034483
285,475,0.1724137931034483
286,445,1.0
286,486,1.0
27,233,1.0
27,524,1.0
287,225,0.7692307692307693
287,291,0.7692307692307693
287,352,0.8307692307692308
287,365,1.0
287,243,0.23076923076923078
288,141,1.0
28,54,0.24074074074074073
28,142,0.09876543209876543
28,94,0.24074074074074073
28,216,1.0
28,42,0.13580246913580246
28,261,1.0
28,326,0.10493827160493827
28,524,0.2222222222222222
29,68,0.1518987341772152
29,304,0.28865979381443296
29,342,0.25316455696202533
29,198,1.0
29,524,0.5949367088607594
311,380,1.0
311,457,0.08846153846153847
311,224,0.2553191489361702
311,40,0.42424242424242425
311,64,0.375
