5|40.5.8.5 11|5.40.5.8 1.0
40|5.1 5|40.5.1 0.37566137566137564
7|27.24.5 30|7 0.20502092050209206
7|27.24.5 5|7 0.7949790794979079
15|5 5|15 1.0
36|10 10|36 1.0
36|24 24| 1.0
26|5.0.5.40 1|26 1.0
15|14.5 5|15 0.2251968503937008
15|14.5 8|15.14 0.7748031496062993
34|11.10 5|34.11 1.0
5|40.5.30.1 0|5.40.5.30 0.37073170731707317
5|40.5.30.1 30|5.40.5.30 0.37073170731707317
5|40.5.30.1 16|5.40.5.30 0.25853658536585367
17|28 5|17 0.7552742616033755
17|28 36|17 0.24472573839662448
11|37 34|11 1.0
37| 21| 0.017440758293838864
37| 13| 0.014028436018957346
37| 4|37 1.0
37| 23| 0.02161137440758294
37| 34| 0.01042654028436019
37| 9|37 1.0
37| 2|37 1.0
37| 10| 0.012701421800947868
37| 27| 0.013649289099526066
37| 16| 0.016113744075829384
37| 19| 0.02085308056872038
37| 20|37 1.0
37| 22| 0.018199052132701423
37| 12| 0.014786729857819906
37| 29| 0.009478672985781991
37| 14|37 1.0
37| 24| 0.013838862559241705
37| 30|37 1.0
37| 28| 0.012511848341232227
37| 5|37 0.02422145328719723
37| 1| 0.012701421800947868
37| 17|37 1.0
37| 31| 0.01080568720379147
37| 7|37 1.0
37| 26|37 1.0
37| 18|37 1.0
37| 11|37 1.0
24|30 27|24 1.0
27|24 5|27 0.1145124716553288
27|24 7| 0.8038548752834467
27|24 36|27 0.08163265306122448
5|21.5 37|5.21.5 1.0
5|21.5 36|5 0.056439942112879886
5|21.5 40|5.21 0.814278822961891
5|40.5.21 22|5 0.2554517133956386
5|40.5.21 30|5.40.5.21 0.47580645161290325
5|40.5.21 12|5 0.05545171339563863
5|40.5.21 19|5.40 0.04423676012461059
5|40.5.21 4|5 0.056074766355140186
5|40.5.21 17|5 0.03426791277258567
5|40.5.21 23|5.40 0.03489096573208723
5|40.5.21 26| 0.05358255451713396
5|40.5.21 21|5 0.34641744548286607
21|5 37|21 0.01778242677824268
21|5 4| 0.027545327754532774
21|5 30| 0.02405857740585774
21|5 23| 0.01882845188284519
21|5 19| 0.02789400278940028
21|5 17|21 0.027545327754532774
21|5 5|21.5 0.056439942112879886
21|5 26| 0.03103207810320781
5|21 40|5.21 1.0
5|21 37|5 0.12732784755305326
5|21 36|5 0.055435253356431353
5|21 22|5 0.02208748375920312
16|5.40.5.1 18|16 1.0
15|14 5|15 0.456540825285338
15|14 8|15.14 0.24394463667820068
40|5.8.5 5|40.5.8.5 1.0
37|27 27| 1.0
23|28.17 5|23 1.0
5|40.5.30.10 24|5 1.0
34|11.5.40.5.8 10|34 1.0
15|14.36 5|15 1.0
2|30 4|2 1.0
8|5 30|8 0.11083743842364532
8|5 15|8 0.10591133004926108
8|5 5|8.5 1.0
8|5 14|8 0.30049261083743845
36|31 31| 1.0
5|40.5.19 26|5.40.5.19 1.0
5|40.5.19 0|5.40.5.19 1.0
5|40.5.19 20| 0.11088709677419355
5|40.5.19 30|5.40 0.15725806451612903
5|40.5.19 1|5 0.13709677419354838
28|5 23|28.5 1.0
28|5 5|28 0.4793388429752066
34|11 36|34 0.10620915032679738
