Id,modularity_class
16|26.18,0
37|18.37.22,14
18|37.18.37.22,3
18|36.28,4
0|20,2
36|30.8,5
24|32,12
18|37.30,4
37|18.37.30,4
36|27,15
18|37.33,9
15|25,6
37|15,6
12|,13
18|12,13
31|18.36,8
15|18.36,1
18|37.26,3
37|18.36.16,1
18|37.18.36.16,1
18|17,11
36|17,8
32|17.18,8
36|21,9
18|36.21,4
24|22,14
9|36.18,14
29|36.18,3
5|36.18,1
18|37.18.14,1
18|37.18.37.18.37.34,3
30|,5
24|30,5
31|32,8
18|36.26,0
37|0,2
36|0,2
18|36.10,4
6|18.14,7
36|21.4,9
33|21,9
31|17.24,8
32|31.17.24,8
36|34,7
24|34,7
6|34,7
18|34,7
18|2.18.37,12
24|2,12
24|10,12
18|37.18.37.20,3
18|36.32,8
23|18.37.33,9
0|18.37.32,2
18|36.33,9
9|18.37.29,3
24|18.14,7
23|26.16,3
18|37.17,1
18|21,4
4|21,9
21|36.4,9
18|37.18.37.26,3
18|37.4,1
36|15,6
18|10.2.18,12
18|36.11,2
18|11,2
0|11,2
18|24.18.37.18.37,5
36|28,15
18|36.20,2
36|21.24,9
11|0.18.36,1
24|18.2,12
18|37.28,11
36|20,2
22|36.9,14
7|,6
18|7,6
24|7,6
4|18.37.18.37.34,9
37|18.37.18.37.34,3
18|37.18.37.19,3
20|11.0.24,2
26|,3
2|,12
18|2,12
26|23.24,0
16|26.23.24,0
18|37.18.36,11
5|18.37.18.36,10
37|20,2
18|37.20,3
18|8,5
18|36.29,3
18|36.4,9
18|37.15,6
18|36.24,12
3|18.14,10
36|32,8
20|36.11,2
18|37.2,3
25|15,6
18|37.18.37.18.37,11
5|18.37.18.37.18.37,10
37|18.37.20,3
18|36.5,4
37|25,6
36|25.15,6
18|36.22,4
26|16,3
33|4.21,9
37|18.37.26,3
18|37.19,3
8|13.18.30,5
28|27.36,15
18|36.14,10
18|32,8
37|18.37.19,3
16|26.24.18,0
37|24.22,14
11|0.18.37.32,2
18|37.18.37.7,3
13|18.30,5
18|36.34,7
18|36.18,1
36|29,3
18|29,5
16|,0
