grade,struc0,struc1,struc10,struc11,struc12,struc13,struc14,struc15,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
0.0,0.18454935622317598,0.09871244635193133,0.19742489270386265,0.08583690987124463,0.38626609442060084,0.38626609442060084,0.2446351931330472,0.5579399141630901,0.27896995708154504,0.2832618025751073,0.06437768240343347,0.6523605150214592,0.4334763948497854,0.3605150214592275,0.351931330472103,4.141630901287554
0.5,0.19753086419753085,0.31275720164609055,0.5349794238683128,0.06172839506172839,0.18930041152263374,0.21810699588477367,0.49794238683127573,0.37448559670781895,0.5349794238683128,0.205761316872428,0.00411522633744856,0.522633744855967,0.7160493827160493,0.0205761316872428,0.24691358024691357,3.8189300411522633
0.7,0.3,0.0,0.0,0.0,0.5,0.6,0.0,0.8,0.0,0.3,0.4,0.1,0.0,0.1,0.1,4.2
0.8,0.5454545454545454,0.08021390374331551,0.5026737967914439,0.11764705882352941,0.2727272727272727,0.2727272727272727,0.43315508021390375,0.8502673796791443,0.22994652406417113,0.45454545454545453,0.1711229946524064,0.5561497326203209,0.45989304812834225,0.10160427807486631,0.2887700534759358,4.491978609625669
0.9,1.0645472061657033,0.24855491329479767,1.3863198458574182,0.046242774566473986,0.08188824662813102,0.2764932562620424,0.25722543352601157,1.6310211946050097,0.3400770712909441,0.19460500963391136,0.4633911368015414,0.5019267822736031,0.6753371868978806,0.3786127167630058,0.10404624277456648,5.719653179190751
1.0,0.35438758260335024,0.25761999897546234,0.6056042210952308,0.15096562676092412,0.3956764510014856,0.32226832641770403,0.43880948721889246,0.6324471082424056,0.3805132933763639,0.3593565903386097,0.12273961374929564,0.763075662107474,0.7341324727216844,0.20582961938425284,0.42887147174837353,4.615286102146406
