grade,struc0,struc1,struc10,struc11,struc12,struc13,struc14,struc15,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
0.0,0.5348837209302325,0.06976744186046512,1.1511627906976745,0.046511627906976744,1.5232558139534884,0.22093023255813954,0.0,0.0,0.38372093023255816,0.37209302325581395,0.29069767441860467,0.10465116279069768,0.7906976744186046,5.4186046511627906,0.08139534883720931,0.26744186046511625
0.5,0.24444444444444444,0.011111111111111112,1.5666666666666667,0.16666666666666666,1.0,0.05555555555555555,0.0,0.0,0.1,0.12222222222222222,0.5222222222222223,0.03333333333333333,0.9222222222222223,4.088888888888889,0.24444444444444444,0.07777777777777778
0.8,0.6666666666666666,0.038461538461538464,1.2564102564102564,0.15384615384615385,1.2564102564102564,0.11538461538461539,0.0,0.0,0.358974358974359,0.41025641025641024,0.3076923076923077,0.1282051282051282,0.7692307692307693,5.1923076923076925,0.2692307692307692,0.23076923076923078
0.9,1.7831050228310503,0.0182648401826484,1.4429223744292237,0.22602739726027396,2.271689497716895,0.0639269406392694,0.0,0.0,0.16210045662100456,0.4497716894977169,0.2054794520547945,0.0319634703196347,0.3219178082191781,7.639269406392694,0.3767123287671233,0.14840182648401826
1.0,0.7294974213772879,0.03508949337647892,1.454848821923349,0.15805440388310243,1.5008595409040348,0.19739104055010617,0.00010112245929821013,0.0,0.3485691172009303,0.39670340782687835,0.3485691172009303,0.13368389119223378,1.027505308929113,5.4059055516230154,0.29497421377287897,0.22843563555465668
