grade,struc0,struc1,struc2,struc3
0.0,1.5666666666666667,1.5166666666666666,2.316666666666667,11.3
0.5,1.318840579710145,1.391304347826087,2.0,10.246376811594203
0.8,1.15625,1.734375,1.84375,11.828125
0.9,2.510204081632653,2.0174927113702625,3.7842565597667637,15.9533527696793
1.0,1.6012107453651154,1.9486694412914618,2.471686215159541,12.297893807541934
