grade,struc0,struc1,struc2,struc3
0.0,1.6666666666666667,1.5833333333333333,2.1666666666666665,11.283333333333333
0.5,1.608695652173913,1.391304347826087,1.7826086956521738,10.173913043478262
0.8,1.78125,1.234375,1.734375,11.8125
0.9,2.198250728862974,2.3644314868804663,3.7696793002915454,15.932944606413994
1.0,2.065329801992685,1.6173540168999874,2.369277336360197,12.267499054105183
