source,target,value
5|16,23|5.16,12
25|8,37|,8
36|3,24|36,11
36|3,12|36,9
12|36.28,37|,22
29|36,37|29,10
29|36,1|29.36,8
5|,37|5,48
5|,12|5,9
5|,23|,33
5|,16|,184
5|,36|,16
19|9,20|19,21
37|13,12|37.13,120
25|,21|,11
25|,4|,18
25|,1|25,23
25|,17|25,34
25|,13|25,10
25|,37|,1146
25|,8|25,12
25|,16|25,10
25|,34|25,10
25|,0|25,13
25|,36|25,11
25|,32|25,58
25|,23|25,26
25|,10|25,51
25|,15|25,11
25|,3|25,51
25|,30|25,8
25|,28|25,8
25|,9|,12
25|,29|25,58
25|,12|25,17
25|,33|25,9
25|,19|25,24
25|,6|25,21
25|,5|,10
25|,20|25,41
25|,22|25,42
25|,26|25,15
25|,7|,19
25|,2|25,63
25|,18|25,19
25|,31|25,14
25|,24|25,8
25|,11|25,10
12|18,37|,29
12|18,25|12,10
2|25,26|2.25,47
18|25,37|18,19
3|24.12,27|3,13
28|,34|28,18
28|,22|28,12
28|,12|28,33
28|,37|28,146
28|,36|28,34
28|,25|,8
36|,24|36,8
36|,19|36,23
36|,33|36,8
36|,17|36,9
36|,26|36,13
36|,20|36,9
36|,15|36,25
36|,27|36,18
36|,7|36,8
36|,12|36,9
36|,32|36,8
36|,9|36,18
36|,34|,16
36|,21|36,16
36|,13|36,20
36|,8|,26
36|,16|36,10
36|,25|36,11
36|,30|,21
36|,0|36,12
36|,31|,14
36|,22|36,10
36|,6|36,12
36|,29|36,16
36|,11|36,11
36|,5|,9
36|,10|36,24
36|,23|36,12
36|,28|,12
36|,1|36,14
36|,18|,47
36|,2|36,16
36|,3|36,9
36|,4|36,9
36|1,12|36.1,29
36|1,29|36,8
17|12.32,37|17,9
21|0.12,15|21,8
21|0.12,37|21,19
18|11,37|18,8
18|11,36|18,9
18|11,12|18,9
37|17,12|37.17,8
24|36,36|,8
26|25,33|26.25,8
13|25,11|13.25,8
13|25,36|13,10
13|25,12|13,10
13|25,37|13,29
33|2.12,26|33,10
29|12.36,1|,26
1|25,29|1,16
1|25,37|1,23
11|9,18|11,10
12|28,37|,33
37|31,12|37.31,11
12|25.34,37|,12
33|,2|33,20
33|,26|33,14
33|,37|33,242
33|,12|33,10
33|,36|33,39
33|,3|,9
33|,25|33,39
12|36.20,37|,22
12|36.13,37|,23
12|36.13,11|12.36,8
2|,36|2,16
2|,37|2,52
2|,26|2,19
2|,12|2,14
2|,33|,34
2|,25|2,10
12|37.11,13|,10
12|37.11,36|12,15
12|37.11,37|,94
12|37.11,25|12,14
12|37.33,36|12,13
12|37.33,3|,20
12|37.33,2|12,12
12|37.33,37|,161
12|37.33,25|12,16
12|37.26,37|,46
18|36.12,37|18,8
12|32,37|,38
12|32,17|12.32,9
28|12,34|28,10
28|12,22|28,12
28|12,37|28,11
28|12,12|28,9
37|28,12|37.28,8
25|13,11|25,10
25|13,37|,17
36|12,9|36,17
36|12,7|36,9
36|12,0|36,12
36|12,19|36,19
36|12,17|36,10
36|12,10|36,17
36|12,20|36,12
36|12,25|36,26
36|12,12|36,2457
36|12,32|36,19
36|12,13|36,17
36|12,29|36,15
36|12,11|36,9
36|12,2|36,10
36|12,18|36.12,8
36|12,1|36,11
36|12,8|,12
36|12,15|36,21
36|12,3|36,12
27|3,24|27,34
27|3,36|27,8
27|3,37|27,22
27|3,25|27,8
12|37.2,37|,27
0|36,37|0,10
0|36,36|0,11
0|36,21|0.36,9
15|12.36,0|15,11
15|12.36,37|15,14
26|12.2,33|26.12,9
24|3,27|,201
24|3,36|24.3,12
24|3,37|24,25
36|26.2,33|36,12
0|15,12|0.15,8
0|15,21|,166
0|15,36|0.15,8
0|15,37|0,9
37|18,12|37.18,93
24|27,25|24,8
24|27,37|24,25
12|17,37|,65
12|17,32|,9
12|17,25|12.17,8
12|36.21,37|,28
36|34,12|36.34,22
36|34,22|36,19
12|26,37|,12
12|26,33|12,9
20|12.19,6|20.12,10
12|11,37|,39
12|11,13|,9
12|11,25|12,21
27|,24|27,25
27|,12|27,36
27|,36|27,33
27|,3|,11
27|,25|27,29
27|,37|27,202
12|37.32,36|12,13
12|37.32,32|,8
12|37.32,37|,80
12|37.32,17|12,9
18|12.36,7|18,8
18|12.36,37|18,14
18|12.36,36|18,10
12|34.28,37|,21
11|13,36|11,17
11|13,12|11,36
11|13,37|11,58
11|13,18|11,8
11|13,25|11,53
1|,12|1,55
1|,36|1,53
1|,37|1,285
1|,29|1,13
1|,25|1,20
1|,0|,13
9|8,37|9,9
37|27,12|37.27,20
25|17,37|,52
25|17,36|25,14
25|17,12|25.17,23
34|12.36,22|34,8
34|12.36,37|34,9
37|16,12|37.16,8
25|2,26|25,10
12|36.27,37|,19
12|5,37|,9
32|36,37|32,8
32|36,17|32.36,9
25|27,37|,29
16|25,37|16,10
25|12.7,37|,10
13|11.12,25|13,8
13|11.12,37|13,21
36|9,12|36.9,22
36|9,18|,9
36|9,11|36,8
12|10,37|,14
25|12.13,37|,12
15|36.0,21|15.36,16
8|,36|8,129
8|,12|8,12
8|,37|8,666
8|,23|8,9
8|,32|,13
8|,9|8,9
8|,25|8,8
5|12,16|,20
5|12,23|5.12,8
5|12,37|5,10
6|19,12|6,14
6|19,37|6,19
6|19,20|6.19,23
6|19,36|6,9
30|10.25,4|,31
30|10.25,12|30,11
12|22,28|12,12
12|22,37|,8
17|12,36|17,17
17|12,12|17,18
17|12,32|17,66
17|12,37|17,35
5|23,16|,145
5|23,37|5,15
5|23,36|,8
37|11,12|37.11,15
25|30,37|,10
3|12.36,24|3,14
21|15.0,12|21,10
21|15.0,37|21,25
36|33,12|36.33,27
37|5,12|37.5,10
22|36,37|22,10
22|36,28|22.36,9
32|,37|32,135
32|,28|,10
32|,17|32,46
32|,12|32,38
32|,36|32,17
32|,25|,20
32|,22|,9
12|37.10,37|,37
12|37.10,30|12,10
33|25,37|33,9
19|25,20|19,24
25|4,37|,28
25|4,36|25,8
25|4,12|25,11
6|20,19|6,50
6|20,12|6,50
6|20,37|6,126
6|20,36|6,36
6|20,25|6,30
6|25,20|6.25,9
36|13,12|36.13,23
12|30,37|,22
25|12.31,37|,13
25|12.31,29|25,10
36|10,30|,8
25|7,37|,52
25|7,36|25,18
25|7,12|25.7,9
12|37.16,37|,122
12|37.16,36|12,8
12|37.16,8|,42
12|37.24,10|,8
12|37.24,25|12,9
12|37.24,3|,13
12|37.24,37|,56
10|25,30|10.25,11
23|5.12,16|23,8
12|37.8,9|,11
12|37.8,18|,11
12|37.8,3|,9
12|37.8,32|,8
12|37.8,37|,384
12|37.8,36|12,69
12|37.8,8|,95
12|37.8,25|12,20
17|36,36|17,9
17|36,37|17,10
26|2,12|26,16
26|2,36|26.2,12
26|2,37|26,36
26|2,33|,269
26|2,25|,8
37|8,12|37.8,8
19|20,36|19,8
19|20,37|19,28
19|20,6|19.20,8
6|20.12,19|6,23
6|20.12,37|6,15
36|18,12|36.18,34
36|18,7|36,12
12|36.29,1|12.36,9
12|36.29,37|,16
12|36.25,13|,13
12|36.25,25|12.36,12
12|36.25,37|,141
12|36.25,36|12.36,31
12|20,37|,26
12|20,6|12,9
20|12.36,37|20,9
37|34,12|37.34,15
23|5.16,37|23,12
10|30,37|10,24
25|21,37|,30
25|21,12|25,8
12|37.31,31|,8
12|37.31,36|12,11
12|37.31,37|,66
12|37.31,25|12,13
11|13.25,37|11,8
37|0,12|37.0,11
30|25,37|30,8
30|25,10|30,8
25|36,37|,47
25|36,36|25,11
25|36,12|25,13
37|30,12|37.30,9
25|34.12,37|,14
25|34.12,22|25,8
0|21,37|0,35
0|21,12|0,13
12|37.15,37|,33
12|25,36|12,49
12|25,2|12,11
12|25,3|12.25,9
12|25,10|,17
12|25,19|12,11
12|25,29|12.25,15
12|25,0|12,8
12|25,31|,12
12|25,9|,8
12|25,18|,12
12|25,23|,9
12|25,37|,194
12|25,34|12,18
12|25,15|12,12
12|25,11|12,11
12|25,13|12.25,11
12|25,25|12,9
36|0.25,15|36.0,9
9|,20|,17
9|,19|9,21
9|,37|9,605
9|,25|,20
9|,36|9,9
9|,13|,8
9|,18|,17
9|,11|9,10
9|,12|9,19
9|,8|,13
9|,0|,16
9|,15|,8
19|12,37|19,40
19|12,20|19,142
19|12,12|19,33
19|12,6|19.12,34
19|12,36|19,29
19|12,25|,11
37|4,12|37.4,14
36|16,12|36.16,18
12|37.7,31|,12
12|37.7,36|12,10
12|37.7,18|,12
12|37.7,37|,62
12|37.7,25|12,9
12|37,4|12,41
12|37,1|12.37,20
12|37,19|12,220
12|37,10|,285
12|37,17|12,102
12|37,6|12,49
12|37,29|,210
12|37,7|,106
12|37,13|,247
12|37,30|12,58
12|37,33|12,63
12|37,37|,15563
12|37,34|12,164
12|37,36|12,2022
12|37,3|,246
12|37,11|12,127
12|37,28|12,24
12|37,8|,814
12|37,25|12,1677
12|37,16|12,50
12|37,2|12,258
12|37,24|12,104
12|37,0|12,179
12|37,31|,415
12|37,9|,854
12|37,18|,250
12|37,32|,320
12|37,23|,126
12|37,15|12,267
12|37,27|12,24
12|37,26|12.37,14
12|37,5|12.37,8
12|37,22|,193
12|37,21|12,26
12|37,20|12,113
20|25,6|20.25,13
37|20,12|37.20,20
23|36,5|23,12
12|29,37|,11
12|29,1|12.29,21
26|2.25,33|,47
20|6.25,19|20.6,9
12|6,37|,45
12|6,25|12,8
30|12,12|30,8
30|12,37|30,29
30|12,4|,16
30|12,10|30,22
12|36.16,37|,18
4|,10|4,16
4|,25|4,8
4|,30|4,9
4|,23|,8
4|,37|4,159
4|,12|4,42
4|,36|4,31
10|,12|10,14
10|,36|10,8
10|,23|,8
10|,4|,19
10|,30|,372
10|,37|10,69
10|,25|10,8
6|12,37|6,23
6|12,36|6,10
6|12,20|6,26
6|12,19|6,16
33|36,37|33,8
28|22.36,37|28,9
36|11,12|36.11,24
25|29,1|25,13
25|12.17,37|,8
2|33,26|2.33,9
12|25.11,37|,12
11|12.13,37|11,8
13|36,12|13,9
13|36,37|13,20
7|12.31,18|7,12
7|12.31,25|7,12
7|12.31,37|7,15
12|25.7,37|,9
34|,36|34,19
34|,22|34,88
34|,25|34,8
34|,12|,102
34|,28|34,16
34|,37|34,176
34|25,36|34,10
34|25,28|34,12
34|25,22|34,37
34|25,12|,12
34|25,37|34,22
1|29.36,37|1,8
16|36,37|16,10
23|25,5|23,26
25|34,12|25.34,12
25|34,37|,35
25|34,36|25,8
25|34,22|25,10
12|36.4,37|,24
7|18,25|7,43
7|18,36|7,33
7|18,37|7,47
7|18,12|7,34
4|36,37|4,9
3|25,37|3,9
3|25,24|3,51
37|21,12|37.21,16
12|37.22,37|,19
13|11.25,37|13,10
0|12.36,37|0,10
0|12.36,12|0,9
32|17,37|32,65
32|17,12|32,18
32|17,25|,9
32|17,36|32,13
23|,37|23,64
23|,5|23,8
23|,12|,16
23|,16|23,26
23|,36|,21
17|32,25|17,87
17|32,36|17,46
17|32,12|17,65
17|32,37|17,147
37|15,12|37.15,33
8|25,37|8,12
19|20.6,37|19,18
11|36,37|11,11
22|25,28|22.25,26
25|12.36,32|25,9
25|12.36,37|,65
25|12.36,36|25,19
25|12.36,12|25,27
1|12.29,37|1,21
36|22,28|,8
37|26,12|37.26,46
7|,12|7,27
7|,18|7,21
7|,31|7,12
7|,25|7,18
7|,36|7,8
7|,37|7,116
18|7,37|18,21
18|7,25|18,15
37|2,12|37.2,27
1|36,37|1,14
33|26.25,37|33,8
36|28,12|36.28,22
21|12,12|21,11
21|12,0|21,9
21|12,37|21,32
12|37.29,36|12,11
12|37.29,1|12.37,8
12|37.29,37|,68
12|37.29,25|12,10
20|6,19|20.6,18
20|6,36|20,9
20|6,12|20,13
20|6,37|20,44
28|34,37|28,16
28|34,22|28,12
12|37.18,31|,11
12|37.18,9|,9
12|37.18,36|12,15
12|37.18,37|,93
12|37.18,25|12,13
3|12.25,24|3,9
25|1,37|,20
25|1,12|25,11
25|1,29|25,10
36|24.12,3|36,8
29|25,1|,58
29|25,37|29,19
27|36,37|27,18
13|,25|13,17
13|,11|13,17
13|,37|13,197
13|,36|13,49
13|,18|,11
13|,12|13,12
13|,0|,9
34|22,28|34,12
34|22,37|34,9
17|12.36,32|17,10
17|32.36,37|17,9
21|15.36,37|21,11
25|11,37|,38
25|11,36|25,17
25|11,12|25.11,12
12|37.34,36|12,8
12|37.34,2|12,14
12|37.34,37|,104
12|37.34,25|12,15
12|37.34,22|,17
23|8,5|23,9
36|6,12|36.6,26
36|6,19|36,10
12|25.17,37|,23
2|12,36|2,15
2|12,26|2,240
2|12,33|2.12,10
2|12,12|2,16
2|12,37|2,21
2|12,25|2,14
12|36.19,37|,24
21|36,37|21,16
22|34,28|22.34,53
15|25,21|,11
15|25,0|15,31
36|25,13|36,11
36|25,12|36.25,31
0|,20|,18
0|,21|,231
0|,1|,9
0|,25|,19
0|,11|,8
0|,37|0,158
0|,36|0,19
0|,18|,8
0|,19|,14
0|,12|0,18
0|,15|0,48
37|24,12|37.24,13
26|33,2|26,10
26|33,37|26,14
6|20.25,19|6,23
6|20.25,37|6,13
20|,36|20,38
20|,6|20,30
20|,37|20,131
20|,19|20,8
20|,12|20,26
20|,25|,18
21|0.36,37|21,9
18|31,7|18.31,9
12|2,26|12.2,9
16|,37|16,194
16|,23|,15
16|,12|16,24
16|,5|16,13
16|,25|16,21
16|,36|16,29
12|36.34,37|,22
33|26.12,37|33,12
36|31,12|36.31,21
28|25,34|28,8
31|,7|31,8
31|,18|31,20
31|,25|,21
31|,36|31,44
31|,37|31,125
31|,29|31,12
31|,12|31,46
12|27,37|,36
18|,17|,9
18|,36|18,12
18|,11|18,8
18|,7|18,33
18|,25|18,13
18|,12|18,29
18|,31|,12
18|,13|,11
18|,32|,12
18|,37|18,175
18|,0|,30
12|36.8,8|,12
12|36.8,36|12.36,20
12|36.8,37|,62
12|33,37|,53
12|33,3|,10
12|9,37|,82
12|9,36|12,19
12|9,18|,9
15|0,21|15.0,25
12|37.0,15|12,10
12|37.0,9|,9
12|37.0,36|12,11
12|37.0,37|,78
12|37.0,25|12,11
12|36.9,9|,12
12|36.9,25|12.36,11
12|36.9,37|,71
12|36.9,36|12.36,22
36|2,26|36,16
36|2,12|36,12
7|31,25|7,8
36|0.15,21|36,8
30|10.36,4|,12
24|25,37|24,8
26|2.33,37|26,9
12|37.3,37|,28
3|36,27|3,9
3|36,24|3,9
36|24.3,27|36,12
36|8,12|36.8,20
37|1,12|37.1,185
12|4,37|,42
12|4,25|12,8
29|,37|29,120
29|,25|29,13
29|,1|,289
29|,36|29,10
29|,12|29,11
29|,0|,11
29|,15|,14
25|33,37|,39
20|36.19,6|20.36,12
33|12,26|33,12
33|12,2|33,17
33|12,12|33,16
33|12,37|33,25
37|6,12|37.6,127
26|36,33|26.36,8
36|29,1|36,10
36|29,12|36.29,9
32|17.25,37|32,27
17|,34|,8
17|,25|17,14
17|,32|17,13
17|,36|17,61
17|,12|17,9
17|,37|17,200
34|28,36|34,18
34|28,25|34,40
34|28,12|34.28,21
34|28,37|34,81
36|15,0|36.15,11
36|15,12|36,28
2|36,26|2,16
12|37.28,37|,98
12|37.28,36|12,8
12|37.28,25|12,15
11|12,37|11,53
11|12,36|11,26
11|12,13|11.12,21
11|12,25|11,31
11|12,18|11,24
11|12,12|11,36
25|24,37|,9
29|1,36|29,13
29|1,37|29,37
29|1,12|29,11
13|12.25,11|13,8
13|12.25,37|13,11
30|4,37|30,9
30|4,10|30,10
33|26.36,37|33,8
36|30,12|36,16
36|30,4|36,12
12|15.12,0|12,12
16|23,37|16,26
12|31,36|12,23
12|31,1|12,14
12|31,25|12.31,13
12|31,29|12.31,29
12|31,37|,94
12|31,7|12.31,15
12|31,18|12.31,15
12|36.11,37|,24
17|25,32|17.25,27
16|12,5|16,16
16|12,37|16,28
16|12,36|16,9
12|,4|12,12
12|,19|12,40
12|,10|,349
12|,17|12,66
12|,6|12,10
12|,29|,340
12|,7|,184
12|,13|,407
12|,30|12,29
12|,33|12,25
12|,37|,19292
12|,34|12,52
12|,36|12,17
12|,3|,314
12|,11|12,53
12|,28|12,10
12|,8|,984
12|,5|12,10
12|,25|12,8
12|,1|12,29
12|,16|12,16
12|,2|12,240
12|,24|12,28
12|,0|12,35
12|,31|,522
12|,9|,1051
12|,26|12,15
12|,18|,431
12|,32|,422
12|,23|,171
12|,15|12,62
12|,27|12,20
12|,21|12,32
12|,22|,256
12|,20|12,25
30|,12|30,22
30|,10|30,24
30|,37|30,119
30|,4|,252
30|,25|30,10
30|,36|30,16
6|19.20,37|6,8
31|7,12|31,12
29|12.25,1|,15
10|4,30|,16
6|20.36,37|6,9
28|22.25,34|28,26
27|12,37|27,20
37|33,12|37.33,20
22|28,37|22,12
22|28,34|22,8
37|3,12|37.3,28
12|36.17,37|,44
36|7,25|36,8
36|7,12|36.7,28
12|37.17,36|12,11
12|37.17,32|,8
12|37.17,37|,149
12|37.17,25|12,9
6|,19|6,44
6|,12|6,45
6|,37|6,186
6|,36|6,43
6|,25|6,17
6|,20|6,9
12|21,0|12,9
12|21,37|,53
12|21,25|12,9
28|22.34,37|28,53
28|22.34,12|28,21
15|21,37|15,9
12|36.0,37|,17
12|36.0,36|12.36,15
12|36.31,37|,21
0|36.15,21|0.36,11
5|12.37,16|,13
5|12.37,23|5.12,8
21|15.12,0|21,35
21|15.12,37|21,16
26|12,33|26.12,12
26|12,12|26,11
26|12,37|26,15
26|12,2|26,18
10|36,30|10.36,12
11|25,13|11.25,10
11|25,36|11,10
11|25,37|11,18
22|,34|22,9
22|,28|,363
22|,36|22,8
22|,37|22,38
22|,25|,12
22|,12|22,8
12|37.9,36|12,85
12|37.9,0|12,13
12|37.9,11|12,9
12|37.9,9|,101
12|37.9,18|,14
12|37.9,32|,23
12|37.9,37|,294
12|37.9,25|12,14
29|31,1|,12
12|37.5,8|,10
12|37.5,37|,23
1|12.37,25|1.12,9
1|12.37,36|1,20
1|12.37,37|1,22
1|12.37,29|1,35
9|36,37|9,18
25|10,30|25,8
20|19,6|20,185
20|19,37|20,8
12|13,36|12,12
12|13,25|12.13,12
12|13,37|,45
12|13,11|12.13,8
31|25,12|31,14
25|1.12,29|25,10
37|,16|37,14
37|,20|,8
37|,12|37,37
37|,2|,8
37|,5|,15
37|,25|,12
37|,3|,14
37|,13|,9
37|,18|,9
37|,19|,9
37|,32|,10
37|,23|,9
37|,8|,11
37|,22|,9
37|,15|,11
21|,25|21,30
21|,19|,8
21|,15|21,9
21|,36|21,42
21|,12|21,53
21|,0|21,35
21|,37|21,235
36|4,12|36.4,24
25|16,37|,21
37|19,12|37.19,16
12|36.7,37|,28
25|6,37|,17
12|3,37|,8
12|3,24|12,14
3|,27|3,34
3|,12|3,14
3|,24|3,16
3|,25|3,10
3|,37|3,67
3|,36|3,11
36|12.36,12|36,416
2|26,33|,10
2|26,37|2,17
19|,37|19,161
19|,6|19,9
19|,12|19,34
19|,36|19,14
19|,25|,17
19|,20|19,8
0|25,36|0.25,9
0|25,37|0,9
0|25,21|,13
0|25,12|0,11
0|25,15|0,12
12|37.4,36|12,14
12|37.4,8|,13
12|37.4,37|,92
12|37.4,23|,11
12|37.4,25|12,11
36|17,12|36.17,44
25|12,15|25,54
25|12,4|,11
25|12,10|25,55
25|12,0|25.12,12
25|12,7|,12
25|12,31|25,20
25|12,13|25,58
25|12,37|,598
25|12,8|25,22
25|12,16|25,12
25|12,34|25,82
25|12,36|25,211
25|12,23|25,34
25|12,1|25,30
25|12,3|25,69
25|12,30|25,15
25|12,28|25,9
25|12,32|25,67
25|12,33|25,20
25|12,19|25,36
25|12,6|25,21
25|12,5|,8
25|12,20|25,48
25|12,22|25,35
25|12,26|25,17
25|12,9|,11
25|12,29|25,74
25|12,2|25,72
25|12,18|25,24
25|12,24|25,11
25|12,12|25,286
25|12,11|25,40
25|12,17|25,38
16|37,37|16,14
12|36.18,37|,34
7|36,25|7,8
12|16,37|,24
12|7,37|,27
12|7,25|12.7,10
0|12,37|0,68
0|12,36|0,41
0|12,12|0,44
0|12,21|0.12,19
0|12,15|0,45
0|12,25|,9
20|6.19,12|20,10
20|6.19,37|20,23
32|25,17|32,58
32|25,37|32,8
25|3,24|25,10
36|27,12|36.27,19
6|36,37|6,12
37|29,12|37.29,11
12|36.6,37|,26
6|19.12,20|6.19,34
6|19.12,12|6,8
27|24.12,37|27,13
15|12,36|15,22
15|12,0|15,159
15|12,37|15,38
15|12,12|15.12,12
15|12,25|,15
15|12,21|15.12,16
12|37.6,37|,127
12|37.6,9|,36
11|18,36|11,8
11|18,37|11,16
26|12.37,2|26,14
1|12.36,29|1,8
1|12.36,37|1,13
7|18.31,12|7,9
19|6,37|19,44
19|6,12|19,14
24|,12|,20
24|,27|,243
24|,25|24,9
24|,3|,31
24|,36|,55
24|,37|24,107
12|19,37|,34
12|19,20|12.19,10
12|19,6|12,8
20|36,36|20,9
20|36,6|20.36,9
20|36,37|20,9
37|7,12|37.7,10
12|37.1,31|,11
12|37.1,36|12,15
12|37.1,29|,19
12|37.1,15|12,14
12|37.1,37|,185
12|37.1,25|12,24
20|12,36|20,25
20|12,6|20.12,15
20|12,12|20,28
20|12,19|20.12,8
20|12,37|20,45
15|,6|,9
15|,21|,160
15|,36|15,13
15|,12|,58
15|,0|15,166
15|,37|15,77
15|,25|,17
15|,19|,16
