source,target,value
21|,12|21,53
21|,37|21,235
21|,0|21,35
21|,25|21,30
37|27,12|37.27,33
37|12.9,12|37.12.9,43
12|8,37|12,66
20|25,6|,41
18|12,36|18,52
18|12,7|18.12,35
18|12,12|,42
18|12,25|18,39
18|12,37|18,92
12|37.25,36|12,80
12|37.25,37|12.37,586
12|37.25,31|,39
12|37.25,25|,103
34|,28|,35
34|,37|34,176
34|,36|,69
34|,12|34,43
34|,22|34,88
34|,25|34,35
4|,12|4,42
4|,36|,40
4|,37|4,159
4|,25|,51
12|37.7,37|12.37,62
25|11,37|25,38
0|15,21|0,166
12|37.11,37|12.37,94
12|31,37|12.31,93
12|31,29|,39
12|31,7|12,45
12|31,18|12.31,47
12|31,25|,46
7|18.12,37|7,40
7|18.12,25|7,35
12|37.21,37|12.37.21,158
25|34,37|25,35
37|12,12|37.12,193
37|32,12|37.32,80
24|,37|24,107
24|,36|,55
24|,27|24,35
24|,3|,31
22|12.37,28|22.12.37,114
25|33,37|25,39
34|25,22|34,37
18|12.31,7|18.12,47
12|37.23,37|12.37,37
29|12.37,1|29,117
37|34,12|37.34,104
37|25,12|37.25,103
13|12.37.12,12|13,31
13|12.37.12,11|13.12.37.12,30
13|12.37.12,37|13,39
25|21,37|25,30
12|37.12.31,37|12.37,48
24|3,27|24,201
33|26,12|33,57
33|26,25|33,45
33|26,37|33,182
37|12.37,12|37.12.37,156
37|12.37.1,12|37.12.37.1,32
12|25,37|12.25,193
12|25,36|12,49
12|34,37|12,43
12|37.12.33,37|12.37,37
12|37.12.37.9,9|,34
12|37.12.37.9,37|12.37,168
7|,37|7,116
7|,18|,55
7|,36|,62
7|,12|,62
7|,25|7,52
37|19,12|37.19,91
17|,37|17,200
17|,12|17,65
17|,32|17,65
17|,25|17,52
17|,36|17,61
6|,19|6,44
6|,37|6,186
6|,36|,68
6|,20|6,44
6|,12|6,45
6|,25|,35
32|17,37|32,65
2|,37|,53
2|,36|,33
2|,12|,30
2|,33|,34
2|,26|2,269
25|12.36,37|25,65
12|37.12,8|,557
12|37.12,10|,193
12|37.12,19|12.37,148
12|37.12,7|12,75
12|37.12,30|,34
12|37.12,15|12.37,197
12|37.12,22|12.37,147
12|37.12,23|12,78
12|37.12,2|12,190
12|37.12,3|12,165
12|37.12,1|12.37,66
12|37.12,9|,577
12|37.12,36|12,1499
12|37.12,33|,39
12|37.12,29|12.37,137
12|37.12,24|12,61
12|37.12,13|12.37.12,31
12|37.12,37|12.37,11795
12|37.12,0|12.37.12,35
12|37.12,34|12,133
12|37.12,6|,30
12|37.12,32|12.37,234
12|37.12,18|12,167
12|37.12,25|,1271
12|37.12,20|12,80
12|37.12,17|12.37,76
12|37.12,11|12,86
12|37.12,16|,34
12|37.12,31|12.37.12,175
5|23,16|5,145
31|12.36,12|31,34
16|,25|,31
16|,36|,35
16|,12|,38
16|,37|16,194
31|12.37.12,12|31.12.37.12,38
31|12.37.12,37|31,52
12|37.28,37|12.37,98
37|21,12|37.21,158
37|15,12|37.15,33
37|12.37.8,12|37.12.37.8,51
20|,37|20,131
20|,36|,65
20|,12|,58
20|,19|,62
20|,6|,299
20|6,37|20,44
12|37.8,36|12,69
12|37.8,8|,95
12|37.8,37|12.37.8,382
36|8,12|36.8,62
12|37.12.36,25|12.37.12.36,32
12|37.12.36,8|,56
12|37.12.36,9|,54
12|37.12.36,36|12,231
12|37.12.36,37|12.37,1284
12|37.12.36,31|12.37.12,36
12|37.12.36,32|12.37,32
8|,36|8,129
8|,37|8,666
8|,12|8,66
37|16,12|37.16,42
37|24,12|37.24,56
37|,12|37,36
37|33,12|37.33,161
32|12.36,17|32,34
26|2,37|26,36
26|2,33|26,269
37|28,12|37.28,98
30|,36|,38
30|,12|,51
30|,4|,252
30|,37|30,119
30|,10|,49
6|19,20|6,42
21|15.12,0|21,35
12|37.12.9,37|12.37,43
12|37.29,37|12.37,68
37|9,12|37.9,101
37|12.21,12|37.12.21,38
12|32,37|12,38
26|,37|26,76
26|,12|,34
26|,2|,43
26|,33|26,45
18|12.37.12.37,7|18.12,46
12|37,8|,814
12|37,10|,285
12|37,19|12.37,118
12|37,18|12,250
12|37,30|,58
12|37,15|12.37,138
12|37,4|,41
12|37,1|12.37,35
12|37,22|12.37,149
12|37,26|,36
12|37,23|12,126
12|37,2|12,258
12|37,3|12,246
12|37,9|,854
12|37,36|12,2022
12|37,33|,63
12|37,0|,179
12|37,29|12.37,117
12|37,24|12,104
12|37,13|,247
12|37,37|12.37,15493
12|37,7|12,106
12|37,6|,49
12|37,5|,37
12|37,34|12,164
12|37,32|12.37,227
12|37,31|,415
12|37,25|,1677
12|37,20|12,113
12|37,17|12.37,53
12|37,11|12,127
12|37,16|,50
29|1,37|29,37
12|37.12.37.8,36|12,30
12|37.12.37.8,37|12.37,236
12|37.12.37.8,8|,51
37|12.31,12|37.12.31,48
10|,37|10,69
10|,12|,37
10|,30|10,36
15|,21|,160
15|,36|,54
15|,12|,58
15|,0|15,166
15|,37|15,77
37|12.17,12|37.12.17,48
9|,12|9,82
9|,37|9,605
9|,36|9,154
37|12.37.17,12|37.12.37.17,107
29|25,1|29.25,35
12|37.1,37|12.37.1,184
6|20.19,12|6,38
6|20.19,37|6,85
37|29,12|37.29,68
12|37.17,37|12.37.17,149
36|25,12|36.25,31
37|12.37.9,12|37.12.37.9,34
37|26,12|37.26,46
25|36,37|25,47
36|12.36,12|36.12.36,80
12|33,37|12.33,53
34|28,37|34,81
34|28,25|34,40
34|28,12|34,41
0|21,37|0,35
12|37.12.37,8|,467
12|37.12.37,10|,156
12|37.12.37,19|12.37,123
12|37.12.37,0|12.37.12,93
12|37.12.37,30|,30
12|37.12.37,15|12.37,167
12|37.12.37,1|12.37,55
12|37.12.37,22|12.37,125
12|37.12.37,18|12.37.12.37,46
12|37.12.37,23|12,68
12|37.12.37,2|12,165
12|37.12.37,3|12,139
12|37.12.37,9|,487
12|37.12.37,36|12,1132
12|37.12.37,33|,30
12|37.12.37,29|12.37,114
12|37.12.37,24|12,55
12|37.12.37,37|12.37,9552
12|37.12.37,7|12,59
12|37.12.37,34|12,108
12|37.12.37,32|12.37,188
12|37.12.37,25|,1019
12|37.12.37,20|12,64
12|37.12.37,13|12.37.12.37,49
12|37.12.37,17|12.37,52
12|37.12.37,11|12,51
12|37.12.37,31|12.37.12,235
5|,37|,49
5|,16|5,104
5|,23|,33
37|1,12|37.1,185
32|12.37,17|32,227
27|24,25|,35
27|24,12|27,38
27|24,37|27,132
19|6,37|19,44
22|34,28|22.34,53
31|,12|31,46
31|,18|,32
31|,37|31,125
31|,36|,47
25|,32|25,58
25|,18|,34
25|,36|25,275
25|,10|25,51
25|,19|,44
25|,3|25,51
25|,13|,65
25|,2|25,63
25|,34|25,37
25|,12|25,49
25|,17|25,34
25|,20|25,41
25|,22|,47
25|,6|,30
25|,23|,40
25|,29|25,58
25|,15|25,31
25|,1|,45
25|,37|25,1117
25|,0|,62
25|,11|,50
12|19,37|12,34
36|9,12|36.9,71
27|,24|,42
27|,36|,42
27|,37|27,202
27|,25|,45
27|,12|27,36
37|12.37.6,12|37.12.37.6,30
37|12.37.21,12|37.12.37.21,102
18|,7|,171
18|,25|18,31
18|,12|,73
18|,36|18,63
18|,0|,30
18|,37|18,175
18|,11|,46
12|37.15,37|12.37,33
12|37.12.37.1,25|,32
12|37.12.37.1,37|12.37,98
12|37.16,37|12.37,122
12|37.16,8|,42
37|4,12|37.4,92
19|12.37,20|19,118
19|12.37,6|19,31
15|12,12|,32
15|12,21|15.12,35
15|12,0|15,159
15|12,37|15,38
13|12.37.12.37,11|13.12.37.12,49
21|12,37|21,32
27|3,24|,34
12|36.12.36,36|12.36,80
12|36.12.36,37|12.36,227
12|37.12.37.21,37|12.37,102
11|12,13|11,46
11|12,12|11,36
11|12,25|11,31
11|12,37|11,53
37|10,12|37.10,37
12|37.34,37|12.37,104
12|21,37|12.21,53
37|23,12|37.23,37
15|0,21|,48
17|25,32|17,34
16|5,37|16,104
25|12.37.12.36,37|25,32
12|37.0,37|12.37,78
28|22.12.37,34|28,114
28|22.34,37|28,53
12|37.12.37.33,37|12.37,109
15|25,0|15,31
12|37.13,37|12.37,120
12|0,37|12,43
32|,17|32,87
32|,12|32,38
32|,36|,65
32|,37|32,135
1|,37|1,285
1|,29|1,37
1|,12|1,55
1|,25|,46
1|,36|,72
11|,18|,52
11|,36|,75
11|,25|11,38
11|,37|11,165
11|,13|11,33
11|,12|11,39
28|,22|,33
28|,37|28,146
28|,34|28,40
28|,12|28,33
28|,36|,44
23|,5|23,145
23|,37|23,64
23|,16|,35
1|29.25,37|1,35
12|31.12.37.12,37|12.31,40
12|31.12.37.12,18|12.31,38
3|,27|3,34
3|,24|3,201
3|,12|,41
3|,37|,70
25|18,37|25,31
19|,37|19,161
19|,20|19,185
19|,6|19,42
19|,36|,60
19|,12|19,34
25|7,37|25,52
13|,12|13,45
13|,37|13,197
13|,36|,64
13|,25|,40
13|,11|,177
37|6,12|37.6,36
12|36.25,36|12.36,31
12|36.25,37|12.36,141
37|8,12|37.8,95
25|17,37|25,52
12|37.18,37|12.37,93
21|0,37|21,122
21|0,12|21,37
21|0,25|21,32
12|37.31,37|12.37,66
12|37.30,37|12.37,69
12|13,37|12,45
20|19,6|20.19,38
1|29,12|1,49
1|29,37|1,165
1|29,36|,34
10|25,30|10,51
7|12,37|7,53
7|12,18|,42
7|12,25|7,34
20|12,37|20,45
20|12,6|,48
37|0,12|37.0,78
12|37.19,37|12.37,91
1|12.37,29|1,35
12|37.33,37|12.37.33,160
37|18,12|37.18,93
30|10,37|30,66
30|10,12|,36
30|10,4|,222
