source,target,value
37|12.1,12|37.12.1,3
31|7.37,11|31,1
31|7.37,12|31.7.37,1
12|37.31.36.7,37|12.37.31.36.7,1
36|12,9|36,17
36|12,10|36.12,1
36|12,24|36.12,1
36|12,19|36,19
36|12,1|36,11
36|12,26|36.12,1
36|12,23|,6
36|12,3|36,12
36|12,31|36,5
36|12,29|36,15
36|12,20|36.12,1
36|12,11|36.12,3
36|12,4|36.12,1
36|12,16|36.12,1
36|12,21|36.12,1
36|12,22|36,7
36|12,5|36,2
36|12,12|36.12,4
36|12,15|36.12,1
36|12,6|36.12,1
36|12,25|36,26
36|12,17|36.12,1
36|12,7|36.12,2
36|12,32|36.12,2
36|12,33|36.12,1
36|12,18|36,23
36|12,13|36,17
36|12,28|36.12,1
36|12,0|36.12,4
36|12,34|36,4
36|12,2|36,10
36|12,8|36.12,5
36|12,30|36.12,2
36|12,27|,2
36|12.37.5.12,32|36.12.37,1
12|37.8.12.37.5.23,18|12.37.8,1
12|37.8.12.37.5.23,8|12.37.8,1
37|12.37.12.37.23.37.10,12|37.12.37.12.37.23.37.10,1
16|17,20|16,1
11|12.36,25|11.12,2
11|12.36,7|11,1
11|12.36,18|11.12.36,1
11|12.36,12|11.12.36,2
11|12.36,0|11.12,2
11|12.36,37|11.12.36,13
11|12.36,13|11.12,9
11|12.36,31|11,1
11|12.36,36|11.12.36,1
11|12.36,9|11,2
37|12.37.12.37.22.28,12|37.12.37.12.37.22.28,2
11|18.7,36|11.18,1
11|18.7,20|11,1
12|37.25.12.33,36|12.37.25.12,1
12|37.25.12.33,3|12.37.25,1
8|12.37.12.37.12.37.34,37|8.12.37.12.37.12.37.34,2
12|37.25.12.37,37|12.37.25,166
12|37.25.12.37,8|12.37.25,7
12|37.25.12.37,27|12.37.25,1
12|37.25.12.37,24|12.37.25,1
12|37.25.12.37,2|12,8
12|37.25.12.37,29|12.37,12
12|37.25.12.37,17|12.37,2
12|37.25.12.37,15|12.37,11
12|37.25.12.37,10|12,11
12|37.25.12.37,19|12.37.25,8
12|37.25.12.37,13|12,8
12|37.25.12.37,36|12.37.25.12,31
12|37.25.12.37,22|12.37,5
12|37.25.12.37,33|12.37,3
12|37.25.12.37,28|12.37.25,2
12|37.25.12.37,25|12.37.25.12.37,2
12|37.25.12.37,34|12.37.25,7
12|37.25.12.37,6|12.37.25,1
12|37.25.12.37,31|12.37.25,17
12|37.25.12.37,3|12.37.25,11
12|37.25.12.37,23|12,5
12|37.25.12.37,11|12.37.25,5
12|37.25.12.37,1|12.37,3
12|37.25.12.37,0|12.37.25,10
12|37.25.12.37,30|12.37.25,1
12|37.25.12.37,32|12,5
12|37.25.12.37,18|12.37,2
12|37.25.12.37,26|12.37.25,2
12|37.25.12.37,9|12.37.25,2
12|37.25.12.37,7|12.37,1
12|36.28.10,9|12.36.28,1
28|37,22|28.37,1
28|37,36|28.37,1
28|37,12|28.37,1
12|37.1.37,6|12,1
12|37.1.37,37|12.37.1.37,3
25|4.12.36,10|25,1
1|12.36.32,37|1.12.36.32,1
12|36.18.9,6|12.36,1
12|36.18.9,37|12.36.18,1
37|25.1,12|37.25.1,1
6|19.12.20,25|6,1
6|19.12.20,36|6,1
6|19.12.20,12|6,1
12|31.29,1|12,1
12|31.29,25|12.31,1
12|36.25.4,36|12.36.25.4,3
12|36.25.4,37|12.36,2
12|36.25.4,5|12,1
25|5,36|25.5,1
25|5,16|25,1
25|5,37|25.5,4
25|5,12|25.5,1
12|27.17,36|12.27,1
23|30,19|23,1
23|30,5|23,3
12|37.12.37.12.37.1,0|12.37,4
12|37.12.37.12.37.1,31|,1
12|37.12.37.12.37.1,25|12.37,8
12|37.12.37.12.37.1,32|12,1
12|37.12.37.12.37.1,8|12,1
12|37.12.37.12.37.1,36|12.37.12,2
12|37.12.37.12.37.1,20|12.37,1
12|37.12.37.12.37.1,15|12.37,17
12|37.12.37.12.37.1,37|12.37.12.37.12.37.1,60
12|37.12.37.12.37.1,19|12.37,1
26|23,33|26.23,1
12|37.5,36|12.37.5,2
12|37.5,23|12.37.5,1
12|37.5,3|12.37.5,1
12|37.5,25|12.37.5,2
12|37.5,16|12.37.5,2
12|37.5,11|12,1
12|37.5,5|12.37.5,1
12|37.5,37|12.37.5,23
12|37.5,8|12.37.5,1
12|2.26,25|12.2,1
12|2.26,37|12.2,3
12|2.26,9|12.2,1
12|36.27.3,37|12.36.27.3,4
12|36.27.3,24|12.36.27,2
36|6.15,12|36.6.15,1
10|12.4,30|10.12.4,2
12|37.29.25.12,36|12.37.29.25.12,1
12|37.29.25.12,25|12.37.29,1
12|37.29.25.12,37|12.37.29,3
12|37.29.25.12,1|12.37,5
12|37.29.25.12,3|12.37.29,1
12|3.27,25|12.3,2
25|12.37.12.37.12.36.4,23|25,1
25|12.37.12.37.12.36.4,8|25,1
12|6.20.36,37|12.6,2
12|6.20.36,9|,1
12|6.20.36,17|12,1
36|32.20,12|36.32.20,1
12|13.18,36|12.13.18,1
12|13.18,6|12.13,1
7|12.0,37|7.12.0,1
37|0.12.25,12|37.0.12.25,1
30|36.4,5|30,1
30|36.4,10|30.36,1
12|37.12.8.12.37.12.37.23,28|12.37,1
37|12.0,12|37.12.0,9
36|28.17,22|36,1
15|12.37.12.36.9,31|15,1
3|12.37.12.37.12,4|3,1
3|12.37.12.37.12,37|3.12.37.12.37.12,1
3|12.37.12.37.12,34|3,1
3|12.37.12.37.12,36|3,5
3|12.37.12.37.12,27|3,15
3|12.37.12.37.12,25|3,5
3|12.37.12.37.12,12|3,10
3|12.37.12.37.12,8|3,1
3|12.37.12.37.12,10|3,1
3|12.37.12.37.12,24|3.12,63
25|12.37.12.37.11.13,31|25,1
19|12.36.15,37|19,1
19|12.36.15,13|19,1
16|36.8,5|16.36,1
37|12.37.30.10.36,12|37.12.37.30.10.36,1
4|12.36.12.36,26|4,1
4|12.36.12.36,36|4.12,1
36|33.37,12|36.33.37,1
15|6.12,12|15.6,1
31|15,12|31.15,1
36|32.12.37.11,29|36.32,1
34|12.37.25,12|34,2
34|12.37.25,37|34.12.37.25,3
34|12.37.25,22|34.12,5
34|12.37.25,25|34.12,1
34|12.37.25,36|34,1
25|37,12|25.37,1
25|37,2|25,2
25|37,31|25.37,1
25|37,16|25,1
25|37,37|25.37,6
37|12.36.33.12.37,12|37.12.36.33.12.37,2
18|,19|18,1
18|,1|18,2
18|,23|18,1
18|,29|18,2
18|,27|18,1
18|,31|18,1
18|,8|18,1
18|,7|18,1
18|,22|18,1
18|,37|18,175
18|,24|18,1
18|,32|18,1
18|,26|18,1
18|,12|18,1
18|,30|18,1
18|,25|18,7
18|,15|18,1
18|,36|18,1
18|,6|18,3
18|,20|18,1
18|,13|18,1
18|,0|18,1
18|,11|18,8
18|,9|18,1
18|,17|18,3
12|37.25.36.1,37|12.37.25.36.1,1
11|36.18,37|11.36.18,1
12|36.12.37.31,36|12.36.12,1
12|36.12.37.31,37|12.36.12.37.31,7
12|36.12.37.31,9|12.36.12.37.31,1
12|36.12.37.31,1|12.36.12,1
27|24.25,12|27,1
27|24.25,37|27,4
27|24.25,8|27,1
37|12.25.12.9,12|37.12.25.12.9,1
36|12.37.3,10|36.12,1
36|12.37.3,17|36.12,1
36|12.37.3,12|36.12.37.3,1
36|12.37.3,32|36.12.37,1
36|19.25,20|36.19,4
10|15,25|10,1
12|37.25.1,29|12.37,1
12|37.25.1,36|12.37.25,1
12|37.25.1,15|12.37,2
12|37.25.1,7|12.37,1
12|37.25.1,37|12.37.25.1,14
12|37.25.1,25|12.37.25,1
13|12.37.13.12.36,37|13,1
13|12.37.13.12.36,8|,1
20|28,22|20,1
12|36.12.37.12.25.32,28|12.36,1
12|26.2,3|12,1
12|26.2,26|12,2
12|26.2,37|12.26,6
12|26.2,33|12.26,4
12|26.2,36|12.26.2,1
12|26.2,4|12,1
12|37.34.12.25.12,25|12.37.34,1
12|37.34.12.25.12,37|12.37.34.12.25.12,2
36|21.36.12,12|36.21.36.12,1
37|12.37.12.37.25.24,12|37.12.37.12.37.25.24,2
32|25,12|32,2
32|25,20|32,1
32|25,17|32.25,1
32|25,37|32,8
32|25,36|32,5
12|37.12.36.2,25|12.37.12.36.2,1
12|37.12.36.2,37|12.37.12,2
12|37.4.30.10.12.36,37|12.37.4,4
12|37.4.30.10.12.36,8|12.37.4.30.10.12.36,1
12|37.4.30.10.12.36,16|12,1
12|37.4.30.10.12.36,25|12.37.4,2
12|37.4.30.10.12.36,10|12,1
12|37.12.9.12.37.12.37.6,17|12.37,1
12|37.12.9.12.37.12.37.6,0|12.37,1
12|37.12.9.12.37.12.37.6,18|12.37,1
36|15,21|36,7
36|15,6|36,1
36|15,1|36,1
36|15,10|36,1
36|15,11|36.15,1
36|15,15|36,1
36|15,0|36.15,1
36|15,20|36.15,1
36|15,12|36.15,1
12|36.25.12.15,18|12.36,1
37|12.36.16.5.23.12,12|37.12.36.16.5.23.12,2
26|33.25,2|26,3
26|33.25,37|26.33.25,2
12|37.12.25.12.37.28,33|12.37.12,1
10|27,30|10.27,2
37|12.31.12.37.12.37.12.37.12.37.7,31|37,1
18|11.12.36,32|18,1
18|11.12.36,37|18.11,3
18|11.12.36,13|18,1
37|12.26.2.25,12|37.12.26.2.25,1
37|8.16.5,12|37.8.16.5,1
7|12.36,37|7,5
7|12.36,25|7,2
7|12.36,2|7,1
7|12.36,11|7,1
7|12.36,18|7,5
7|12.36,12|7.12,3
2|36.29,23|2,1
17|12.36.7,25|17,1
12|2.8,34|12.2,1
12|2.8,33|12.2,1
36|24.3,12|36.24.3,2
36|24.3,27|,12
12|30.10.12.25,30|12,1
12|30.10.12.25,4|12.30,1
34|25.6,9|34,1
34|25.6,37|34,1
37|12.32.19,12|37.12.32.19,1
37|12.36.33,12|37.12.36.33,1
25|19,12|25.19,1
25|19,6|25,4
25|19,20|25.19,1
25|19,36|25.19,4
25|19,37|25,1
27|12.36.12.36,3|27,1
7|12.36.31,25|7.12.36.31,1
7|12.36.31,12|7.12,1
12|37.24.17,11|12.37.24,1
24|10,26|24,1
24|10,30|24,1
24|10,16|24,1
24|10,27|24.10,1
24|10,3|24.10,1
25|12.36,10|25,2
25|12.36,15|25,2
25|12.36,7|25,1
25|12.36,33|25.12,2
25|12.36,19|25,2
25|12.36,2|25,6
25|12.36,34|25,6
25|12.36,11|25,1
25|12.36,5|25,2
25|12.36,18|25,1
25|12.36,32|25,9
25|12.36,36|25.12.36,2
25|12.36,8|25,1
25|12.36,21|25.12,1
25|12.36,3|25,7
25|12.36,31|25,1
25|12.36,24|25.12,1
25|12.36,30|25.12,2
25|12.36,29|25.12,5
25|12.36,37|25.12.36,64
25|12.36,17|25,3
25|12.36,13|25.12.36,3
25|12.36,9|25,1
25|12.36,12|25.12,27
25|12.36,20|25,7
25|12.36,22|25.12,3
25|12.36,0|25,1
12|37.6.18,36|12.37.6,1
7|36.18,12|7,3
7|36.18,36|7,1
7|36.18,13|7,1
7|36.18,25|7,7
37|12.36.12.37.12.33,12|37.12.36.12.37.12.33,1
37|12.37.29.1.15,12|37.12.37.29.1.15,1
25|18,17|25.18,1
25|18,36|25,13
25|18,12|25.18,1
25|18,7|25,5
25|18,19|25.18,1
25|18,37|25.18,1
25|18,0|25,1
25|18,31|25,1
12|36.12.11,13|12.36.12.11,1
12|36.12.11,37|12.36.12.11,3
31|12.36.31,12|31.12.36.31,1
12|31.7,18|12.31.7,2
12|31.7,25|12.31,4
12|31.7,37|12.31,4
36|11.12,9|36,1
36|11.12,25|36.11.12,1
36|11.12,13|36.11,2
36|11.12,18|36.11,1
36|11.12,1|36,1
36|11.12,15|36.11,2
36|11.12,12|36.11.12,2
36|11.12,7|36.11,1
10|12.25,24|10,1
10|12.25,37|10,2
10|12.25,30|10.12.25,1
34|3,37|34,1
34|3,13|,1
34|3,24|34,1
36|12.25.36,12|36.12.25.36,1
36|12.37.12.26,3|36,1
36|12.36.12.37.13,19|36,1
32|12.34,17|32.12.34,1
29|12.37.12,6|29,1
29|12.37.12,1|29,83
29|12.37.12,0|29,1
29|12.37.12,37|29.12.37.12,1
29|12.37.12,36|29.12.37,15
29|12.37.12,25|29,8
29|12.37.12,12|29,15
29|12.37.12,15|29.12,2
29|12.37.12,32|29,1
25|12.37.12.37.34,2|25,2
25|12.37.12.37.34,22|25.12,1
25|12.37.12.37.34,12|25.12.37,1
25|12.37.12.37.34,37|25.12.37,1
37|25.4,16|37,1
37|25.4,12|37.25.4,2
26|2.32,12|26.2.32,1
37|25.12.37.34,12|37.25.12.37.34,1
12|37.12.37.4.30.36.12,8|12.37.12.37.4.30.36.12,1
12|37.12.37.4.30.36.12,37|12.37.12.37.4,1
37|21.0.15.12.37.21,12|37.21.0.15.12.37.21,1
26|36.8,37|26,1
26|36.8,2|26.36,1
29|22,36|29.22,1
29|22,37|29,1
29|22,28|,1
8|12.37.16.23.12.37.23.12,34|8,1
25|12.36.12.37.25.12,37|25.12.36.12.37.25.12,2
25|12.36.12.37.25.12,0|25,1
36|8.12.36,16|36.8,1
36|8.12.36,20|36.8,1
36|8.12.36,33|36.8,1
36|8.12.36,12|36.8.12.36,1
36|8.12.36,24|36.8,1
37|12.36.28.22.36,12|37.12.36.28.22.36,1
12|36.25.12.37.19,20|12.36,1
10|12,3|10,3
10|12,25|10,7
10|12,24|10,2
10|12,23|10,1
10|12,12|10,20
10|12,5|,1
10|12,27|10,1
10|12,37|10,31
10|12,30|10.12,171
10|12,4|10,9
10|12,8|10,1
10|12,36|10,9
26|2.12.37.33,37|26.2.12.37.33,4
26|2.12.37.33,33|26,4
4|32,1|4,1
12|37.34.12,22|12.37.34,7
12|37.34.12,36|12.37.34,4
12|37.34.12,24|12.37,1
12|37.34.12,37|12.37.34,32
12|37.34.12,33|12.37,1
12|37.34.12,8|12.37.34.12,1
12|37.34.12,10|12,1
12|37.34.12,25|12.37.34,2
12|37.34.12,3|12,1
12|37.34.12,34|12.37.34,2
36|12.25.29,1|36,1
4|12.3,12|4.12.3,1
12|37.27.24.3.12,10|12.37.27,20
12|37.27.24.3.12,36|12.37.27,11
12|37.27.24.3.12,24|12.37,1
12|37.27.24.3.12,9|,1
12|37.27.24.3.12,25|12.37.27,7
12|37.27.24.3.12,3|12.37.27,1
12|37.27.24.3.12,37|12.37.27.24.3.12,38
12|37.27.24.3.12,27|12.37.27,1
36|12.37.10.12.37.12,30|36.12,1
37|9.36.12.3,12|37.9.36.12.3,1
12|36.18.25,25|12.36.18,1
12|36.18.25,9|12.36.18,1
12|36.18.25,31|12.36,2
36|10.30,23|,1
12|37.10,16|12.37.10,1
12|37.10,8|12,5
12|37.10,4|12,3
12|37.10,30|12.37,10
12|37.10,25|12.37.10,2
12|37.10,23|12,1
12|37.10,10|12,3
12|37.10,36|12.37.10,1
12|37.10,37|12.37.10,1
12|37.10,2|12.37.10,1
37|12.25.32,12|37.12.25.32,1
37|6.37,18|37,1
37|6.37,12|37.6,1
12|37.12.37.0.12.36.8,6|12.37.12,1
37|0.12.18,11|37,1
37|0.12.18,12|37.0.12.18,1
16|5.23.10.4,37|16.5.23.10.4,1
10|12.37.12,37|10.12.37.12,15
10|12.37.12,3|10,1
10|12.37.12,25|10,5
10|12.37.12,24|10,1
10|12.37.12,8|10,1
10|12.37.12,30|10.12,143
10|12.37.12,36|10,5
10|12.37.12,5|,1
10|12.37.12,12|10,13
10|12.37.12,4|10,6
10|12.37.12,23|10,1
12|26.2.33,37|12.26.2.33,1
12|26.2.33,36|12.26.2,1
20|27,33|20,1
2|36.34,26|2.36.34,1
36|20.12.17,12|36.20.12.17,1
36|12.37.12.0,12|36.12.37.12.0,1
36|12.37.12.0,1|36.12.37,1
12|36.13.12,11|12.36.13,6
12|36.13.12,6|12.36,1
12|36.13.12,15|12.36.13,1
12|36.13.12,37|12.36.13.12,6
12|36.13.12,9|12.36,1
12|36.13.12,36|12.36.13,1
12|36.13.12,19|12.36.13,1
37|30.10.36,12|37.30.10.36,1
12|37.12.37.25.17.36,22|12.37,1
12|37.0.6,37|12.37.0.6,1
36|25.11.12,12|36.25.11.12,2
15|11,19|15,1
15|11,37|15,2
12|36.12.37.2,19|12,1
12|36.12.37.2,3|12.36,1
12|36.12.37.2,37|12.36.12,1
12|36.12.37.2,36|12.36.12.37.2,1
16|36.26,12|16,1
12|36.5,8|12.36.5,1
12|36.5,23|12,1
12|36.5,16|12.36,1
12|36.5,34|12.36,1
12|36.5,37|12.36,2
37|11.12.31,12|37.11.12.31,1
12|36.25.12.37.18,7|12.36,1
12|36.25.12.37.18,31|12.36,1
12|36.25.12.37.18,18|12.36,1
12|36.25.12.37.18,37|12.36,1
37|10.12.36,30|37,1
37|10.12.36,12|37.10.12.36,2
12|37.5.23.25,5|12.37.5,1
19|12.37.0.25,25|19.12,1
37|33,26|37,1
37|33,12|37.33,6
37|33,3|37,1
37|8.12.37.12.16.5.23.12,33|37,1
36|17.32.12.32,12|36.17.32.12.32,1
36|23.4,8|36.23,1
37|12.6,12|37.12.6,10
18|19,37|18.19,4
18|19,12|18,1
18|19,0|18.19,1
36|12.10,12|36.12,2
36|12.10,30|36.12,1
26|36.12,37|26,1
26|36.12,17|26,1
26|36.12,36|26.36,1
26|36.12,12|26.36,2
2|25,26|2.25,47
2|25,36|2,6
2|25,12|2,3
2|25,33|2.25,1
2|25,37|2.25,3
2|25,3|2,1
32|12.8,12|32,1
32|12.8,37|32.12.8,1
30|10.26,36|30,1
36|12.15.12.37,0|36.12,1
12|37.25.12.37.12.37.12.11,31|12.37.25,2
36|12.36.32.23,8|36.12,1
12|36.9.12.37.6,18|12.36.9,1
12|36.9.12.37.6,37|12.36.9,1
12|36.9.12.37.6,0|12.36,1
25|12.37.12.37.12.37.20,19|25,1
25|12.37.12.37.12.37.20,32|25,1
25|12.37.12.37.12.37.20,17|25,1
9|12.37.12.37.6,12|9.12.37.12.37.6,1
9|12.37.12.37.6,36|9.12.37.12.37.6,1
9|12.37.12.37.6,13|9,1
9|12.37.12.37.6,37|9,23
12|37.19.6,9|12.37.19,13
12|37.19.6,20|12.37,3
12|37.19.6,25|12.37.19,2
12|37.19.6,37|12.37.19.6,22
12|37.19.6,18|12.37.19,1
12|37.19.6,36|12.37.19,3
21|0.15.12.37.25.12.31,37|21.0.15.12.37.25.12.31,1
12|36.12.37.13,34|12.36,1
12|36.12.37.13,25|12.36,1
12|36.12.37.13,37|12.36.12,4
12|36.12.37.13,36|12.36.12.37.13,1
36|13.12.18,12|36.13.12.18,1
28|22.12.36,12|28,2
28|22.12.36,36|28,2
28|22.12.36,37|28.22.12,7
28|22.12.36,34|28.22.12.36,1
28|22.12.36,25|28,2
37|25.20,12|37.25.20,2
31|25,18|31,1
31|25,29|31,1
31|25,36|31,4
31|25,12|31.25,5
31|25,37|31,6
37|18.11,12|37.18.11,1
36|12.36.12.37.3,3|36.12.36,1
37|29.37,12|37.29.37,1
33|36.25,2|33,1
37|12.37.12.37.15,12|37.12.37.12.37.15,1
15|0.1,20|15,1
37|12.36.12.11,12|37.12.36.12.11,2
1|36.19,12|1,1
25|29.15,6|25.29,1
32|0,12|32,1
32|0,34|32,1
32|0,22|32.0,1
12|36.17.36,22|12.36,1
12|36.17.36,32|12,1
12|36.17.36,37|12.36.17.36,2
12|36.17.36,15|12.36,1
19|25.20,6|19.25,2
37|12.37.12.37.25.36,12|37.12.37.12.37.25.36,3
0|25,12|0.25,1
0|25,21|0.25,7
0|25,36|0.25,1
0|25,37|0.25,9
0|25,29|0,1
0|25,31|0,1
0|25,15|0,12
37|8.12.37.4.36,12|37.8.12.37.4.36,1
10|37,23|10,1
10|37,30|10.37,1
15|9,21|15.9,1
15|9,37|15.9,2
15|9,36|15.9,1
15|9,12|15.9,1
15|9,6|15,1
37|8.12.37.5.23,12|37.8.12.37.5.23,1
12|37.12.36.24,3|12,3
12|37.12.36.24,25|12.37.12.36,1
12|37.12.36.24,10|12.37.12,1
12|37.12.36.24,37|12.37.12,4
8|37.6,21|8,1
37|25.27,12|37.25.27,1
37|25.27,25|37,1
37|26.2.12.37.33,12|37.26.2.12.37.33,1
32|17.12.37.12.36,12|32.17.12.37.12.36,2
32|17.12.37.12.36,36|32.17,3
32|17.12.37.12.36,25|32,3
32|17.12.37.12.36,37|32,2
32|17.12.37.12.36,22|32.17,1
20|6.12.36.9,37|20.6.12.36.9,1
37|12.37.15.12,12|37.12.37.15.12,1
12|25.12.37.24,10|12.25,2
6|3,0|6,1
25|12.37.12.17,30|25.12,1
25|12.37.12.17,36|25.12,2
25|12.37.12.17,34|25,1
37|6.25,12|37.6.25,2
25|12.37.12.37.11,11|25.12.37,1
25|12.37.12.37.11,31|25,1
25|12.37.12.37.11,13|25,1
25|12.37.12.37.11,37|25.12.37.12.37.11,3
25|12.37.12.37.11,12|25.12.37,1
25|12.37.12.37.11,17|25,1
12|26.2.25,37|12.26.2.25,2
12|26.2.25,33|12.26,2
12|37.12.37.0.18,9|12.37.12,3
31|12.25,36|31,1
31|12.25,37|31,3
31|12.25,18|31,1
31|12.25,15|31,1
31|12.25,12|31.12.25,1
36|25.33,12|36.25.33,1
37|12.37.29.36,12|37.12.37.29.36,1
25|12.37.12.36.13.12,36|25.12.37.12.36,1
25|12.37.12.36.13.12,18|25,1
25|12.37.12.36.13.12,31|25,1
12|37.25.12.37.17,37|12.37.25,1
12|37.25.12.37.17,28|12.37.25,1
30|10,36|30,27
30|10,18|30,1
30|10,5|30,1
30|10,0|30,1
30|10,24|30,1
30|10,23|30,2
30|10,12|30,36
30|10,1|30,1
30|10,27|30,1
30|10,25|30,13
30|10,37|30.10,63
30|10,4|30,222
0|15.36.18,11|0,1
25|27,10|25.27,2
25|27,3|25,1
25|27,24|25.27,1
25|27,36|25.27,3
25|27,37|25.27,28
25|27,12|25.27,6
8|9.12.37.12,37|8.9,1
8|9.12.37.12,12|8.9,1
8|9.12.37.12,31|,1
12|36.12.36.26,25|12.36.12.36.26,1
12|36.12.36.26,37|12.36.12,1
27|24.3.28,2|,1
25|12.37.12.36.2,24|25.12,1
12|37.27,10|12.37.27,31
12|37.27,24|12.37,5
12|37.27,9|,1
12|37.27,8|12,5
12|37.27,2|12,1
12|37.27,37|12.37.27,113
12|37.27,25|12.37.27,2
12|37.27,3|12.37.27,2
12|37.27,27|12.37.27,1
12|37.27,16|12,1
12|37.27,13|12.37.27,1
12|37.27,36|12.37.27,1
15|20,29|15,1
0|32,36|0,1
0|32,15|0.32,1
25|12.36.21,20|25,1
25|12.36.21,37|25.12.36,1
19|6.37,36|19,1
11|12.37.16,22|11,1
12|37.12.36.33.12.37,37|12.37.12.36.33.12.37,2
12|37.8.37,25|12.37.8,1
12|37.8.37,36|12.37.8,1
12|37.8.37,37|12.37.8.37,1
8|12.37.12.36.4,36|8.12.37.12.36.4,1
17|32.12.37.0,12|17,2
17|32.12.37.0,36|17,1
17|32.12.37.0,8|,1
12|37.12.37.16.25,37|12.37.12.37.16.25,2
12|37.12.37.16.25,8|12,2
17|10,5|17,1
0|12.36.12.20,36|0.12.36.12.20,1
8|12.17,30|8,1
37|1.36.12.37,29|37,3
37|1.36.12.37,12|37.1.36.12.37,1
7|12.13,31|7,1
20|12.6,12|20.12,3
20|12.6,37|20.12.6,2
20|12.6,19|20,1
18|12.37.7,7|18,2
18|12.37.7,37|18,4
18|12.37.7,12|18.12.37.7,2
18|12.37.7,36|18.12,3
12|1.12,37|12.1.12,10
12|1.12,29|12.1,6
12|1.12,15|12,1
12|1.12,36|12.1,1
37|12.37.12.37.31.12.6,9|37,1
12|36.12.37.12.36,29|12.36,3
12|36.12.37.12.36,19|12,1
12|36.12.37.12.36,36|12.36.12,35
12|36.12.37.12.36,17|12,2
12|36.12.37.12.36,13|12.36,1
12|36.12.37.12.36,9|12.36.12,7
12|36.12.37.12.36,7|12.36,2
12|36.12.37.12.36,8|12.36,8
12|36.12.37.12.36,26|12.36.12,1
12|36.12.37.12.36,18|12.36,4
12|36.12.37.12.36,11|12.36,1
12|36.12.37.12.36,16|12.36,1
12|36.12.37.12.36,31|12.36,2
12|36.12.37.12.36,23|12,2
12|36.12.37.12.36,25|12.36,6
12|36.12.37.12.36,1|12.36.12,1
12|36.12.37.12.36,21|12.36,1
12|36.12.37.12.36,37|12.36.12.37.12,124
12|36.12.37.12.36,15|12.36.12.37.12.36,1
12|36.12.37.12.36,32|12,3
12|36.12.37.12.36,34|12.36,2
12|36.12.37.12.36,10|12.36,2
12|36.12.37.12.36,2|12.36,4
12|36.12.37.12.36,3|12.36,1
12|36.12.37.12.36,0|12.36,3
12|36.12.37.12.36,22|12.36.12.37.12.36,1
36|11.12.37.15,7|36.11,1
29|19,7|29,1
29|19,0|29,2
29|19,12|29,1
29|19,36|29,1
29|19,37|29.19,1
29|19,15|29,1
37|1.12.37.12.37.12.36.12.37.12,29|37,1
37|12.37.33,3|37.12,1
37|12.37.33,12|37.12.37.33,2
37|26.33,12|37.26.33,2
37|28.22.12.36.2,12|37.28.22.12.36.2,1
8|30,37|8.30,2
23|4,5|23,6
23|4,36|23.4,1
23|4,37|23,1
37|12.37.12.25.33,12|37.12.37.12.25.33,1
36|4.12.37.30,8|36,1
26|2.12.26,36|26,1
37|12.36.12.15,12|37.12.36.12.15,1
12|9.12.37.12.37.6,13|12.9,1
12|9.12.37.12.37.6,37|12.9.12.37.12.37.6,3
12|9.12.37.12.37.6,18|12.9,1
37|13.36.6,20|37,1
15|36.12.36.12,19|15,1
17|37.32,36|17,1
12|37.13.12.37.9,20|12.37.13,1
12|37.13.12.37.9,36|12.37.13,1
1|19,0|1,1
26|2.12.33,12|26.2.12.33,2
26|2.12.33,36|26,1
26|2.12.33,37|26,1
37|12.36.12.37.6,12|37.12.36.12.37.6,3
17|25.32,37|17,3
37|12.31,12|37.12.31,3
37|12.31,31|37,1
37|12.37.25.4,12|37.12.37.25.4,1
37|12.37.25.4,23|37,1
19|12.37.12.37.12.13,11|19,1
7|12,8|7,2
7|12,36|7.12,9
7|12,18|7,42
7|12,32|7,2
7|12,13|7,1
7|12,22|7,1
7|12,37|7,53
7|12,25|7,34
7|12,11|7,2
7|12,31|7,10
7|12,2|7,1
7|12,12|7.12,6
7|12,29|7,1
12|37.12.37.12.37.22.28,37|12.37.12.37.12.37.22.28,2
2|28.22.34,33|2,1
2|28.22.34,36|2.28,1
36|0.15.25,12|36.0.15.25,1
36|0.15.25,21|36.0,3
34|25,22|34,37
34|25,37|34,22
34|25,36|34.25,5
34|25,5|34,1
34|25,9|34,1
34|25,12|34.25,2
34|25,28|34,12
37|25.12.37.12.37.25.12.37.25.12,24|37,1
9|12.36.12,2|9,1
9|12.36.12,6|9,1
9|12.36.12,7|9,1
9|12.36.12,19|9,3
9|12.36.12,11|9,1
9|12.36.12,37|9,68
9|12.36.12,8|9,1
9|12.36.12,32|9,1
9|12.36.12,12|9.12.36.12,1
9|12.36.12,36|9,15
9|12.36.12,0|9,1
15|12.9,12|15,1
32|17.0,36|32.17,1
16|36.12,5|16.36,1
2|20,37|2,1
28|3,37|28.3,1
12|37.12.37.24,8|12.37.12.37.24,1
12|37.12.37.24,10|12.37.12,10
12|37.12.37.24,37|12.37.12,31
12|37.12.37.24,36|12.37.12,2
12|37.12.37.24,25|12.37,4
12|37.12.37.24,30|12.37,1
12|37.12.37.24,3|12,1
12|37.12.37.24,4|12.37.12,2
12|37.12.37.24,24|12.37,1
12|37.12.37.24,11|12,1
12|37.12.37.24,16|12.37.12.37.24,1
12|37.8.16.5,37|12.37.8.16.5,1
36|8.12.37.25,17|36.8,1
36|8.12.37.25,8|36,1
36|8.12.37.25,32|36.8,1
36|8.12.37.25,0|36,1
37|23.37.10,12|37.23.37.10,1
25|12.37.31,29|25.12,3
25|12.37.31,12|25.12.37,5
