source,target,value
7|,12|7,27
7|,25|7,18
7|,18|7,21
11|13.25,37|11,8
12|37.4,23|,11
12|37.4,8|,13
12|37.4,36|12,14
12|37.4,37|12.37.4,91
12|37.4,25|12.37,11
12|37.12.21,37|12.37.12,38
37|12.37.20,12|37.12.37.20,43
19|25,20|19,24
12|37.30,4|,9
12|37.30,8|,11
12|37.30,37|12.37,69
12|37.30,36|12,9
11|13,12|11,36
11|13,25|11,53
11|13,37|11,58
11|13,36|11,17
11|13,18|11,8
12|37.12.37.16,8|,28
12|37.12.37.16,37|12.37.12.37,73
34|28,12|34.28,21
34|28,37|34.28,81
34|28,25|34,40
34|28,36|34,18
12|36.8,37|12.36.8,62
12|36.8,8|,12
12|36.8,36|12.36,20
15|12.37.12.37.1,0|15,17
25|12.37.25.12,36|25,8
36|24.12,3|36,8
36|6,12|36.6,26
36|6,19|36,10
25|17,12|25.17,23
25|17,37|25.17,51
25|17,36|25,14
37|12.37.19,12|37.12.37.19,57
12|37.22,37|12.37,19
37|7,12|37.7,10
37|12.37.12.37.12,12|37.12.37.12.37.12,21
37|12.37.24,12|37.12.37.24,31
37|6,12|37.6,127
1|36,37|1,14
20|36.19,6|20.36,12
32|25.12.37,17|32.25.12.37,29
5|12.37,23|5.12,8
5|12.37,16|,13
32|17.25,37|32,27
36|4,12|36.4,24
12|37.12.37.12.37.13,37|12.37.12.37.12,34
12|37.12.37.12.37.13,31|,14
37|27,12|37.27,20
12|37.12.37.27,37|12.37.12.37.27,70
12|37.12.37.27,10|,19
12|37.12.37.27,25|12.37.12.37,8
33|26.25,37|33,8
12|37.12.33,37|12.37.12,37
30|,4|,252
30|,37|30,119
30|,25|30,10
30|,12|30,22
30|,10|30,24
30|,36|30,16
18|31,7|18.31,9
20|36,36|20,9
20|36,6|20.36,9
20|36,37|20,9
37|12.37.28,12|37.12.37.28,9
12|37.12.37.19,37|12.37.12.37,57
12|37.12.37.19,9|,18
37|12.37.12,12|37.12.37.12,38
25|7,12|25.7,9
25|7,37|25,52
25|7,36|25,18
12|5,37|12,9
17|,32|17,13
17|,25|17,14
17|,37|17,200
17|,12|17,65
17|,34|,8
17|,36|17,61
12|37.27,10|,33
12|37.27,36|12,20
12|37.27,37|12.37.27,113
12|37.27,25|12.37,17
6|,36|6,43
6|,25|6,17
6|,20|6,9
6|,19|6,44
6|,37|6,186
6|,12|6,45
11|25.12.37,13|11.25,11
25|30,37|25,10
12|3,37|12,8
12|3,24|12,14
7|12.31,18|7,12
7|12.31,25|7,12
7|12.31,37|7,15
12|28,37|12.28,33
15|21,37|15,9
25|1.12,29|25,10
25|33,37|25,39
20|6.25,19|20.6,9
18|12.37.12.36,7|18,11
37|12.37.19.6,12|37.12.37.19.6,13
31|12.36,37|31,17
31|12.36,12|31.12.36,15
12|37.25,15|12.37.25,12
12|37.25,29|12.37.25,18
12|37.25,13|12.37.25,9
12|37.25,32|,9
12|37.25,23|,10
12|37.25,0|12,13
12|37.25,33|12,8
12|37.25,22|12.37,11
12|37.25,10|,18
12|37.25,37|12.37,586
12|37.25,34|12,12
12|37.25,25|12.37,103
12|37.25,11|12.37,13
12|37.25,36|12,80
12|37.25,8|,22
12|37.25,31|12.37.25,27
12|37.25,9|,15
12|37.25,18|,19
12|37.25,19|12.37.25,11
12|37.25,3|,22
12|37.25,2|12,16
5|23,37|5,15
5|23,36|,8
5|23,16|,145
29|25,1|,58
29|25,37|29,19
12|9,37|12,82
12|9,36|12,19
12|9,18|,9
12|37.17,37|12.37.17,149
12|37.17,36|12,11
12|37.17,32|,8
12|37.17,25|12.37,9
22|28,34|22,8
22|28,37|22,12
19|36,37|19,23
19|36,20|19,8
36|18,7|36,12
36|18,12|36.18,34
12|36.21,37|12.36,28
1|29.36,37|1,8
7|18,36|7,33
7|18,12|7,34
7|18,25|7,43
7|18,37|7,47
12|37.34.28,25|12.37,10
12|37.34.28,37|12.37.34.28,52
12|37.34.28,2|12,11
36|24.3,27|36,12
12|36.1,37|12.36,29
6|36,37|6,12
37|,12|37,106
37|,25|,12
37|,16|37,14
37|,8|,11
37|,13|,9
37|,23|,9
37|,2|,8
37|,19|,9
37|,22|,9
37|,20|,8
37|,5|,15
37|,3|,14
37|,18|,9
37|,32|,10
37|,15|,11
12|36.33,37|12.36,27
26|2,37|26,36
26|2,12|26,16
26|2,33|,269
26|2,36|26.2,12
26|2,25|,8
21|15.36,37|21,11
12|36.28,37|12.36,22
13|11.25,37|13,10
12|37.26,37|12.37,46
13|,25|13,17
13|,0|,9
13|,12|13,12
13|,36|13,49
13|,37|13,197
13|,11|13,17
13|,18|,11
27|12,37|27,20
24|12.37.12.37.12.37.12,3|24.12,9
9|12.37.6,37|9,23
12|25.7,37|12,9
25|29,1|25,13
22|12.34,28|22.12.34,16
37|29,12|37.29,11
21|12,0|21,9
21|12,12|21,11
21|12,37|21,32
2|25,26|2.25,47
37|9,12|37.9,13
37|11,12|37.11,15
12|27,37|12.27,36
26|12,37|26,15
26|12,33|26.12,12
26|12,2|26,18
26|12,12|26,11
3|12.25,24|3,9
12|26,37|12,12
12|26,33|12,9
12|37.25.18,25|12.37,8
12|37.25.18,37|12.37,9
19|20.6,37|19,18
37|19,12|37.19,16
12|37.12.37.23,8|,10
12|37.12.37.23,37|12.37.12.37,21
12|8,36|12,12
12|8,25|12,11
12|8,37|12,66
12|17,37|12.17,65
12|17,32|,9
12|17,25|12.17,8
23|5.16,37|23,12
37|16,12|37.16,8
12|37.12.37.12.37,23|,34
12|37.12.37.12.37,4|12.37.12,15
12|37.12.37.12.37,37|12.37.12.37.12,5985
12|37.12.37.12.37,5|12.37,9
12|37.12.37.12.37,16|12,13
12|37.12.37.12.37,7|12.37.12.37.12,31
12|37.12.37.12.37,13|12.37.12.37.12.37,25
12|37.12.37.12.37,6|12.37.12,14
12|37.12.37.12.37,9|,267
12|37.12.37.12.37,17|12,28
12|37.12.37.12.37,3|,87
12|37.12.37.12.37,2|12,104
12|37.12.37.12.37,34|12,77
12|37.12.37.12.37,19|12,71
12|37.12.37.12.37,32|,110
12|37.12.37.12.37,1|12.37,32
12|37.12.37.12.37,26|12.37,16
12|37.12.37.12.37,36|12.37.12.37.12.37,642
12|37.12.37.12.37,10|,85
12|37.12.37.12.37,0|12,58
12|37.12.37.12.37,29|12,56
12|37.12.37.12.37,15|12,90
12|37.12.37.12.37,31|,149
12|37.12.37.12.37,20|12,42
12|37.12.37.12.37,30|12,12
12|37.12.37.12.37,33|12,16
12|37.12.37.12.37,8|,261
12|37.12.37.12.37,22|12.37,80
12|37.12.37.12.37,11|12.37.12.37,23
12|37.12.37.12.37,18|,55
12|37.12.37.12.37,25|12.37.12.37,580
12|37.12.37.12.37,24|12,38
12|36.0,37|12.36,17
12|36.0,36|12.36,15
11|9,18|11,10
36|17,12|36.17,44
37|12.28,12|37.12.28,18
37|12.37.16,12|37.12.37.16,28
17|36,36|17,9
17|36,37|17,10
30|10.36,4|,12
12|37.12.27,37|12.37.12,15
12|37.12.27,10|,14
12|4,25|12,8
12|4,37|12,42
37|12.37.17,12|37.12.37.17,107
36|0.15,21|36,8
27|24.12,37|27,13
37|25.18,12|37.25.18,9
29|,12|29,29
29|,0|,11
29|,1|,289
29|,37|29,120
29|,15|,14
29|,36|29,10
29|,25|29,13
19|12.36.12,20|19,8
15|12.36,37|15,14
15|12.36,0|15,11
18|36.12,37|18,8
26|,37|26,76
26|,12|26,12
26|,33|,323
26|,2|26,17
26|,36|,27
26|,25|,16
37|12.36.8,12|37.12.36.8,13
12|37.33,36|12,13
12|37.33,3|,20
12|37.33,2|12,12
12|37.33,25|12.37,16
12|37.33,37|12.37,161
16|36,37|16,10
12|37.1,36|12,15
12|37.1,37|12.37.1,184
12|37.1,31|,11
12|37.1,25|12.37.1,8
12|37.1,15|12.37.1,8
12|37.1,29|12,19
23|25,5|23,26
25|2,26|25,10
12|1,29|12,10
12|1,37|12,55
12|37.12.37.17,37|12.37.12.37,107
12|37.12.37.17,22|12.37,12
33|12,37|33,25
33|12,2|33,17
33|12,26|33,12
33|12,12|33,16
10|,4|,19
10|,37|10,69
10|,23|,8
10|,36|10,8
10|,12|10,14
10|,30|,372
10|,25|10,8
12|36.29.12,1|12.36,9
12|7,37|12,27
12|7,25|12.7,10
7|18.31,12|7,9
37|12.33,12|37.12.33,37
1|25,29|1,16
1|25,37|1,23
12|37.12.37.20,37|12.37.12.37,43
12|37.12.37.20,9|,11
31|,18|31,20
31|,12|31,45
31|,7|31,8
31|,37|31,125
31|,36|31,44
31|,29|31,12
31|,25|,21
22|36,37|22,10
22|36,28|22.36,9
22|12.37,34|22,11
22|12.37,28|22.12.37,114
22|12.37,12|22,13
36|9,11|36,8
36|9,18|,9
36|9,12|36.9,22
15|12.37.1,0|15,8
12|37.12.36,34|12,18
12|37.12.36,11|12.37,13
12|37.12.36,19|12,16
12|37.12.36,22|12.37,17
12|37.12.36,32|,32
12|37.12.36,10|,17
12|37.12.36,0|12,14
12|37.12.36,18|12.37.12.36,11
12|37.12.36,15|12,15
12|37.12.36,31|,36
12|37.12.36,20|12,9
12|37.12.36,25|12.37,120
12|37.12.36,9|,54
12|37.12.36,36|12,231
12|37.12.36,8|,56
12|37.12.36,7|,8
12|37.12.36,29|12,12
12|37.12.36,37|12.37.12,1284
12|37.12.36,17|12,17
12|37.12.36,3|,20
12|37.12.36,2|12,14
12|37.12.36,13|12.37.12.36,8
1|,0|,13
1|,37|1,285
1|,25|1,10
1|,29|1,13
1|,36|1,8
1|,12|1,10
36|12.37.12.37.12.37,12|36.12.37.12.37.12.37,12
16|23,37|16,26
29|12,12|29,35
29|12,1|,191
29|12,37|29,45
29|12,25|29,21
29|12,36|29.12,8
37|32,12|37.32,13
12|37.25.12,34|12,8
12|37.25.12,15|12.37.25,14
12|37.25.12,11|12.37,12
12|37.25.12,13|12.37.25,15
12|37.25.12,10|,14
12|37.25.12,0|12,10
12|37.25.12,29|12.37.25,15
12|37.25.12,36|12,45
12|37.25.12,37|12.37,275
12|37.25.12,8|,8
12|37.25.12,31|12.37.25,22
12|37.25.12,18|,9
12|37.25.12,19|12.37.25,10
12|37.25.12,3|,12
12|37.25.12,2|12,10
12|37.25.12,25|12.37.25.12,8
37|2,12|37.2,27
15|,19|,16
15|,6|,9
15|,37|15,77
15|,0|15,14
15|,12|,58
15|,21|,160
15|,25|,17
15|,36|15,13
4|,36|4,31
4|,25|4,8
4|,23|,8
4|,30|4,9
4|,10|4,16
4|,12|4,42
4|,37|4,159
29|12.25,1|,15
37|17,12|37.17,11
12|37.2,37|12.37,27
23|,37|23,64
23|,16|23,26
23|,12|,16
23|,36|,21
23|,5|23,8
37|21,12|37.21,12
18|7,25|18,15
18|7,37|18,21
12|31.12.36,37|12,15
37|12.16,12|37.12.16,17
12|36.13,11|12.36,8
12|36.13,37|12.36,23
33|25,37|33,9
0|25,15|0,12
0|25,12|0,11
0|25,36|0.25,9
0|25,37|0,9
0|25,21|,13
36|12.36,12|36.12,416
19|12.37.21,20|19,14
12|29,1|12.29,21
12|29,37|12,11
37|12.27,12|37.12.27,15
23|36,5|23,12
33|36,37|33,8
15|25,21|,11
15|25,0|15.25,23
25|27,37|25,29
24|27,25|24,8
24|27,37|24,25
37|0,12|37.0,11
29|36,1|29.36,8
29|36,37|29,10
12|37.12.37.4,8|,11
12|37.12.37.4,37|12.37.12.37,56
2|12,36|2,15
2|12,33|2.12,10
2|12,12|2,16
2|12,26|2,240
2|12,37|2,21
2|12,25|2,14
28|22.34,37|28,53
28|22.34,12|28,21
11|25,36|11,10
11|25,37|11,18
11|25,13|11.25,10
36|29.12,12|36.29.12,9
36|29.12,1|36,8
7|12.37.12.37.12,18|7,11
7|12.37.12.37.12,37|7,9
29|12.31,1|29.12.31,22
37|5,12|37.5,10
12|37.32,37|12.37,80
12|37.32,36|12,13
12|37.32,17|12,9
12|37.32,32|,8
12|36.16,37|12.36,18
29|12.37.25,1|,18
12|37.12.37.12.37.27,37|12.37.12.37.12,39
12|37.12.37.12.37.27,10|,16
22|25,28|22.25,26
13|12.37.25,37|13,9
12|36.31,37|12.36,21
11|18,36|11,8
11|18,37|11,16
26|12.37,2|26,14
37|33,12|37.33,13
2|36,26|2,16
33|26.12,37|33,12
12|37.12.37.12,23|,46
12|37.12.37.12,4|12.37.12,18
12|37.12.37.12,36|12,903
12|37.12.37.12,37|12.37.12.37.12,7312
12|37.12.37.12,5|12.37,12
12|37.12.37.12,7|12.37.12.37.12,11
12|37.12.37.12,13|,86
12|37.12.37.12,6|12.37.12,17
12|37.12.37.12,9|,332
12|37.12.37.12,17|12,37
12|37.12.37.12,3|,104
12|37.12.37.12,2|12,123
12|37.12.37.12,34|12,92
12|37.12.37.12,19|12,91
12|37.12.37.12,32|,136
12|37.12.37.12,1|12.37,41
12|37.12.37.12,26|12.37,16
12|37.12.37.12,30|12,17
12|37.12.37.12,10|,99
12|37.12.37.12,0|12,66
12|37.12.37.12,29|12,84
12|37.12.37.12,15|12,114
12|37.12.37.12,31|,183
12|37.12.37.12,20|12,49
12|37.12.37.12,16|12,17
12|37.12.37.12,33|12,21
12|37.12.37.12,8|,309
12|37.12.37.12,22|12.37,97
12|37.12.37.12,11|12.37.12.37,36
12|37.12.37.12,18|,78
12|37.12.37.12,25|12.37.12.37,733
12|37.12.37.12,24|12,47
37|12.37.1,12|37.12.37.1,10
7|36,25|7,8
28|22.25,34|28.22.25,16
12|37.28,36|12,8
12|37.28,37|12.37.28,98
12|37.28,25|12.37,15
36|16,12|36.16,18
25|12.37.12.37.21,20|25,9
2|33,26|2.33,9
16|12,5|16,16
16|12,37|16,28
16|12,36|16,9
5|,37|5,48
5|,23|,33
5|,16|,184
5|,36|,16
5|,12|5,9
12|37.23,37|12.37.23,37
12|37.23,8|,11
29|31,1|,12
37|12.37.12.16,12|37.12.37.12.16,8
36|26.2,33|36,12
12|37.12.37.12.37.34.28,37|12.37.12.37.12,21
12|37.12.37.12.37.34.28,2|12,11
32|25,17|32,58
32|25,37|32,8
18|,12|18,29
18|,36|18,12
18|,0|,30
18|,37|18,175
18|,13|,11
18|,11|18,8
18|,25|18,13
18|,31|,12
18|,7|18,33
18|,32|,12
18|,17|,9
0|21,37|0,35
0|21,12|0,13
15|0,21|15.0,25
37|34.28,12|37.34.28,11
36|0,12|36.0,15
36|0,15|36.0,16
36|0,21|36,19
26|12.2,33|26.12,9
25|21,37|25,30
25|21,12|25,8
36|11,12|36.11,24
17|12,32|17,66
17|12,36|17,17
17|12,37|17,35
17|12,12|17,18
17|25,32|17.25,27
21|,0|21,35
21|,12|21,9
21|,37|21,235
21|,15|21,9
21|,19|,8
21|,36|21,42
21|,25|21,30
24|3,27|,201
24|3,36|24.3,12
24|3,37|24,25
12|37.12.37.19.6,37|12.37.12.37.19.6,13
