37 12 37 12 => 36 1132
37 12 37 12 => 6 22
37 12 37 12 => 20 64
37 12 37 12 => 10 156
37 12 37 12 => 33 30
37 12 37 12 => 16 29
37 12 37 12 => 1 55
37 12 37 12 => 11 51
37 12 37 12 => 15 167
37 12 37 12 => 4 23
37 12 37 12 => 27 8
37 12 37 12 => 31 235
37 12 37 12 => 25 1019
37 12 37 12 => 0 93
37 12 37 12 => 29 114
37 12 37 12 => 24 55
37 12 37 12 => 30 30
37 12 37 12 => 32 188
37 12 37 12 => 26 21
6 12 37 12 => 37 28
6 12 37 12 => 9 10
15 37 12 => 37 33
3 37 => 12 67
15 37 => 12 77
13 12 => 36 12
13 12 => 11 17
13 12 => 37 45
13 12 => 25 19
34 36 => 12 44
34 36 => 22 19
29 36 => 1 10
29 36 => 12 45
5 37 12 => 8 10
5 37 12 => 37 23
19 => 6 89
19 => 37 162
19 => 36 60
19 => 20 210
19 => 12 74
19 => 25 17
36 12 25 => 36 19
36 12 25 => 37 65
36 12 25 => 12 27
36 12 25 => 32 9
0 36 15 => 21 16
4 10 => 30 16
36 12 37 12 => 7 8
36 12 37 12 => 2 14
36 12 37 12 => 20 9
36 12 37 12 => 37 1284
36 12 37 12 => 22 17
36 12 37 12 => 3 20
36 12 37 12 => 34 18
36 12 37 12 => 9 54
36 12 37 12 => 29 12
36 12 37 12 => 18 24
36 12 37 12 => 8 56
36 12 37 12 => 13 18
36 12 37 12 => 25 120
36 12 37 12 => 11 13
36 12 37 12 => 10 17
36 12 37 12 => 36 231
36 12 37 12 => 15 15
36 12 37 12 => 31 36
36 12 37 12 => 19 16
36 12 37 12 => 0 14
36 12 37 12 => 17 17
36 12 37 12 => 32 32
3 => 27 81
3 => 24 250
3 => 36 27
3 => 37 70
3 => 12 41
3 => 25 19
4 36 12 => 37 24
36 12 37 12 13 => 11 8
0 => 37 165
0 => 21 231
0 => 20 18
0 => 15 69
0 => 36 110
0 => 18 8
0 => 1 9
0 => 25 19
0 => 11 8
0 => 19 14
0 => 12 97
20 19 => 6 18
20 19 => 36 8
20 19 => 37 28
16 5 => 23 13
20 12 => 6 9
20 12 => 37 26
25 37 12 15 => 0 12
24 37 => 12 107
16 25 => 37 21
19 12 20 => 6 10
31 36 => 12 44
36 12 18 => 36 10
36 12 18 => 7 8
36 12 18 => 37 14
7 36 12 => 37 28
15 36 => 0 13
15 36 => 12 28
11 => 0 14
11 => 18 52
11 => 36 75
11 => 37 168
11 => 12 89
11 => 25 89
11 => 13 77
26 37 12 => 37 46
36 0 => 36 11
36 0 => 21 12
36 0 => 37 10
19 6 20 => 37 23
19 6 20 => 12 10
13 37 12 37 12 37 => 12 67
25 0 36 => 15 9
19 37 12 => 36 16
19 37 12 => 37 91
19 37 12 => 9 28
11 25 => 36 17
11 25 => 37 38
11 25 => 12 21
9 36 12 => 36 22
9 36 12 => 37 71
9 36 12 => 9 12
9 36 12 => 25 11
12 11 => 18 24
12 11 => 36 26
12 11 => 37 53
12 11 => 12 36
12 11 => 25 31
12 11 => 13 46
18 12 => 37 29
18 12 => 25 10
36 25 => 36 11
36 25 => 37 47
36 25 => 12 13
13 37 12 => 31 19
13 37 12 => 37 120
13 37 12 => 13 8
13 37 12 => 25 16
37 12 37 12 37 12 36 12 => 2 12
37 12 37 12 37 12 36 12 => 20 8
37 12 37 12 37 12 36 12 => 37 357
37 12 37 12 37 12 36 12 => 9 20
37 12 37 12 37 12 36 12 => 3 9
37 12 37 12 37 12 36 12 => 31 10
37 12 37 12 37 12 36 12 => 25 41
37 12 37 12 37 12 36 12 => 36 65
37 12 37 12 37 12 36 12 => 29 13
37 12 37 12 37 12 36 12 => 8 24
37 12 37 12 37 12 36 12 => 32 15
37 12 37 12 37 12 36 12 => 19 8
8 36 => 12 129
12 28 => 34 10
12 28 => 37 11
12 28 => 12 9
12 28 => 22 12
18 25 => 36 13
18 25 => 37 31
25 2 26 33 => 37 36
36 3 => 27 9
36 3 => 24 9
37 12 37 12 25 12 => 36 10
37 12 37 12 25 12 => 3 8
37 12 37 12 25 12 => 34 12
37 12 37 12 25 12 => 37 19
37 12 37 12 25 12 => 10 9
17 36 12 => 37 44
36 0 21 => 37 9
6 36 12 37 => 12 25
36 20 6 => 37 9
15 0 36 => 21 8
34 => 25 71
34 => 37 178
34 => 28 35
34 => 36 69
34 => 12 102
34 => 22 98
33 12 => 3 10
33 12 => 37 53
8 37 12 25 => 37 8
34 37 12 => 36 8
34 37 12 => 2 14
34 37 12 => 37 104
34 37 12 => 25 15
34 37 12 => 22 17
25 => 7 19
25 => 2 78
25 => 20 63
25 => 5 10
25 => 23 40
25 => 37 1146
25 => 9 12
25 => 3 74
25 => 34 95
25 => 21 11
25 => 26 29
25 => 17 45
25 => 18 34
25 => 8 28
25 => 13 65
25 => 19 44
25 => 6 30
25 => 11 50
25 => 10 62
25 => 33 26
25 => 30 26
25 => 1 45
25 => 22 47
25 => 15 59
25 => 4 18
25 => 12 494
25 => 31 26
25 => 28 16
25 => 0 62
25 => 29 88
25 => 24 23
25 => 16 14
25 => 32 74
25 => 36 376
10 37 12 => 30 10
10 37 12 => 37 37
18 25 37 => 12 30
25 28 => 34 8
25 12 13 => 11 8
25 12 13 => 37 11
6 37 12 37 12 37 12 => 37 46
6 37 12 37 12 37 12 => 9 21
15 36 0 => 21 11
4 25 => 36 8
4 25 => 37 28
4 25 => 12 11
25 13 => 36 10
25 13 => 11 14
25 13 => 37 29
25 13 => 12 10
12 34 25 => 37 14
12 34 25 => 22 8
27 => 3 11
27 => 24 42
27 => 36 42
27 => 37 203
27 => 12 57
27 => 25 45
0 37 12 => 36 11
0 37 12 => 25 11
0 37 12 => 37 78
0 37 12 => 15 10
0 37 12 => 9 9
12 37 12 37 12 37 => 12 7312
25 37 => 12 1117
26 2 => 37 17
26 2 => 33 10
12 20 => 6 48
12 20 => 36 25
12 20 => 37 45
12 20 => 12 28
12 20 => 19 20
10 37 => 12 69
7 36 => 12 46
7 36 => 25 8
28 37 12 37 12 37 12 37 => 12 30
36 12 31 => 37 17
36 12 31 => 12 34
17 37 => 12 200
1 25 => 29 10
1 25 => 37 20
1 25 => 12 11
12 20 6 => 37 15
12 20 6 => 19 23
16 12 37 12 37 12 => 8 8
16 12 37 12 37 12 => 37 8
26 12 => 37 12
26 12 => 33 9
23 37 12 37 12 => 8 10
23 37 12 37 12 => 37 21
12 21 => 0 9
12 21 => 37 32
12 21 => 12 11
17 12 37 => 12 65
25 37 12 19 => 20 11
24 37 12 3 => 27 9
9 12 => 36 19
9 12 => 18 9
9 12 => 37 82
8 23 => 5 9
17 25 37 12 => 37 37
29 12 1 => 37 21
23 37 => 12 64
20 37 12 => 36 20
20 37 12 => 37 67
20 37 12 => 9 21
13 12 25 => 37 12
36 12 34 => 37 9
36 12 34 => 22 8
21 37 12 19 => 20 14
22 37 12 => 37 19
28 34 37 12 37 => 12 52
32 => 25 20
32 => 37 137
32 => 28 10
32 => 36 65
32 => 17 362
32 => 12 72
32 => 22 9
31 12 18 => 7 47
31 12 18 => 37 15
31 12 18 => 25 8
37 12 26 => 2 14
12 25 37 => 12 580
36 11 => 37 11
27 36 12 => 37 19
21 37 12 => 36 12
21 37 12 => 25 16
21 37 12 => 37 158
21 37 12 => 9 10
21 37 12 => 19 22
37 12 6 20 => 19 8
6 36 12 37 12 => 37 11
6 36 12 37 12 => 9 8
7 18 => 37 21
7 18 => 25 15
18 36 => 7 12
18 36 => 12 63
1 37 12 37 12 => 36 10
1 37 12 37 12 => 37 98
1 37 12 37 12 => 25 32
1 37 12 37 12 => 15 26
27 36 => 12 33
34 28 => 37 16
34 28 => 22 12
21 36 12 => 37 28
28 => 34 184
28 => 37 146
28 => 22 33
28 => 36 44
28 => 12 63
28 => 25 8
8 => 36 175
8 => 37 678
8 => 9 16
8 => 23 12
8 => 12 133
8 => 25 16
8 => 32 13
25 37 12 31 => 12 27
34 36 12 => 37 22
12 15 21 => 0 35
12 15 21 => 37 16
33 36 => 12 39
28 37 12 37 12 37 12 => 2 9
28 37 12 37 12 37 12 => 37 30
28 37 12 37 12 37 12 => 25 10
4 30 => 37 9
4 30 => 10 10
6 37 12 37 12 37 => 12 78
2 12 => 26 14
12 24 => 27 28
12 24 => 3 23
12 24 => 37 43
12 24 => 36 19
12 24 => 12 9
12 24 => 25 8
36 => 7 27
36 => 2 23
36 => 18 47
36 => 5 9
36 => 23 20
36 => 22 35
36 => 3 35
36 => 34 16
36 => 21 33
36 => 9 33
36 => 17 36
36 => 20 41
36 => 8 26
36 => 13 42
36 => 19 55
36 => 6 24
36 => 28 12
36 => 11 36
36 => 10 42
36 => 33 22
36 => 16 18
36 => 1 31
36 => 15 67
36 => 12 3995
36 => 27 30
36 => 31 14
36 => 25 92
36 => 4 22
36 => 0 49
36 => 29 41
36 => 24 24
36 => 30 21
36 => 32 46
36 => 26 26
33 26 => 2 10
33 26 => 37 14
28 36 => 12 34
24 37 12 => 3 13
24 37 12 => 37 56
24 37 12 => 25 9
24 37 12 => 10 8
17 32 => 36 13
17 32 => 37 65
17 32 => 12 18
17 32 => 25 9
10 12 => 37 14
28 34 12 => 37 21
8 37 12 37 12 => 36 30
8 37 12 37 12 => 8 51
8 37 12 37 12 => 37 236
3 24 36 => 27 12
17 25 37 => 12 51
25 10 30 => 12 11
25 10 30 => 4 31
19 36 12 => 37 24
1 36 12 => 37 29
28 34 37 12 37 12 37 => 12 41
34 37 12 37 => 12 104
13 12 11 => 37 8
12 36 => 7 9
12 36 => 32 19
12 36 => 2 10
12 36 => 20 12
12 36 => 10 17
12 36 => 17 10
12 36 => 1 11
12 36 => 9 17
12 36 => 12 2457
12 36 => 3 12
12 36 => 19 19
12 36 => 15 21
12 36 => 29 15
12 36 => 0 12
12 36 => 18 23
12 36 => 13 17
12 36 => 8 12
12 36 => 11 9
12 36 => 25 26
4 37 => 12 159
37 12 6 => 36 8
37 12 6 => 20 11
37 12 6 => 37 11
37 12 6 => 19 11
37 => 2 8
37 => 18 9
37 => 5 15
37 => 23 9
37 => 22 9
37 => 13 9
37 => 3 14
37 => 15 11
37 => 19 9
37 => 32 10
37 => 20 8
37 => 8 11
37 => 16 16
37 => 12 25819
37 => 25 12
6 12 => 37 45
6 12 => 25 8
31 37 12 => 36 11
31 37 12 => 31 8
31 37 12 => 37 66
31 37 12 => 25 13
19 6 => 36 9
19 6 => 37 19
19 6 => 20 42
19 6 => 12 14
21 37 12 37 12 => 37 102
21 37 12 37 12 => 25 23
21 37 12 37 12 => 19 14
37 16 => 37 14
16 12 37 12 37 => 12 17
8 9 => 37 9
18 37 => 12 175
2 => 37 53
2 => 26 354
2 => 33 34
2 => 36 33
2 => 12 30
2 => 25 17
31 37 => 12 125
34 12 22 28 => 37 16
21 36 => 12 42
36 15 => 36 11
36 15 => 0 12
36 15 => 21 25
36 15 => 37 8
11 25 12 => 37 12
6 19 37 12 37 12 37 => 12 13
0 15 21 => 37 25
0 15 21 => 12 10
37 12 11 12 => 25 8
30 10 => 37 24
28 34 37 12 37 12 => 37 41
31 18 => 7 20
24 37 12 37 12 => 37 31
24 37 12 37 12 => 10 10
8 25 => 37 8
16 => 36 35
16 => 37 200
16 => 5 24
16 => 23 15
16 => 12 38
16 => 25 31
6 19 37 12 37 12 37 12 => 9 8
36 12 37 => 12 2102
12 37 12 37 12 37 12 => 7 21
12 37 12 37 12 37 12 => 2 77
12 37 12 37 12 37 12 => 20 26
12 37 12 37 12 37 12 => 23 30
12 37 12 37 12 37 12 => 37 4698
12 37 12 37 12 37 12 => 9 172
12 37 12 37 12 37 12 => 3 59
12 37 12 37 12 37 12 => 34 62
12 37 12 37 12 37 12 => 22 60
12 37 12 37 12 37 12 => 29 46
12 37 12 37 12 37 12 => 18 35
12 37 12 37 12 37 12 => 8 177
12 37 12 37 12 37 12 => 13 39
12 37 12 37 12 37 12 => 19 50
12 37 12 37 12 37 12 => 36 560
12 37 12 37 12 37 12 => 6 10
12 37 12 37 12 37 12 => 24 33
12 37 12 37 12 37 12 => 10 49
12 37 12 37 12 37 12 => 33 10
12 37 12 37 12 37 12 => 1 19
12 37 12 37 12 37 12 => 11 15
12 37 12 37 12 37 12 => 15 61
12 37 12 37 12 37 12 => 4 8
12 37 12 37 12 37 12 => 31 109
12 37 12 37 12 37 12 => 25 408
12 37 12 37 12 37 12 => 0 42
12 37 12 37 12 37 12 => 17 23
12 37 12 37 12 37 12 => 16 10
12 37 12 37 12 37 12 => 32 79
12 37 12 37 12 37 12 => 26 11
12 37 12 => 7 75
12 37 12 => 2 190
12 37 12 => 37 11795
12 37 12 => 5 24
12 37 12 => 23 78
12 37 12 => 9 577
12 37 12 => 20 80
12 37 12 => 3 165
12 37 12 => 34 133
12 37 12 => 21 13
12 37 12 => 22 147
12 37 12 => 29 137
12 37 12 => 18 167
12 37 12 => 8 557
12 37 12 => 13 192
12 37 12 => 25 1271
12 37 12 => 36 1499
12 37 12 => 6 30
12 37 12 => 11 86
12 37 12 => 10 193
12 37 12 => 33 39
12 37 12 => 30 34
12 37 12 => 1 66
12 37 12 => 15 197
12 37 12 => 4 26
12 37 12 => 27 10
12 37 12 => 31 296
12 37 12 => 19 148
12 37 12 => 0 121
12 37 12 => 17 76
12 37 12 => 26 22
12 37 12 => 24 61
12 37 12 => 16 34
12 37 12 => 32 234
12 37 12 => 28 8
12 1 => 36 29
12 1 => 29 48
12 1 => 37 69
12 1 => 12 18
12 1 => 25 14
6 37 12 37 12 => 36 10
6 37 12 37 12 => 37 78
6 37 12 37 12 => 9 30
13 36 => 12 49
27 37 12 37 12 37 12 => 37 39
27 37 12 37 12 37 12 => 10 16
13 37 => 12 197
21 12 37 => 12 53
6 37 12 => 37 127
6 37 12 => 9 36
36 12 0 => 37 10
36 12 0 => 12 9
36 12 17 => 32 10
37 12 => 7 106
37 12 => 2 258
37 12 => 37 15563
37 12 => 5 37
37 12 => 23 126
37 12 => 9 854
37 12 => 3 246
37 12 => 34 164
37 12 => 21 26
37 12 => 22 193
37 12 => 29 210
37 12 => 20 113
37 12 => 8 814
37 12 => 13 247
37 12 => 19 220
37 12 => 36 2022
37 12 => 6 49
37 12 => 24 104
37 12 => 10 285
37 12 => 33 63
37 12 => 30 58
37 12 => 18 250
37 12 => 1 96
37 12 => 11 127
37 12 => 15 267
37 12 => 4 41
37 12 => 27 24
37 12 => 31 415
37 12 => 25 1677
37 12 => 0 179
37 12 => 17 102
37 12 => 26 36
37 12 => 16 50
37 12 => 32 320
37 12 => 28 24
12 30 => 37 29
12 30 => 12 8
12 30 => 10 22
12 30 => 4 16
8 36 12 37 12 => 8 13
8 36 12 37 12 => 37 34
10 36 => 30 8
28 12 37 12 => 37 18
28 12 37 12 => 25 9
20 37 => 12 131
6 12 37 => 12 45
28 37 12 37 12 37 => 12 61
34 37 => 12 176
37 12 37 12 37 12 36 12 8 => 12 8
25 37 12 31 12 => 18 9
6 19 37 => 12 44
11 36 12 => 37 24
20 6 => 36 36
20 6 => 37 126
20 6 => 25 30
20 6 => 19 50
20 6 => 12 50
34 22 => 28 88
25 15 0 21 => 37 15
36 12 20 => 37 9
36 4 => 37 9
36 24 => 36 8
25 16 => 37 10
37 12 25 32 17 => 37 29
25 3 => 24 51
25 3 => 37 9
25 20 => 6 41
36 13 => 37 20
36 13 => 12 9
12 37 => 3 8
12 37 => 5 9
12 37 => 12 19204
10 25 => 30 8
18 36 12 => 37 34
36 32 17 => 37 9
18 37 12 => 36 15
18 37 12 => 31 11
18 37 12 => 37 93
18 37 12 => 25 13
18 37 12 => 9 9
36 12 10 30 => 4 13
25 34 => 36 10
25 34 => 37 22
25 34 => 28 12
25 34 => 22 37
25 34 => 12 12
25 36 12 13 => 37 8
25 26 => 33 15
21 12 => 0 9
21 12 => 37 53
21 12 => 25 9
30 12 => 37 22
37 12 25 => 2 63
37 12 25 => 20 41
37 12 25 => 23 32
37 12 25 => 37 406
37 12 25 => 9 10
37 12 25 => 3 59
37 12 25 => 34 75
37 12 25 => 22 29
37 12 25 => 29 57
37 12 25 => 18 18
37 12 25 => 8 17
37 12 25 => 12 214
37 12 25 => 19 33
37 12 25 => 6 21
37 12 25 => 11 22
37 12 25 => 10 49
37 12 25 => 33 18
37 12 25 => 16 11
37 12 25 => 1 22
37 12 25 => 15 50
37 12 25 => 13 44
37 12 25 => 31 18
37 12 25 => 4 11
37 12 25 => 0 49
37 12 25 => 17 33
37 12 25 => 26 15
37 12 25 => 30 13
37 12 25 => 32 56
37 12 25 => 36 162
24 25 => 37 9
27 37 12 => 36 20
27 37 12 => 37 113
27 37 12 => 25 17
27 37 12 => 10 33
1 37 12 25 => 15 8
25 36 => 12 275
25 36 => 13 11
28 37 => 12 146
22 37 => 12 38
6 25 => 37 17
33 2 26 => 37 9
36 12 3 => 24 14
21 37 12 37 => 12 158
11 37 12 => 36 15
11 37 12 => 37 94
11 37 12 => 13 10
11 37 12 => 25 14
32 12 => 17 16
32 12 => 37 38
12 25 => 7 12
12 25 => 2 72
12 25 => 37 598
12 25 => 5 8
12 25 => 23 34
12 25 => 22 35
12 25 => 3 69
12 25 => 34 82
12 25 => 9 11
12 25 => 29 74
12 25 => 18 24
12 25 => 8 22
12 25 => 12 286
12 25 => 19 36
12 25 => 36 211
12 25 => 6 21
12 25 => 20 48
12 25 => 10 55
12 25 => 33 20
12 25 => 30 15
12 25 => 1 30
12 25 => 11 40
12 25 => 15 54
12 25 => 13 58
12 25 => 31 20
12 25 => 28 9
12 25 => 4 11
12 25 => 0 50
12 25 => 17 38
12 25 => 24 11
12 25 => 16 12
12 25 => 32 67
12 25 => 26 17
6 19 37 12 => 37 22
6 19 37 12 => 9 13
25 12 => 2 11
25 12 => 11 11
25 12 => 10 17
25 12 => 23 9
25 12 => 18 12
25 12 => 31 12
25 12 => 9 8
25 12 => 0 8
25 12 => 3 12
25 12 => 34 18
25 12 => 19 11
25 12 => 15 12
25 12 => 29 21
25 12 => 36 49
25 12 => 37 194
25 12 => 13 21
25 12 => 25 9
34 25 12 => 37 12
25 20 6 => 37 13
25 20 6 => 19 23
12 0 => 21 35
12 0 => 37 68
12 0 => 25 9
12 0 => 36 41
12 0 => 12 44
12 0 => 15 45
25 11 => 36 10
25 11 => 37 18
25 11 => 13 18
31 => 7 15
31 => 37 125
31 => 29 14
31 => 36 47
31 => 18 32
31 => 12 351
31 => 25 21
12 25 0 => 36 12
12 25 0 => 12 11
12 25 0 => 15 12
34 25 => 36 8
34 25 => 37 35
34 25 => 12 15
34 25 => 22 10
19 36 => 20 14
19 36 => 12 36
16 12 37 12 => 37 17
6 36 12 => 37 26
17 12 25 => 37 8
31 12 25 => 29 10
31 12 25 => 37 13
7 => 31 20
7 => 37 116
7 => 36 62
7 => 18 55
7 => 12 62
7 => 25 93
25 13 11 => 37 8
4 37 12 => 23 11
4 37 12 => 36 14
4 37 12 => 8 13
4 37 12 => 37 92
4 37 12 => 25 11
20 37 12 37 => 12 67
25 19 => 20 24
30 37 12 => 36 9
30 37 12 => 8 11
30 37 12 => 37 69
30 37 12 => 4 9
13 11 => 36 17
13 11 => 18 8
13 11 => 37 58
13 11 => 12 36
13 11 => 25 53
16 37 12 37 12 => 8 28
16 37 12 37 12 => 37 73
28 34 => 36 18
28 34 => 37 81
28 34 => 12 41
28 34 => 25 40
8 36 12 => 36 20
8 36 12 => 8 12
8 36 12 => 37 62
1 37 12 37 12 15 => 0 17
12 25 37 12 25 => 36 8
12 24 36 => 3 8
6 36 => 12 43
6 36 => 19 10
17 25 => 36 14
17 25 => 37 52
17 25 => 12 29
27 37 12 37 12 37 => 12 70
19 37 12 37 => 12 91
36 22 28 => 37 9
0 15 => 21 48
7 37 => 12 116
1 36 => 29 8
1 36 => 12 53
24 => 27 243
24 => 3 31
24 => 37 114
24 => 36 55
24 => 12 20
24 => 25 21
24 37 12 37 => 12 56
6 37 => 12 186
36 1 => 37 14
19 36 20 => 6 12
37 12 25 32 => 17 44
37 12 5 => 23 8
37 12 5 => 16 13
25 17 32 => 37 27
25 22 28 => 34 26
28 34 37 12 37 12 37 12 => 2 11
28 34 37 12 37 12 37 12 => 37 21
27 37 12 37 12 => 37 70
27 37 12 37 12 => 10 19
27 37 12 37 12 => 25 8
25 26 33 => 37 8
33 12 37 12 => 37 37
25 22 => 28 42
12 37 12 6 => 19 9
36 20 => 6 15
36 20 => 36 9
36 20 => 37 9
25 37 12 13 => 37 9
19 37 12 37 12 => 37 57
19 37 12 37 12 => 9 18
8 12 => 36 12
8 12 => 37 66
8 12 => 25 11
7 25 => 36 18
7 25 => 37 52
7 25 => 12 12
5 12 => 37 9
15 0 12 => 21 8
12 33 => 2 17
12 33 => 37 25
12 33 => 26 12
12 33 => 12 16
6 => 20 98
6 => 19 72
6 => 36 68
6 => 37 195
6 => 12 79
6 => 25 35
37 12 25 11 => 13 11
30 25 => 37 10
3 12 => 24 14
3 12 => 37 8
31 12 7 => 18 12
31 12 7 => 37 15
31 12 7 => 25 12
28 12 => 37 33
12 20 19 => 6 8
12 1 25 => 29 10
33 25 => 37 39
30 37 => 12 119
25 6 20 => 19 9
36 12 37 12 18 => 7 11
6 19 37 12 37 => 12 22
36 32 => 17 18
36 32 => 37 8
25 37 12 => 11 13
25 37 12 => 25 103
25 37 12 => 2 16
25 37 12 => 18 19
25 37 12 => 10 18
25 37 12 => 33 8
25 37 12 => 23 10
25 37 12 => 0 13
25 37 12 => 31 39
25 37 12 => 9 15
25 37 12 => 32 9
25 37 12 => 3 22
25 37 12 => 34 12
25 37 12 => 15 19
25 37 12 => 22 11
25 37 12 => 29 25
25 37 12 => 36 80
25 37 12 => 37 586
25 37 12 => 8 22
25 37 12 => 13 20
25 37 12 => 19 14
23 5 => 36 8
23 5 => 16 145
23 5 => 37 15
31 12 29 1 => 37 22
22 12 => 37 8
22 12 => 28 12
17 37 12 => 36 11
