source,target,value
12|37.12.37.13,18|,10
12|37.12.37.13,37|12.37.12,67
12|37.12.37.13,25|12.37.12.37,8
12|37.12.37.13,7|,8
12|37.12.37.13,36|12,10
12|37.12.37.13,31|,10
30|4,10|30,10
30|4,37|30,9
25|17,12|25.17,23
25|17,37|25.17,51
25|17,36|25,14
36|7,25|36,8
36|7,12|36.7,28
36|16,12|36.16,18
10|30,37|10,24
15|12.37.1,0|15,8
18|7,37|18,21
18|7,25|18,15
12|37.15,37|12.37,33
5|12,37|5,10
5|12,23|5.12,8
5|12,16|,20
1|12.37,37|1,22
1|12.37,36|1,20
1|12.37,25|1.12,9
1|12.37,29|1,35
36|19,12|36.19,24
36|19,20|36.19,12
37|18,12|37.18,93
32|17,12|32,18
32|17,36|32,13
32|17,25|,9
32|17,37|32,65
12|37.12.37.6,9|,30
12|37.12.37.6,37|12.37.12,78
12|37.12.37.6,36|12,10
12|36.25,25|12.36,12
12|36.25,36|12.36,31
12|36.25,37|12.36,141
12|36.25,13|12.36.25,8
12|19,37|12,34
12|19,20|12.19,10
12|19,6|,8
13|,25|13,17
13|,0|,9
13|,18|,11
13|,11|13,8
13|,36|13,49
13|,12|13,17
13|,37|13,197
12|37.5,8|,10
12|37.5,37|12.37,23
25|4,37|25,28
25|4,12|25,11
25|4,36|25,8
12|36,18|12.36,8
12|36,5|12,9
12|36,1|12.36,8
12|36,13|,71
12|36,27|12,9
12|36,34|12.36,8
12|36,16|12,8
12|36,10|12.36,23
12|36,32|,68
12|36,3|12.36,14
12|36,25|12.36,27
12|36,28|12,10
12|36,11|12.36,9
12|36,36|12.36,416
12|36,0|12.36,9
12|36,31|12.36,34
12|36,2|12,38
12|36,22|,29
12|36,19|12,64
12|36,17|12.36,10
12|36,7|,17
12|36,20|12.36,9
12|36,33|12,10
12|36,30|12,12
12|36,4|,12
12|36,26|12,13
12|36,37|12.36,2102
12|36,15|12.36,11
12|36,21|12,18
12|36,8|,123
12|36,29|12.36,26
12|36,9|,151
12|36,23|,20
12|36,6|,16
12|36,24|12,11
12|36.11,37|12.36,24
16|,25|16,21
16|,37|16,194
16|,23|,15
16|,12|16,24
16|,5|16,13
16|,36|16,29
20|6.25,19|20.6,9
24|36,36|,8
29|12.37.25,1|,18
37|13,12|37.13,19
6|12.37,37|6,11
6|12.37,19|6,11
6|12.37,36|6,8
6|12.37,20|6.12.37,8
32|,12|32,16
32|,36|32,17
32|,17|32,65
32|,22|,9
32|,28|,10
32|,25|,20
32|,37|32,135
5|23,37|5,15
5|23,36|,8
5|23,16|,145
11|13,12|11,36
11|13,36|11,17
11|13,18|11,8
11|13,37|11,58
11|13,25|11,53
12|36.33,37|12.36,27
22|12.37,12|22,13
22|12.37,28|22.12.37,12
22|12.37,34|22,11
37|15,12|37.15,33
0|21,37|0,35
0|21,12|0,13
0|12.36,37|0,10
0|12.36,12|0,9
12|25,3|12.25,9
12|25,0|12,8
12|25,34|12,18
12|25,18|,12
12|25,11|12,11
12|25,36|12,49
12|25,37|12,194
12|25,13|12.25,11
12|25,10|,17
12|25,19|12,11
12|25,31|,12
12|25,9|,8
12|25,23|,9
12|25,25|12,9
12|25,29|12.25,15
12|25,2|12,11
12|25,15|12,12
12|37.12.37.19,9|,18
12|37.12.37.19,37|12.37.12,57
37|32,12|37.32,9
29|1,36|29,13
29|1,37|29,37
29|1,12|29,11
12|37.12.37.4,37|12.37.12,56
12|37.12.37.4,8|,11
12|37.12.37.17,37|12.37.12,107
12|37.12.37.17,22|12.37,12
37|12.33,12|37.12.33,37
12|36.17,37|12.36,44
25|12.37.8,37|25.12,8
17|12,32|17,66
17|12,36|17,17
17|12,12|17,18
17|12,37|17,35
21|0.36,37|21,9
12|36.4,37|12.36,24
12|37.12.37.8,37|12.37.12,236
12|37.12.37.8,8|,51
12|37.12.37.8,36|12,30
25|12.13,37|25.12,12
19|36,37|19,23
19|36,20|19,8
19|9,20|19,21
25|27,37|25,29
25|12.31,37|25.12,13
25|12.31,29|25,10
36|10,30|,8
25|1,37|25,20
25|1,12|25,11
25|1,29|25,10
19|6,37|19,44
19|6,12|19,14
36|25,13|36,11
36|25,12|36.25,13
12|37.29,25|12.37,10
12|37.29,37|12.37,68
12|37.29,1|12.37,8
12|37.29,36|12,11
34|,28|34,12
34|,37|34,176
34|,36|34,19
34|,25|34,10
34|,12|34,20
34|,22|34,88
25|12.17,37|25.12,8
27|3,25|27,8
27|3,37|27,22
27|3,36|27,8
27|3,24|27,34
12|36.20,37|12.36,22
37|11,12|37.11,15
25|12.37.12.37.1,15|25,8
25|12.37.12.37.1,37|25.12,9
24|25,37|24,8
36|24.12,3|36,8
37|25.18,12|37.25.18,8
17|,34|,8
17|,32|17,18
17|,36|17,61
17|,12|17,11
17|,25|17,29
17|,37|17,200
29|,36|29,45
29|,0|,11
29|,37|29,120
29|,1|,289
29|,12|29,29
29|,15|,14
29|,25|29,13
37|6,12|37.6,127
23|5.12,16|23,8
33|26.25,37|33,8
12|37.30,37|12.37,69
12|37.30,4|,9
12|37.30,8|,11
12|37.30,36|12,9
5|12.37,23|5.12,8
5|12.37,16|,13
9|12.37.6,37|9,23
37|12.37.1,12|37.12.37.1,26
5|,23|,33
5|,37|5,48
5|,12|5,9
5|,36|,16
5|,16|,184
10|4,30|,16
12|37.12.21,37|12.37.12,38
5|16,23|5.16,12
12|25.12.37.12.37,37|12,19
12|25.12.37.12.37,34|12,12
12|25.12.37.12.37,36|12,10
12|25.12.37.12.37,10|,9
12|25.12.37.12.37,3|12.25,8
12|20,37|12,26
12|20,6|,9
12|36.0,36|12.36,15
12|36.0,37|12.36,17
12|,5|12,11
12|,0|12,44
12|,20|12,48
12|,36|12,10
12|,13|,407
12|,3|,314
12|,34|12,53
12|,27|12,20
12|,18|,431
12|,16|12,16
12|,31|,522
12|,32|,422
12|,10|,349
12|,11|12,24
12|,25|12,55
12|,28|12,12
12|,2|12,16
12|,15|12,32
12|,6|,93
12|,37|12,9
12|,7|,184
12|,17|12,18
12|,33|12,17
12|,30|12,8
12|,4|,72
12|,1|12,18
12|,26|12,18
12|,29|12,35
12|,21|12,11
12|,8|,984
12|,19|12,53
12|,9|,1051
12|,23|,171
12|,22|,256
12|,24|12,28
12|15.12,0|12,12
15|12.37.25,0|15,12
12|37.12.16,37|12.37.12.16,17
37|26,12|37.26,46
30|25,10|30,8
30|25,37|30,8
34|12.36,37|34,9
34|12.36,22|34,8
12|7,25|12.7,10
12|7,37|12,27
18|12.37.12.36,7|18,11
12|37.12.37.24,37|12.37.12,31
12|37.12.37.24,10|,10
12|37.12.17,37|12.37.12,48
37|28,12|37.28,8
37|34,12|37.34,14
36|12.36,12|36.12,416
12|37.12.28,37|12.37.12,18
12|37.12.28,25|12.37,9
36|31,12|36.31,21
25|12.36,36|25,19
25|12.36,32|25,9
25|12.36,12|25,27
25|12.36,37|25.12,65
36|18,12|36.18,34
36|18,7|36,12
1|,37|1,285
1|,0|,13
1|,25|1,11
1|,12|1,10
1|,36|1,53
1|,29|1,11
12|37.12.37.27,25|12.37.12.37,8
12|37.12.37.27,37|12.37.12,70
12|37.12.37.27,10|,19
12|13,37|12,45
12|13,11|12.13,8
12|13,36|12,12
12|13,25|12.13,12
36|30,12|36,16
36|30,4|36,12
26|2.25,33|26.2.25,36
18|25,37|18,19
20|19,37|20,8
20|19,6|20,185
22|28,37|22,12
22|28,34|22,8
4|,12|4,8
4|,37|4,159
4|,10|4,16
4|,23|,8
4|,25|4,11
4|,30|4,10
4|,36|4,31
12|1,37|12,55
12|1,29|12,10
20|6.19,37|20,23
20|6.19,12|20,10
13|11.12,25|13,8
13|11.12,37|13,21
37|12.36,12|37.12.36,17
12|37.12.37.20,9|,11
12|37.12.37.20,37|12.37.12,43
23|25,5|23,26
25|16,37|25,21
13|12.37.12.36,11|13,8
12|3,24|12,14
12|3,37|12,8
36|29.12,12|36.29.12,9
36|29.12,1|36,8
12|31,7|12.31,12
12|31,18|12.31,47
12|31,29|12.31,29
12|31,37|12,94
12|31,25|12.31,10
12|31,36|12,23
12|31,1|12,14
8|,36|8,129
8|,25|8,8
8|,12|8,12
8|,32|,13
8|,9|8,9
8|,37|8,666
8|,23|8,9
12|37.22,37|12.37,19
13|12.36.25,37|13,8
23|8,5|23,9
25|30,37|25,10
12|37.12.37.16,37|12.37.12,73
12|37.12.37.16,8|,28
17|36,36|17,9
17|36,37|17,10
28|12,34|28,10
28|12,22|28,12
28|12,37|28,11
28|12,12|28,9
8|25,37|8,12
13|36,12|13,9
13|36,37|13,20
37|12.28,12|37.12.28,9
36|27,12|36.27,19
11|13.25,37|11,8
22|12.34,28|22.12.34,16
12|36.19,37|12.36,24
28|25,34|28,8
30|10.12.36,4|,13
25|10,30|25,8
37|12.37.12,12|37.12.37.12,99
25|21,37|25,30
25|21,12|25,8
15|,0|15,11
15|,19|,16
15|,6|,9
15|,36|15,28
15|,21|,160
15|,25|,17
15|,12|,58
15|,37|15,77
24|27,25|24,8
24|27,37|24,25
3|,37|3,67
3|,25|3,10
3|,27|3,34
3|,12|3,14
3|,36|3,11
3|,24|3,201
27|12,37|27,20
12|37.12,1|12.37,66
12|37.12,37|12.37.12,11745
12|37.12,20|12,80
12|37.12,13|,192
12|37.12,3|,165
12|37.12,34|12,133
12|37.12,27|12,10
12|37.12,18|,167
12|37.12,5|12.37,24
12|37.12,16|12,34
12|37.12,31|,296
12|37.12,6|12.37.12,9
12|37.12,24|12,61
12|37.12,32|,234
12|37.12,10|,193
12|37.12,22|12.37,147
12|37.12,4|12.37.12,10
12|37.12,28|12,8
12|37.12,2|12,190
12|37.12,15|12,197
12|37.12,7|,75
12|37.12,17|12,76
12|37.12,33|12,39
12|37.12,30|12,34
12|37.12,36|12,1499
12|37.12,0|12,121
12|37.12,26|12.37,22
12|37.12,29|12,137
12|37.12,25|12.37,1271
12|37.12,21|12,13
12|37.12,8|,557
12|37.12,19|12,148
12|37.12,9|,577
12|37.12,23|,78
12|37.12,11|12.37,86
12|16,37|12.16,24
20|12,37|20,45
20|12,36|20,25
20|12,19|20.12,8
20|12,12|20,28
20|12,6|20.12,23
37|12.37.8,12|37.12.37.8,30
12|5,37|12,9
36|,23|36,12
36|,22|36,20
36|,5|,9
36|,2|36,16
36|,18|,47
36|,30|,21
36|,11|36,11
36|,31|,14
36|,24|36,8
36|,33|36,8
36|,13|36,9
36|,1|36,14
36|,4|36,9
36|,29|36,16
36|,10|36,24
36|,16|36,10
36|,7|36,8
36|,34|,16
36|,6|36,12
36|,3|36,9
36|,21|36,16
36|,19|36,8
36|,25|36,13
36|,32|36,18
36|,27|36,18
36|,9|36,18
36|,0|36,11
36|,26|36,13
36|,15|36,11
36|,12|36,33
36|,8|,26
36|,20|36,15
36|,17|36,9
36|,28|,12
20|6.12.37,19|20.6,8
12|37.16,37|12.37.16,121
12|37.16,8|,42
12|37.16,36|12,8
21|0.15.25,37|21,15
12|6,37|12.6,45
12|6,25|12,8
12|36.12,29|12.36,30
12|36.12,17|12.36,12
12|36.12,7|,10
12|36.12,1|12.36,16
12|36.12,13|,45
12|36.12,20|12.36,16
12|36.12,34|12.36,16
12|36.12,37|12.36,1311
12|36.12,18|12.36,24
12|36.12,15|12.36,22
12|36.12,10|12.36,22
12|36.12,32|,50
12|36.12,8|,82
12|36.12,3|12.36,25
12|36.12,25|12.36,116
12|36.12,9|,101
12|36.12,19|12.36.12,8
12|36.12,23|,10
12|36.12,0|12.36,19
12|36.12,22|,13
12|36.12,36|12.36,309
12|36.12,2|12,30
12|36.12,11|12.36,30
12|36.12,31|12.36,38
37|12.6,12|37.12.6,28
37|21,12|37.21,22
19|12.36.12,20|19,8
0|,15|0,48
0|,19|,14
0|,11|,8
0|,36|0,53
0|,37|0,158
0|,18|,8
0|,21|,231
0|,20|,18
0|,12|0,8
0|,25|,19
0|,1|,9
12|33,3|,10
12|33,37|12.33,53
36|20,19|36,9
36|20,6|36,8
36|20,12|36.20,22
36|24.3,27|36,12
6|19,12|6,14
6|19,37|6,19
6|19,20|6.19,10
6|19,36|6,9
11|9,18|11,10
36|34,12|36.34,22
36|34,22|36,19
2|12,25|2,14
2|12,36|2,15
2|12,26|2,240
2|12,12|2,16
2|12,37|2,21
2|12,33|2.12,10
37|12.37.19,12|37.12.37.19,57
37|23,12|37.23,11
12|37.25.12,29|12.37.25,15
12|37.25.12,36|12,45
12|37.25.12,3|,12
12|37.25.12,34|12,8
12|37.25.12,18|,9
12|37.25.12,0|12,10
12|37.25.12,37|12.37,275
12|37.25.12,19|12.37.25,10
12|37.25.12,25|12.37.25.12,8
12|37.25.12,15|12.37.25,14
12|37.25.12,31|12.37.25,22
12|37.25.12,11|12.37,12
12|37.25.12,13|12.37.25,15
12|37.25.12,8|,8
12|37.25.12,10|,14
12|37.25.12,2|12,10
26|12.2,33|26.12,9
32|25,37|32,8
32|25,17|32,58
37|12.37,3|,8
37|12.37,12|37.12.37,156
37|12.37,5|,8
4|12.37.12,10|4,10
12|36.9,9|,12
12|36.9,36|12.36,22
12|36.9,37|12.36,71
12|36.9,25|12.36,11
12|36.21,37|12.36,28
37|12.37.27,12|37.12.37.27,19
12|36.1,37|12.36,29
32|25.12.37,17|32.25.12.37,29
7|18,25|7,43
7|18,37|7,47
7|18,12|7,34
7|18,36|7,33
12|37.12.37.12.16,37|12.37.12,8
12|37.12.37.12.16,8|,8
1|12.36,37|1,13
1|12.36,29|1,8
12|37.12.37.12,1|12.37,41
12|37.12.37.12,25|12.37.12.37,733
12|37.12.37.12,37|12.37.12,7338
12|37.12.37.12,20|12,49
12|37.12.37.12,13|,86
12|37.12.37.12,3|,104
12|37.12.37.12,34|12,92
12|37.12.37.12,18|,78
12|37.12.37.12,16|12,17
12|37.12.37.12,6|12.37.12,17
12|37.12.37.12,24|12,47
12|37.12.37.12,22|12.37,97
12|37.12.37.12,32|,136
12|37.12.37.12,10|,99
12|37.12.37.12,31|,183
12|37.12.37.12,5|12.37,12
12|37.12.37.12,2|12,123
12|37.12.37.12,15|12,114
12|37.12.37.12,4|12.37.12,18
12|37.12.37.12,17|12,37
12|37.12.37.12,33|12,21
12|37.12.37.12,11|12.37.12.37,36
12|37.12.37.12,30|12,17
12|37.12.37.12,0|12,66
12|37.12.37.12,36|12,903
12|37.12.37.12,26|12.37,16
12|37.12.37.12,29|12,84
12|37.12.37.12,7|12.37.12.37.12,11
12|37.12.37.12,8|,309
12|37.12.37.12,19|12,91
12|37.12.37.12,9|,332
12|37.12.37.12,23|,46
25|7,37|25,52
25|7,36|25,18
25|7,12|25.7,9
37|12.36.6,12|37.12.36.6,11
30|12,37|30,29
30|12,12|30,8
30|12,10|30,22
30|12,4|,16
16|36,37|16,10
25|,11|25,18
25|,2|25,63
25|,17|25,34
25|,28|25,8
25|,5|,10
25|,26|25,15
25|,21|,11
25|,30|25,8
25|,20|25,41
25|,34|25,37
25|,0|25,11
25|,37|25,1117
25|,12|25,11
25|,15|25,31
25|,22|25,42
25|,32|25,58
25|,7|,19
25|,18|25,19
25|,19|25,24
25|,6|25,21
25|,4|,18
25|,16|25,10
25|,3|25,51
25|,36|25,275
25|,29|25,58
25|,23|25,26
25|,1|25,16
25|,10|25,51
25|,33|25,9
25|,9|,12
25|,31|25,14
25|,8|25,12
25|,24|25,8
25|,13|25,10
12|37.1,25|12.37.1,8
12|37.1,36|12,15
12|37.1,37|12.37.1,184
12|37.1,15|12.37.1,8
12|37.1,29|12,19
12|37.1,31|,11
12|29,1|12.29,21
12|29,37|12,11
12|32,17|12.32,9
12|32,37|12,38
21|15.0,12|21,10
21|15.0,37|21,25
26|33,37|26,14
26|33,2|26,10
12|36.8,8|,12
12|36.8,37|12.36.8,62
12|36.8,36|12.36,20
25|2,26|25,10
12|36.31,37|12.36,21
20|36,37|20,9
20|36,36|20,9
20|36,6|20.36,9
11|,12|11,9
11|,0|,14
11|,18|11,9
11|,36|11,45
11|,37|11,165
11|,25|11,21
11|,13|,77
36|11,12|36.11,24
37|12.37.34,12|37.12.37.34,8
22|,12|22,12
22|,37|22,38
22|,28|,363
22|,25|,12
22|,36|22,8
22|,34|22,12
6|20.12,37|6,15
6|20.12,19|6,23
2|33,26|2.33,9
20|,37|20,131
20|,6|20,50
20|,12|20,9
20|,36|20,8
20|,25|,18
20|,19|20,18
11|12.37,18|11,13
11|12.37,36|11,17
11|12.37,13|11.12,25
11|12.37,37|11,22
11|12.37,25|11,23
11|12.37,12|11.12.37,8
36|6,19|36,10
36|6,12|36.6,26
34|22,28|34,12
34|22,37|34,9
7|12.31,18|7,12
7|12.31,25|7,12
7|12.31,37|7,15
19|,6|19,14
19|,36|19,36
19|,25|,17
19|,20|19,185
19|,37|19,161
19|,12|19,8
30|10.36,4|,12
15|36.0,21|15.36,16
12|34.12,22|12.34,16
12|34.12,37|12,11
25|36,37|25,47
25|36,12|25,13
25|36,36|25,11
26|2,33|,269
26|2,36|26.2,12
26|2,37|26,36
26|2,25|,8
26|2,12|26,16
3|12.37.24,27|3,9
12|25.34,37|12,12
37|25.17,12|37.25.17,37
11|36,37|11,11
1|29.36,37|1,8
12|11,25|12,21
12|11,37|12,39
12|11,13|,9
37|12.37.24,12|37.12.37.24,10
36|17,12|36.17,44
12|27,37|12.27,36
36|28,12|36.28,22
6|20,36|6,36
6|20,12|6,50
6|20,37|6,126
6|20,25|6,30
6|20,19|6,50
13|12.25,11|13,8
13|12.25,37|13,11
17|25,32|17.25,27
1|36,37|1,14
4|36,37|4,9
36|0,15|36.0,16
36|0,21|36,19
36|0,12|36.0,17
24|,3|,31
24|,25|24,9
24|,27|,243
24|,37|24,107
24|,12|,20
24|,36|,55
26|,33|,323
26|,37|26,76
26|,2|26,10
26|,25|,16
26|,36|,27
26|,12|26,9
12|37.12.37.1,15|12.37.12.37.1,17
12|37.12.37.1,37|12.37.12,98
12|37.12.37.1,25|12.37.12.37.1,9
12|37.12.37.1,36|12,10
36|8,12|36.8,20
25|12.37.1,15|25,8
28|22.12.34,37|28,16
36|0.15,21|36,8
0|25.12,15|0,12
0|25.12,36|0.25,12
0|25.12,12|0,11
36|4,12|36.4,24
23|36,5|23,12
12|37.12.36.6,9|,8
12|37.12.36.6,37|12.37.12,11
29|12.36,1|,26
12|37.9,37|12.37,294
12|37.9,25|12.37,14
12|37.9,32|,23
12|37.9,36|12,85
12|37.9,0|12,13
12|37.9,9|,101
12|37.9,18|,14
12|37.9,11|12.37,9
36|3,12|36,9
36|3,24|36,11
12|31.12.36,37|12,15
33|26.12,37|33,12
12|37.13,25|12.37,16
12|37.13,37|12.37.13,119
12|37.13,31|,19
12|37.13,13|,8
23|5.16,37|23,12
12|37.7,18|,12
12|37.7,37|12.37,62
12|37.7,36|12,10
12|37.7,25|12.37,9
12|37.7,31|,12
12|37.26,37|12.37,46
37|12.27,12|37.12.27,14
12|37.34,22|12.37,17
12|37.34,36|12,8
12|37.34,2|12,14
12|37.34,37|12.37.34,104
12|37.34,25|12.37,15
33|12,37|33,25
33|12,2|33,17
33|12,12|33,16
33|12,26|33,12
24|12,27|24.12,13
24|12,37|24,43
24|12,12|,9
24|12,25|24,8
24|12,36|24.12,8
24|12,3|24.12,13
24|3,27|,201
24|3,36|24.3,12
24|3,37|24,25
12|4,37|12,42
12|4,25|12,8
12|37.21,9|,10
12|37.21,19|12.37.21,14
12|37.21,25|12.37,16
12|37.21,36|12,12
12|37.21,37|12.37.21,158
34|28,36|34,18
34|28,37|34,81
34|28,25|34,40
34|28,12|34.28,21
25|34,37|25,35
25|34,22|25,10
25|34,36|25,8
25|34,12|25.34,12
25|12.37,11|25.12.37,11
25|12.37,2|25,63
25|12.37,0|25.12,49
25|12.37,30|25,13
25|12.37,20|25,41
25|12.37,34|25,75
25|12.37,17|25,33
25|12.37,12|25,214
25|12.37,15|25,50
25|12.37,26|25,15
25|12.37,22|25,29
25|12.37,37|25.12,406
25|12.37,32|25.12.37,44
25|12.37,18|25,18
25|12.37,19|25,33
25|12.37,6|25,21
25|12.37,4|,11
25|12.37,16|25,11
25|12.37,3|25,59
25|12.37,29|25,57
25|12.37,23|25,32
25|12.37,1|25,22
25|12.37,10|25,49
25|12.37,31|25,18
25|12.37,33|25,18
25|12.37,9|,10
25|12.37,36|25,162
25|12.37,8|25,17
25|12.37,13|25,44
26|36,33|26.36,8
10|25,30|10.25,11
21|12,12|21,11
21|12,0|21,9
21|12,37|21,32
12|37.19,9|,28
12|37.19,37|12.37.19,91
12|37.19,36|12,16
12|0,37|12,43
12|0,21|12,18
12|0,15|12,8
12|37.11,37|12.37,94
12|37.11,25|12.37,14
12|37.11,13|,10
12|37.11,36|12,15
25|12.7,37|25.12,10
6|19.12,20|6.19,34
6|19.12,12|6,8
12|17,32|,9
12|17,37|12.17,65
12|17,25|12.17,8
12|37.25.18,37|12.37,9
12|37.25.18,25|12.37,8
11|25.12.37,13|11.25,11
12|37.25.17,37|12.37,37
11|25,36|11,10
11|25,13|11.25,10
11|25,37|11,18
19|20.6,37|19,18
2|,33|,34
2|,12|2,14
2|,37|2,52
2|,25|2,10
2|,26|2,16
2|,36|2,12
25|12.37.12.37,11|25.12.37,13
25|12.37.12.37,2|25,36
25|12.37.12.37,0|25.12,33
25|12.37.12.37,37|25.12,237
25|12.37.12.37,9|,8
25|12.37.12.37,20|25,29
25|12.37.12.37,12|25.12.37.12.37,8
25|12.37.12.37,34|25,60
25|12.37.12.37,17|25,22
25|12.37.12.37,26|25,10
25|12.37.12.37,15|25,30
25|12.37.12.37,32|25.12.37,39
25|12.37.12.37,18|25,9
25|12.37.12.37,19|25,24
25|12.37.12.37,22|25,22
25|12.37.12.37,3|25,41
25|12.37.12.37,29|25,36
25|12.37.12.37,23|25,21
25|12.37.12.37,1|25,15
