source,target,value
36|,7|36,8
36|,21|36,16
36|,15|36,12
36|,31|,14
36|,23|36,12
36|,27|36,18
36|,20|36,9
36|,4|36,9
36|,12|36,65
36|,16|36,10
36|,0|36,10
36|,18|,47
36|,32|36,18
36|,2|36,16
36|,17|36,9
33|12,37|33,25
33|12,26|33,12
33|12,2|33,17
33|12,12|33,16
12|25.17,37|12,23
37|32,12|37.32,80
25|12.13,37|25.12,12
12|37.12.37.8,8|,51
12|37.12.37.8,37|12.37.12.37,236
12|37.12.37.8,36|12,30
12|37.12.37.23,8|,10
12|37.12.37.23,37|12.37.12.37,21
12|34,37|12,43
12|34,22|12.34,19
12|34,28|12,8
12|34,25|12,11
12|34,36|12,8
12|,11|12,46
12|,25|12,20
12|,29|12,45
12|,2|12,16
12|,23|,171
12|,30|12,16
12|,28|12,11
12|,9|,1051
12|,34|12,52
12|,17|12,35
12|,22|,256
12|,26|12,15
12|,32|,422
12|,36|12,12
12|,21|12,9
12|,27|12,20
12|,8|,984
12|,0|12,68
12|,4|,72
12|,5|12,20
12|,3|,314
12|,37|12,8
12|,16|12,9
12|,7|,184
12|,10|,349
12|,1|12,29
12|,31|,522
12|,15|12,159
12|,20|12,45
12|,13|,407
12|,24|12,23
12|,6|,93
12|,19|12,33
12|,18|,431
12|,33|12,12
1|12.29,37|1,21
25|30,37|25,10
12|5,37|12,9
12|37.13,13|,8
12|37.13,37|12.37.13,119
12|37.13,31|,19
12|37.13,25|12.37,16
12|37.9,25|12.37,14
12|37.9,36|12,85
12|37.9,9|,101
12|37.9,37|12.37,294
12|37.9,11|12.37,9
12|37.9,18|,14
12|37.9,32|,23
12|37.9,0|12,13
37|12.37.12.37.6,12|37.12.37.12.37.6,46
0|25,37|0,9
0|25,36|0.25,9
0|25,21|,13
0|25,12|0,11
0|25,15|0,12
37|12.37.12,12|37.12.37.12,183
12|37.8,8|,95
12|37.8,3|,9
12|37.8,32|,8
12|37.8,25|12.37.8,8
12|37.8,9|,11
12|37.8,36|12,69
12|37.8,37|12.37.8,382
12|37.8,18|,11
12|25.12.37.12.37,37|12,19
12|25.12.37.12.37,34|12,12
12|25.12.37.12.37,3|12.25,8
12|25.12.37.12.37,36|12,10
12|25.12.37.12.37,10|,9
21|36,37|21,16
12|7,37|12,27
12|7,25|12.7,10
12|37.25,15|12.37.25,12
12|37.25,0|12,13
12|37.25,2|12,16
12|37.25,23|,10
12|37.25,3|,22
12|37.25,9|,15
12|37.25,34|12,12
12|37.25,10|,18
12|37.25,29|12.37.25,18
12|37.25,8|,22
12|37.25,36|12,80
12|37.25,13|12.37.25,9
12|37.25,37|12.37,586
12|37.25,25|12.37,103
12|37.25,31|12.37.25,27
12|37.25,32|,9
12|37.25,19|12.37.25,11
12|37.25,18|,19
12|37.25,33|12,8
12|37.25,22|12.37,11
12|37.25,11|12.37,13
12|37.12.37.17,22|12.37,12
12|37.12.37.17,37|12.37.12.37,107
36|29.12,12|36.29.12,9
36|29.12,1|36,8
22|25,28|22.25,26
5|16,23|5.16,12
11|25.12.37,13|11.25,11
23|,12|,16
23|,36|,21
23|,16|23,26
23|,5|23,8
23|,37|23,64
30|10.12.36,4|,13
28|22.12.34,37|28,16
25|12.31,29|25,10
25|12.31,37|25.12,13
7|18,12|7,34
7|18,25|7,43
7|18,37|7,47
7|18,36|7,33
15|12.36,37|15,14
15|12.36,0|15,11
25|7,36|25,18
25|7,12|25.7,9
25|7,37|25,52
25|33,37|25,39
25|4,36|25,8
25|4,12|25,11
25|4,37|25,28
37|3,12|37.3,28
13|,12|13,45
13|,37|13,197
13|,25|13,17
13|,0|,9
13|,36|13,49
13|,11|13,17
13|,18|,11
21|0.15.25,37|21,15
11|12,13|11.12,21
11|12,36|11,26
11|12,18|11,24
11|12,37|11,53
11|12,25|11,31
11|12,12|11,36
36|27,12|36.27,19
26|,2|26,17
26|,37|26,76
26|,36|,27
26|,33|,323
26|,25|,16
26|,12|26,12
12|37.12.37.13,31|,10
12|37.12.37.13,37|12.37.12.37.13,67
12|37.12.37.13,36|12,10
12|37.12.37.13,7|,8
12|37.12.37.13,18|,10
12|37.12.37.13,25|12.37.12.37,8
1|12.36,29|1,8
1|12.36,37|1,13
12|25.11,37|12,12
34|28.22.25,37|34,16
6|36,37|6,12
29|31,1|,12
37|7,12|37.7,12
13|12.36.25,37|13,8
20|12.36,37|20,9
18|25,37|18,19
32|17.25,37|32,27
12|37.31,25|12.37,13
12|37.31,31|,8
12|37.31,36|12,11
12|37.31,37|12.37,66
12|31,25|12.31,13
12|31,18|12.31,47
12|31,29|12.31,29
12|31,7|12.31,12
12|31,1|12,14
12|31,36|12,23
12|31,37|12,94
37|33,12|37.33,20
12|36.29.12,1|12.36,9
37|12.33,12|37.12.33,37
1|36,37|1,14
12|22,37|12,8
12|22,28|12,12
5|,16|,184
5|,23|,33
5|,36|,16
5|,37|5,48
5|,12|5,9
36|6,12|36.6,26
36|6,19|36,10
20|19,6|20,185
20|19,37|20,8
37|12.37,5|,8
37|12.37,3|,8
37|12.37,12|37.12.37,235
12|26,37|12,12
12|26,33|12,9
12|3,37|12,8
12|3,24|12,14
18|31,7|18.31,9
12|37.26,37|12.37,46
12|37.12.37.12.16,8|,8
12|37.12.37.12.16,37|12.37.12.37,8
17|32.25.12.37,37|17,29
25|12.37.12.37.1,37|25.12,9
25|12.37.12.37.1,15|25,8
37|28,12|37.28,98
21|12,37|21,32
21|12,12|21,11
21|12,0|21,9
12|11,25|12,21
12|11,13|,9
12|11,37|12,39
22|12.34,28|22.12.34,16
37|22,12|37.22,19
12|17,32|,9
12|17,37|12.17,65
12|17,25|12.17,8
36|15,12|36,28
36|15,0|36.15,11
37|10,12|37.10,37
27|24.12,37|27,13
12|6,37|12.6,45
12|6,25|12,8
0|36.15,21|0.36,11
12|37.12.37.12.37.6,37|12.37.12.37,46
12|37.12.37.12.37.6,9|,21
12|21,0|12,9
12|21,25|12,9
12|21,37|12.21,53
12|25.34,37|12,12
13|12.37.12.37.12.37,11|13,25
3|24.12,27|3,13
34|12.36,22|34,8
34|12.36,37|34,9
25|12.37.1,15|25,8
19|9,20|19,21
25|10,30|25,8
12|27,37|12.27,36
4|12.37.12,10|4,10
11|36,37|11,11
32|17,12|32,18
32|17,36|32,13
32|17,25|,9
32|17,37|32,65
11|12.13,37|11,8
36|12.36,12|36.12,416
12|13,37|12,45
12|13,36|12,12
12|13,11|12.13,8
12|13,25|12.13,12
22|28,34|22,8
22|28,37|22,12
37|17,12|37.17,149
34|22,28|34,12
34|22,37|34,9
15|0,21|15.0,25
37|12.37.12.16,12|37.12.37.12.16,8
4|,12|4,42
4|,36|4,31
4|,30|4,9
4|,23|,8
4|,25|4,28
4|,37|4,159
4|,10|4,16
37|6,12|37.6,127
12|37.12.37.12,4|12.37.12,18
12|37.12.37.12,29|12,84
12|37.12.37.12,7|12.37.12.37.12,9
12|37.12.37.12,26|12.37,16
12|37.12.37.12,25|12.37.12.37,733
12|37.12.37.12,30|12,17
12|37.12.37.12,37|12.37.12.37,7338
12|37.12.37.12,9|,332
12|37.12.37.12,11|12.37.12.37,36
12|37.12.37.12,34|12,92
12|37.12.37.12,6|12.37.12,17
12|37.12.37.12,32|,136
12|37.12.37.12,36|12,903
12|37.12.37.12,33|12,21
12|37.12.37.12,8|,309
12|37.12.37.12,18|,78
12|37.12.37.12,3|,104
12|37.12.37.12,1|12.37,41
12|37.12.37.12,16|12,17
12|37.12.37.12,10|,99
12|37.12.37.12,2|12,123
12|37.12.37.12,31|,183
12|37.12.37.12,15|12,114
12|37.12.37.12,20|12,49
12|37.12.37.12,13|,86
12|37.12.37.12,24|12,47
12|37.12.37.12,23|,46
12|37.12.37.12,5|12.37,12
12|37.12.37.12,0|12,66
12|37.12.37.12,19|12,91
12|37.12.37.12,22|12.37,97
12|37.12.37.12,17|12,37
0|15,37|0,9
0|15,21|,166
0|15,12|0.15,8
0|15,36|0.15,8
0|,19|,14
0|,12|0,8
0|,25|,19
0|,20|,18
0|,11|,8
0|,37|0,158
0|,1|,9
0|,21|,231
0|,18|,8
0|,15|0,48
0|,36|0,21
12|37.20,37|12.37.20,67
12|37.20,36|12,20
12|37.20,9|,21
3|12.25,24|3,9
29|12,36|29.12,8
29|12,12|29,35
29|12,1|,191
29|12,25|29,21
29|12,37|29,45
26|25,33|26.25,8
12|36.17,37|12.36,44
7|12.37.12.37.12,37|7,9
7|12.37.12.37.12,18|7,11
37|9,12|37.9,13
13|25,12|13,10
13|25,36|13,10
13|25,11|13.25,8
13|25,37|13,29
37|12.37.23,12|37.12.37.23,10
37|12.21,12|37.12.21,38
23|5.16,37|23,12
28|22.12.37,34|28,114
28|22.12.37,12|28,12
28|22.12.37,37|28,14
19|20.6,37|19,18
17|12,12|17,18
17|12,36|17,17
17|12,37|17,35
17|12,32|17,66
32|36,37|32,8
32|36,17|32.36,9
16|,23|,15
16|,36|16,29
16|,12|16,24
16|,5|16,13
16|,25|16,21
16|,37|16,194
1|,12|1,55
1|,36|1,8
1|,0|,13
1|,25|1,20
1|,37|1,285
1|,29|1,37
12|37.12.27,10|,14
12|37.12.27,37|12.37.12,15
36|1,12|36.1,29
36|1,29|36,8
6|,37|6,186
6|,19|6,44
6|,20|6,9
6|,36|6,10
6|,12|6,45
6|,25|6,17
32|25.12.37,17|32.25.12.37,29
12|30,37|12,22
25|16,37|25,21
15|12.37.12.37.1,0|15,17
12|37.10,37|12.37,37
12|37.10,30|12,10
22|,28|,363
22|,12|22,8
22|,34|22,9
22|,25|,12
22|,37|22,38
22|,36|22,8
21|,37|21,235
21|,19|,8
21|,36|21,42
21|,25|21,30
21|,0|21,35
21|,15|21,9
21|,12|21,9
36|32,17|36,17
36|32,12|36,30
1|29.12.31,37|1,22
33|26.25,37|33,8
10|25,30|10.25,31
15|12.37.1,0|15,8
12|11.12.37,25|12,8
12|36.19,37|12.36,24
15|12.37.25,0|15,12
25|29,1|25,13
12|37.28,25|12.37,15
12|37.28,36|12,8
12|37.28,37|12.37,98
12|1,37|12,55
12|1,29|12,10
36|0.25,15|36.0,9
12|33,37|12.33,53
12|33,3|,10
25|12.36,36|25,19
25|12.36,32|25,9
25|12.36,37|25.12,65
25|12.36,12|25,27
26|2.33,37|26,9
37|30,12|37.30,9
37|25.17,12|37.25.17,37
25|12.37,15|25,50
25|12.37,36|25,162
25|12.37,31|25,18
25|12.37,0|25.12,49
25|12.37,13|25,44
25|12.37,9|,10
25|12.37,18|25,18
25|12.37,32|25.12.37,44
25|12.37,3|25,59
25|12.37,33|25,18
25|12.37,19|25,33
25|12.37,2|25,63
25|12.37,10|25,49
25|12.37,11|25.12.37,11
25|12.37,26|25,15
25|12.37,17|25,33
25|12.37,20|25,41
25|12.37,1|25,22
25|12.37,12|25,214
25|12.37,4|,11
25|12.37,16|25,11
25|12.37,23|25,32
25|12.37,22|25,29
25|12.37,29|25,57
25|12.37,30|25,13
25|12.37,37|25.12,406
25|12.37,34|25,75
25|12.37,8|25,17
25|12.37,6|25,21
19|,36|19,14
19|,12|19,34
19|,25|,17
19|,20|19,8
19|,6|19,9
19|,37|19,161
31|,29|31,12
31|,25|,21
31|,37|31,125
31|,7|31,8
31|,18|31,20
31|,36|31,44
31|,12|31,45
36|25,13|36,11
36|25,12|36.25,31
29|25,1|,58
29|25,37|29,19
37|24,12|37.24,13
1|12,25|1.12,10
1|12,29|1,48
1|12,12|1,18
1|12,37|1,69
1|12,36|1,29
20|,19|20,8
20|,36|20,8
20|,25|,18
20|,12|20,26
20|,6|20,126
20|,37|20,131
12|37.12.36.6,37|12.37.12,11
12|37.12.36.6,9|,8
4|36,37|4,9
12|37.12.17,37|12.37.12,48
12|37.12.37.24,10|,10
12|37.12.37.24,37|12.37.12.37,31
30|25,10|30,8
30|25,37|30,8
36|28,12|36.28,22
33|2.12,26|33,10
12|36.31,37|12.36,21
0|12,37|0,68
0|12,36|0,41
0|12,25|,9
0|12,12|0,44
0|12,15|0,45
0|12,21|0.12,8
1|29.36,37|1,8
8|25,37|8,12
25|34,22|25,10
25|34,36|25,8
25|34,12|25.34,12
25|34,37|25,35
34|28,36|34,18
34|28,12|34.28,21
34|28,25|34,40
34|28,37|34,81
26|2.25,33|26.2.25,36
12|36.4,37|12.36,24
9|,19|9,21
9|,8|,13
9|,0|,16
9|,25|,20
9|,13|,8
9|,20|,17
9|,37|9,605
9|,11|9,10
9|,15|,8
9|,36|9,9
9|,18|,17
9|,12|9,82
36|0.15,21|36,8
13|12.37.12.36,11|13,8
25|3,24|25,10
26|36,33|26.36,8
26|33,2|26,10
26|33,37|26,14
22|34,28|22.34,53
12|37.33,2|12,12
12|37.33,25|12.37,16
12|37.33,3|,20
12|37.33,36|12,13
12|37.33,37|12.37,161
30|,10|30,24
30|,36|30,12
30|,25|30,10
30|,12|30,22
30|,4|,252
30|,37|30,119
25|13,11|25,10
25|13,37|25,17
20|12.19,6|20.12,10
12|37.5,8|,10
12|37.5,37|12.37,23
12|20,6|,9
12|20,37|12,26
25|8,37|25,8
12|37.16,8|,42
12|37.16,37|12.37.16,121
12|37.16,36|12,8
33|26.36,37|33,8
2|33,26|2.33,9
2|25,26|2.25,47
12|37.32,32|,8
12|37.32,36|12,13
12|37.32,37|12.37,80
12|37.32,17|12,9
12|31.12.37.25,18|12.31,9
36|16,12|36.16,18
12|37.30,8|,11
12|37.30,37|12.37,69
12|37.30,36|12,9
12|37.30,4|,9
25|34.12,37|25,14
25|34.12,22|25,8
12|37.0,37|12.37,78
12|37.0,15|12,10
12|37.0,9|,9
12|37.0,36|12,11
12|37.0,25|12.37,11
12|36.18,37|12.36,34
37|12.27,12|37.12.27,15
1|25,29|1,16
1|25,37|1,23
37|12,5|,9
37|12,12|37.12,296
37|12,3|,8
20|6,19|20.6,18
20|6,36|20,9
20|6,12|20,13
20|6,37|20,44
6|20,37|6,126
6|20,19|6,50
6|20,36|6,36
6|20,12|6,50
6|20,25|6,30
25|36,36|25,11
25|36,12|25,13
25|36,37|25,47
5|12,16|,20
5|12,23|5.12,8
5|12,37|5,10
21|15.0,12|21,10
21|15.0,37|21,25
2|26,33|,10
2|26,37|2,17
36|18,7|36,12
36|18,12|36.18,34
12|36.28,37|12.36,22
12|37.12.6,37|12.37.12,28
12|37.12.6,9|,10
25|27,37|25,29
25|21,12|25,8
25|21,37|25,30
12|37.4,8|,13
12|37.4,23|,11
12|37.4,36|12,14
12|37.4,37|12.37.4,91
12|37.4,25|12.37,11
23|25,5|23,26
37|12.37.34,12|37.12.37.34,77
12|37.12.33,37|12.37.12,37
12|37.25.18,37|12.37,9
12|37.25.18,25|12.37,8
12|10,37|12,14
37|12.36.6,12|37.12.36.6,11
12|37.12.37.1,15|12.37.12.37.1,17
12|37.12.37.1,37|12.37.12.37,98
12|37.12.37.1,36|12,10
12|37.12.37.1,25|12.37.12.37.1,8
6|12.37,37|6,11
6|12.37,19|6,11
6|12.37,36|6,8
6|12.37,20|6.12.37,8
12|37.18,25|12.37,13
12|37.18,31|,11
12|37.18,9|,9
12|37.18,36|12,15
12|37.18,37|12.37,93
28|25,34|28,8
19|6,12|19,14
19|6,37|19,44
37|25.12,12|37.25.12,22
37|4,12|37.4,92
12|36.11,37|12.36,24
36|10,30|,8
12|37.12.37.19,37|12.37.12.37,57
12|37.12.37.19,9|,18
37|12.37.8,12|37.12.37.8,236
31|7,12|31,12
12|37.12.37.27,37|12.37.12.37.27,70
12|37.12.37.27,25|12.37.12.37,8
12|37.12.37.27,10|,19
22|36,28|22.36,9
22|36,37|22,10
36|20,6|36,8
36|20,19|36,9
36|20,12|36.20,22
12|37.12.28,25|12.37,9
12|37.12.28,37|12.37.12,18
15|25,0|15.25,23
15|25,21|,11
37|12.37.19,12|37.12.37.19,57
21|15.12,37|21,16
21|15.12,0|21,35
33|26.2.25,37|33,36
26|12.37,2|26,14
36|31,12|36.31,21
12|36.21,37|12.36,28
36|34,12|36.34,22
36|34,22|36,19
37|12.37.12.37,12|37.12.37.12.37,149
12|37,29|12,210
12|37,26|12.37,14
12|37,23|,126
12|37,30|12,58
12|37,28|12,24
12|37,9|,854
12|37,17|12,102
12|37,34|12,164
12|37,37|12.37,8
12|37,32|,320
12|37,36|12,2022
12|37,7|,106
12|37,21|12,26
12|37,27|12,24
12|37,8|,814
12|37,0|12,179
12|37,4|,41
12|37,3|,246
12|37,1|12.37,22
12|37,16|12,50
12|37,10|,285
12|37,25|12.37,18
12|37,31|,415
12|37,15|12,267
12|37,20|12,113
12|37,13|,247
12|37,24|12,104
12|37,11|12.37,25
12|37,5|12.37,13
12|37,6|12.37,8
12|37,2|12,258
12|37,18|,250
12|37,19|12,220
12|37,22|12.37,11
12|37,33|12,63
12|37.21,19|12.37.21,14
12|37.21,25|12.37,16
12|37.21,9|,10
12|37.21,36|12,12
12|37.21,37|12.37.21,158
29|36,1|29.36,8
29|36,37|29,10
36|0,12|36.0,17
36|0,21|36,19
36|0,15|36.0,16
37|12.37.1,12|37.12.37.1,98
37|12.6,12|37.12.6,28
29|12.36,1|,26
20|6.25,19|20.6,9
30|10.25,12|30,11
30|10.25,4|,31
16|12,5|16,16
16|12,36|16,9
16|12,37|16,28
25|12,36|25,211
25|12,15|25,54
25|12,26|25,17
25|12,9|,11
25|12,0|25.12,12
25|12,13|25,58
25|12,37|25.12,580
25|12,18|25,24
25|12,29|25,74
25|12,5|,8
25|12,6|25,21
25|12,3|25,69
25|12,33|25,20
25|12,19|25,36
25|12,31|25,20
25|12,2|25,72
25|12,12|25,286
25|12,17|25,38
25|12,20|25,48
25|12,1|25,30
25|12,24|25,11
25|12,4|,11
25|12,10|25,55
25|12,23|25,34
25|12,7|,12
25|12,11|25,40
25|12,22|25,35
25|12,32|25,67
25|12,30|25,15
25|12,28|25,9
25|12,34|25,82
25|12,16|25,12
25|12,8|25,22
37|0,12|37.0,78
12|37.29,25|12.37,10
12|37.29,37|12.37,68
12|37.29,36|12,11
12|37.29,1|12.37,8
37|20,12|37.20,67
12|36.27,37|12.36,19
18|12.36,7|18,8
18|12.36,36|18,10
18|12.36,37|18,14
22|12.37,12|22,13
22|12.37,28|22.12.37,114
22|12.37,34|22,11
12|36.34,37|12.36,22
15|36.0,21|15.36,16
28|,22|28,12
28|,12|28,33
28|,25|,8
28|,34|28,18
28|,37|28,146
28|,36|28,34
27|12,37|27,20
34|,12|34,43
34|,28|34,16
34|,37|34,176
34|,36|34,19
34|,25|34,8
34|,22|34,88
13|12.37.25,37|13,9
6|20.25,37|6,13
6|20.25,19|6,23
36|4,12|36.4,24
12|37.11,25|12.37,14
12|37.11,37|12.37,94
12|37.11,13|,10
12|37.11,36|12,15
37|12.36.8,12|37.12.36.8,13
25|2,26|25,10
37|2,12|37.2,27
37|12.16,12|37.12.16,17
12|36.20,37|12.36,22
37|19,12|37.19,91
25|12.37.8,37|25.12,8
0|15.25,21|0.15.25,15
12|37.12.37.12.37.27,10|,16
12|37.12.37.12.37.27,37|12.37.12.37,39
12|37.12.21,37|12.37.12,38
19|12.36.12,20|19,8
28|22.34,37|28,53
28|22.34,12|28,21
15|12,21|15.12,35
15|12,36|15,22
15|12,0|15,159
15|12,25|,15
15|12,12|15.12,12
15|12,37|15,38
23|36,5|23,12
12|15.12,0|12,12
37|31,12|37.31,8
12|0,15|12,8
12|0,37|12,43
12|0,21|12,18
25|12.37.12.37.21,20|25,9
21|15.36,37|21,11
37|23,12|37.23,11
12|29,37|12,11
12|29,1|12.29,21
16|36,37|16,10
28|22.36,37|28,9
37|12.37.6,12|37.12.37.6,78
12|37.19,36|12,16
12|37.19,37|12.37.19,91
12|37.19,9|,28
12|37.7,25|12.37,9
12|37.7,31|,12
12|37.7,18|,12
12|37.7,36|12,10
12|37.7,37|12.37,62
37|5,12|37.5,10
6|19.12,20|6.19,34
6|19.12,12|6,8
24|12,27|24.12,13
24|12,25|24,8
24|12,37|24,43
24|12,12|,9
24|12,3|24.12,13
24|12,36|24.12,8
13|11.12,37|13,21
13|11.12,25|13,8
12|37.25.12,13|12.37.25,15
12|37.25.12,15|12.37.25,14
12|37.25.12,18|,9
12|37.25.12,2|12,10
12|37.25.12,3|,12
12|37.25.12,34|12,8
12|37.25.12,10|,14
12|37.25.12,29|12.37.25,15
12|37.25.12,8|,8
12|37.25.12,36|12,45
12|37.25.12,37|12.37,275
12|37.25.12,11|12.37,12
12|37.25.12,31|12.37.25,22
12|37.25.12,19|12.37.25,10
12|37.25.12,0|12,10
12|37.25.12,25|12.37.25.12,8
18|36.12,37|18,8
12|37.12,4|12.37.12,10
12|37.12,29|12,137
12|37.12,26|12.37,22
12|37.12,30|12,34
12|37.12,28|12,8
12|37.12,22|12.37,147
12|37.12,9|,577
12|37.12,34|12,133
12|37.12,6|12.37.12,9
12|37.12,32|,234
12|37.12,36|12,1499
12|37.12,21|12,13
12|37.12,27|12,10
12|37.12,8|,557
12|37.12,18|,167
12|37.12,3|,165
12|37.12,1|12.37,66
12|37.12,37|12.37.12,11745
12|37.12,16|12,34
12|37.12,7|,75
12|37.12,10|,193
12|37.12,25|12.37,1271
12|37.12,31|,296
12|37.12,15|12,197
12|37.12,20|12,80
12|37.12,13|,192
12|37.12,24|12,61
12|37.12,23|,78
12|37.12,5|12.37,24
12|37.12,2|12,190
12|37.12,0|12,121
12|37.12,19|12,148
12|37.12,33|12,39
12|37.12,11|12.37,86
12|37.12,17|12,76
36|12,3|36,12
36|12,18|36.12,8
36|12,29|36,15
36|12,32|36,19
36|12,19|36,19
36|12,25|36,26
36|12,15|36,21
36|12,7|36,9
36|12,2|36,10
36|12,12|36.12,38
36|12,8|,12
36|12,1|36,11
36|12,13|36,17
36|12,11|36,9
36|12,20|36,12
36|12,0|36,12
36|12,10|36,17
36|12,17|36,10
36|12,9|36,17
6|19,37|6,19
6|19,20|6.19,23
6|19,36|6,9
6|19,12|6,14
37|18,12|37.18,11
2|12,26|2,240
2|12,12|2,16
2|12,36|2,15
2|12,25|2,14
2|12,37|2,21
2|12,33|2.12,10
25|12.37.12.37,15|25,30
25|12.37.12.37,26|25,10
25|12.37.12.37,20|25,29
25|12.37.12.37,13|25,22
25|12.37.12.37,9|,8
25|12.37.12.37,0|25.12,33
25|12.37.12.37,18|25,9
25|12.37.12.37,6|25,16
25|12.37.12.37,19|25,24
25|12.37.12.37,2|25,36
25|12.37.12.37,10|25,28
25|12.37.12.37,11|25.12.37,13
25|12.37.12.37,17|25,22
25|12.37.12.37,1|25,15
25|12.37.12.37,3|25,41
25|12.37.12.37,22|25,22
25|12.37.12.37,31|25,10
25|12.37.12.37,12|25.12.37.12.37,8
25|12.37.12.37,23|25,21
25|12.37.12.37,36|25,84
25|12.37.12.37,29|25,36
25|12.37.12.37,37|25.12,237
25|12.37.12.37,34|25,60
25|12.37.12.37,8|25,12
25|12.37.12.37,32|25.12.37,39
20|6.12.37,19|20.6,8
3|12.37.24,27|3,9
0|25.12,36|0.25,12
0|25.12,12|0,11
0|25.12,15|0,12
34|12,25|34.12,14
34|12,36|34,35
34|12,28|34,10
34|12,22|34,53
34|12,37|34,52
34|12,12|34.12,11
11|13.25,37|11,8
33|26.12,37|33,12
37|1,12|37.1,11
10|30,37|10,24
5|12.37,16|,13
5|12.37,23|5.12,8
17|12.36,32|17,10
27|3,25|27,8
27|3,36|27,8
27|3,24|27,34
27|3,37|27,22
29|1,12|29,11
29|1,36|29,13
29|1,37|29,37
26|12,2|26,18
26|12,37|26,15
26|12,33|26.12,12
26|12,12|26,11
17|36,37|17,10
17|36,36|17,9
12|31.12.36,37|12,15
32|,28|,10
32|,12|32,16
32|,22|,9
32|,36|32,17
32|,25|,20
32|,17|32,147
32|,37|32,135
29|12.25,1|,15
13|12.25,37|13,11
13|12.25,11|13,8
17|25,32|17.25,27
12|37.12.16,37|12.37.12.16,17
3|25,24|3,51
3|25,37|3,9
18|7,25|18,15
18|7,37|18,21
37|16,12|37.16,8
36|24.3,27|36,12
12|37.23,8|,11
12|37.23,37|12.37.23,37
19|20,36|19,8
19|20,6|19.20,8
19|20,37|19,28
27|,12|27,36
27|,3|,11
27|,24|27,25
27|,36|27,33
27|,25|27,29
27|,37|27,202
3|,27|3,8
3|,24|3,16
3|,37|3,67
