12|,2|,329
12|,3|,314
12|,37|,19292
12|,34|,226
12|,9|,1051
12|,4|12,12
12|,31|,522
12|,28|12,12
12|,8|,984
12|,18|,431
12|,36|,2780
12|,13|,407
12|,11|,235
12|,17|12,66
12|,7|,184
12|,30|12,22
12|,20|,186
12|,15|,347
12|,24|12,28
12|,25|,2156
12|,27|12,20
12|,6|12,16
12|,22|,256
12|19,37|,34
12|19,20|,12
12|13,37|,45
12|13,25|,19
12|13,11|,17
12|13,36|,12
6|,20|6,24
6|,37|,195
6|,36|6,10
6|,12|6,45
6|,19|6,14
6|,25|6,17
4|,37|,163
4|,30|4,10
4|,25|4,11
4|,10|4,16
4|,36|,40
4|,12|4,42
28|34,37|,16
28|34,22|28,12
37|,15|,11
37|,5|,15
37|,25|,12
37|,12|,25819
37|,16|37,14
37|,8|,11
37|,32|,10
37|,3|,14
16|37,37|,14
23|36,5|23,12
25|36,37|,47
25|36,12|25,13
25|36,36|25,11
10|25,30|,51
18|36,37|,13
9|,12|9,19
9|,25|,20
9|,8|,13
9|,19|9,21
9|,18|,17
9|,37|,615
9|,0|,16
9|,36|9,154
9|,20|,17
9|,11|9,10
6|12,37|,23
6|12,36|6,10
6|12,20|6,26
6|12,19|6,16
3|24,37|,11
3|24,27|3,14
31|,25|,21
31|,37|,125
31|,36|,47
31|,18|31,20
31|,12|31,14
31|,29|31,12
31|,7|,15
17|,37|,203
17|,32|17,13
17|,25|17,14
17|,36|17,61
17|,12|17,65
36|32,12|,30
36|32,17|36,17
30|,37|,123
30|,12|30,22
30|,10|30,24
30|,36|30,16
30|,4|,252
30|,25|30,10
13|11,37|,33
13|11,12|13,18
13|11,36|,12
10|36,30|,24
33|2,37|,13
33|2,26|33,12
25|6,37|,17
12|25,15|,12
12|25,31|,12
12|25,29|,21
12|25,18|,12
12|25,2|,11
12|25,36|,49
12|25,3|,12
12|25,13|,21
12|25,19|,11
12|25,11|,11
12|25,10|,17
12|25,34|,18
12|25,37|,194
11|,37|,168
11|,0|,14
11|,25|11,21
11|,13|11,18
11|,36|,75
11|,12|11,21
11|,18|,52
27|,37|,203
27|,24|27,25
27|,25|27,29
27|,12|27,36
27|,36|,42
27|,3|,11
17|32,37|,147
17|32,36|17,46
17|32,12|17,65
17|32,25|17,87
12|26,37|,12
24|27,37|,25
13|,37|,200
13|,11|13,53
13|,12|13,45
13|,18|,11
13|,25|13,10
13|,36|,64
24|12,37|,43
24|12,3|24,23
24|12,36|24,19
24|12,27|,28
34|25,37|,22
34|25,22|34,37
34|25,36|34,10
34|25,12|34,12
34|25,28|34,12
25|21,37|,30
25|11,37|,38
25|11,36|25,17
25|11,12|25,21
0|25,12|0,11
0|25,21|,13
0|25,15|0,12
0|25,36|0,15
19|9,20|19,21
12|15,37|,11
12|15,0|12,18
12|15,21|12,10
20|19,6|20,185
25|7,37|,52
25|7,12|25,12
25|7,36|25,18
16|23,37|,26
18|7,37|,21
18|7,25|18,15
19|36,37|,23
25|33,37|,39
22|28,37|,12
10|4,30|,16
24|,25|,21
24|,37|,114
24|,36|24,10
24|,12|,20
24|,27|,243
24|,3|24,14
6|36,37|,12
5|,37|,49
5|,16|,184
5|,12|,22
5|,23|5,14
5|,36|,16
19|,37|,162
19|,25|,17
19|,6|19,42
19|,12|19,12
19|,36|19,14
19|,20|19,185
23|,37|,64
23|,12|,16
23|,5|23,145
23|,16|23,26
23|,36|,21
36|9,12|,154
36|15,12|,28
36|15,0|36,13
12|32,37|,38
12|32,17|12,16
12|27,37|,36
32|,37|,137
32|,25|,20
32|,36|32,17
32|,28|,10
32|,17|32,147
32|,12|32,16
17|25,32|17,34
21|,15|,23
21|,37|,237
21|,25|21,30
21|,12|21,53
21|,36|,56
21|,0|21,13
2|,26|,354
2|,36|2,16
2|,12|2,14
2|,37|,53
2|,25|2,10
2|,33|2,12
1|25,37|,23
1|25,29|1,16
18|31,7|18,20
12|31,37|,94
12|31,25|,46
12|31,1|,14
12|31,29|,39
12|31,18|,77
12|31,36|,23
12|31,7|,45
12|3,24|12,14
29|,15|,14
29|,37|,123
29|,0|,11
29|,1|,289
29|,25|29,13
29|,36|29,10
29|,12|29,29
36|6,12|,43
36|6,19|36,10
34|28,37|,81
34|28,36|34,18
34|28,25|34,40
34|28,12|34,41
12|9,37|,82
12|9,36|,19
2|26,37|,17
2|26,33|2,10
6|25,20|6,21
12|28,37|,33
21|15,37|,57
21|15,12|21,25
21|15,36|,13
21|15,0|21,46
36|,24|,24
36|,8|36,12
36|,6|36,12
36|,17|36,10
36|,33|,22
36|,13|36,20
36|,1|36,14
36|,2|36,16
36|,12|,3995
36|,28|,12
36|,29|36,16
36|,4|,22
36|,3|,35
36|,23|36,12
36|,26|36,13
36|,25|36,11
36|,18|36,13
36|,34|,16
36|,32|36,18
36|,27|36,18
36|,0|36,12
36|,16|36,10
36|,31|,14
36|,30|,21
36|,10|36,24
36|,20|36,15
36|,7|,27
36|,11|36,11
36|,19|36,23
36|,9|36,18
36|,22|36,20
36|,21|36,16
36|,15|36,12
12|11,25|,21
12|11,37|,39
11|18,37|,16
12|21,37|,53
8|25,37|,12
22|36,28|,20
22|36,37|,10
16|,37|,200
16|,5|16,13
16|,23|,15
16|,25|16,21
16|,36|,35
16|,12|16,24
25|3,24|,10
26|12,37|,15
26|12,33|,23
26|12,12|26,11
26|12,2|26,18
9|36,37|,18
4|12,37|,20
4|12,30|4,12
4|12,10|4,14
4|12,12|4,13
26|33,37|,14
26|33,2|26,10
12|6,37|,45
25|1,37|,20
25|1,12|25,11
25|1,29|25,10
25|,11|25,18
25|,24|,23
25|,22|25,42
25|,19|25,24
25|,5|,10
25|,6|25,21
25|,31|25,14
25|,15|25,31
25|,26|25,15
25|,17|25,34
25|,23|25,26
25|,28|,16
25|,4|,18
25|,1|25,16
25|,37|,1146
25|,3|25,51
25|,21|,11
25|,10|25,51
25|,9|,12
25|,2|25,63
25|,30|,26
25|,7|,19
25|,12|25,17
25|,8|25,12
25|,29|25,58
25|,20|25,41
25|,36|25,275
25|,13|,65
25|,34|25,22
25|,33|,26
25|,0|25,13
25|,16|25,10
25|,32|25,58
25|,18|25,19
27|12,37|,20
0|36,37|,10
0|36,36|0,11
0|36,21|,12
12|22,28|12,12
25|4,37|,28
25|4,12|25,11
12|16,37|,24
25|30,37|,10
32|17,37|,65
32|17,12|32,18
32|17,36|32,13
8|36,37|,12
21|12,37|,32
21|12,12|21,11
12|18,25|,10
12|18,37|,29
36|2,26|36,16
36|2,12|,12
13|36,37|,20
1|,37|,291
1|,0|,13
1|,12|1,10
1|,29|1,13
1|,36|,72
1|,25|1,10
36|3,24|,11
26|25,33|,15
28|,37|,146
28|,22|28,12
28|,12|28,33
28|,36|,44
28|,34|28,81
36|0,15|36,21
36|0,12|,53
36|0,21|36,19
12|8,37|,66
12|8,25|,11
12|8,36|,12
29|36,37|,10
29|36,1|,16
17|36,37|,10
3|,37|,70
3|,27|3,34
3|,25|3,10
3|,12|3,14
3|,24|3,25
3|,36|3,11
26|36,33|,13
36|18,12|,63
36|18,7|,12
30|12,37|,29
30|12,4|,16
30|12,10|30,22
19|6,37|,44
19|6,12|19,14
27|36,37|,18
19|20,37|,28
19|20,6|19,18
16|36,37|,10
34|22,28|34,12
8|,25|,16
8|,37|,678
8|,36|8,129
8|,23|,12
8|,9|,16
8|,12|8,66
8|,32|,13
12|17,37|,65
12|17,25|,11
15|36,0|15,12
15|36,36|15,11
15|36,21|15,25
0|15,36|0,14
0|15,12|0,11
0|15,21|,166
18|,37|,175
18|,31|,12
18|,25|18,13
18|,13|,11
18|,0|,30
18|,36|18,12
18|,7|18,47
18|,12|18,10
18|,11|18,16
18|,32|,12
7|,37|,116
7|,18|7,21
7|,31|7,12
7|,25|7,18
7|,36|,62
7|,12|7,17
15|,25|,17
15|,12|15,10
15|,19|,16
15|,0|15,166
15|,36|15,13
15|,37|,84
15|,21|15,46
12|0,37|,43
12|0,21|12,18
36|34,22|36,19
36|34,12|,44
17|12,37|,35
17|12,32|17,66
17|12,36|17,17
17|12,12|17,18
20|25,6|20,41
12|33,37|,53
12|33,3|,10
36|25,13|36,11
36|25,12|,275
20|,25|,18
20|,37|,135
20|,6|20,50
20|,19|20,18
20|,36|,65
20|,12|20,26
12|30,37|,22
23|5,37|,17
23|5,16|23,14
12|2,26|12,14
36|29,1|36,10
36|29,12|,45
20|6,37|,44
20|6,12|20,13
20|6,19|20,24
36|17,12|,61
24|3,37|,25
24|3,27|,201
24|3,36|24,16
12|10,37|,14
21|36,37|,16
12|34,37|,43
12|34,25|,11
12|34,22|,20
5|16,23|5,13
25|34,37|,35
25|34,22|25,10
25|34,12|25,15
