sequence,Gephi,KMeans_15D,KMeans_2D
20|,2,2,4
5|,0,3,3
8|,0,1,2
1|,0,1,1
22|,5,4,0
4|,0,5,3
2|,4,0,5
13|,0,1,2
3|,3,1,2
9|,0,1,2
16|,0,3,3
24|,3,1,2
31|,0,1,2
23|,0,3,3
27|,0,1,2
34|,0,4,0
25|,0,1,2
19|,2,2,4
10|,1,5,3
7|,0,1,2
17|,0,1,0
26|,4,0,5
30|,1,5,3
36|,0,1,2
6|,2,2,4
0|,0,1,1
37|,0,1,2
29|,0,1,1
18|,0,1,2
21|,0,1,1
12|,0,1,2
28|,5,4,0
33|,0,0,5
11|,0,1,2
32|,0,1,0
15|,0,1,1
