grade,struc0,struc1,struc2,struc3
0.0,5.0,3.302325581395349,1.1395348837209303,0.23255813953488372
0.5,3.5444444444444443,2.533333333333333,1.1333333333333333,0.03333333333333333
0.8,4.82051282051282,3.41025641025641,1.4871794871794872,0.07692307692307693
0.9,6.995433789954338,5.703196347031963,1.0022831050228311,0.2420091324200913
1.0,4.972292446152291,4.003235918697543,1.5867125088482152,0.12488623723328951
