grade,struc0,struc1,struc10,struc11,struc12,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
0.0,0.32558139534883723,0.7674418604651163,0.4418604651162791,4.77906976744186,0.2558139534883721,0.5465116279069767,1.2906976744186047,0.1511627906976744,0.0,0.4069767441860465,0.5348837209302325,0.0,0.1744186046511628
0.5,0.15555555555555556,0.8555555555555555,0.13333333333333333,3.4,0.34444444444444444,0.5444444444444444,0.9555555555555556,0.16666666666666666,0.0,0.08888888888888889,0.3,0.011111111111111112,0.28888888888888886
0.8,0.32051282051282054,0.7051282051282052,0.48717948717948717,4.730769230769231,0.3076923076923077,0.5128205128205128,1.1666666666666667,0.32051282051282054,0.0,0.5512820512820513,0.5,0.01282051282051282,0.1794871794871795
0.9,0.589041095890411,0.3105022831050228,0.8767123287671232,6.970319634703197,0.6575342465753424,0.6894977168949772,2.3127853881278537,0.11187214611872145,0.0,0.23972602739726026,0.547945205479452,0.0091324200913242,0.6278538812785388
1.0,0.3303670745272525,0.854181413691981,0.3951865709374052,4.8278895742744465,0.3903326928910911,0.6867226210941451,1.4482758620689655,0.29972696935989485,0.00020224491859642025,0.5270502578622712,0.5849934270401456,0.017999797755081405,0.32419860451006166
