grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
0.0,0.9333333333333333,0.21666666666666667,0.36666666666666664,2.25,0.3,0.06666666666666667,0.3333333333333333,0.5666666666666667,6.9,0.36666666666666664,0.18333333333333332,3.3,0.2833333333333333,0.6333333333333333
0.5,0.5362318840579711,0.42028985507246375,0.4057971014492754,1.6521739130434783,0.2463768115942029,0.2028985507246377,0.18840579710144928,0.7681159420289855,6.536231884057971,0.15942028985507245,0.2753623188405797,3.0434782608695654,0.3333333333333333,0.18840579710144928
0.8,0.609375,0.34375,0.46875,2.25,0.203125,0.09375,0.296875,0.46875,7.109375,0.390625,0.203125,3.09375,0.421875,0.609375
0.9,1.6588921282798834,0.446064139941691,1.3527696793002915,3.2682215743440235,0.2944606413994169,0.08163265306122448,0.4518950437317784,0.5102040816326531,9.314868804664723,0.6180758017492711,0.3877551020408163,4.151603498542274,0.45481049562682213,1.2740524781341107
1.0,0.9679656955479884,0.43145415563122713,0.6300920670954723,2.402446714592004,0.3332072140244671,0.12498423508639173,0.3527557068987262,0.5740950939588851,7.439904149325262,0.2923445579518224,0.20885357548240635,3.600201790894186,0.3706646487577248,0.5904906041114895
