source,target,value
25|14,5|25,0.7190082645
25|14,18|25,0.1818181818
25|14,100|,0.0991735537
39|21,21|,1
25|0,5|25,1
36|9,9|36,1
19|26,3|,0.5081967213
19|26,18|19,0.4918032787
30|6.14,2|30,1
14|2,6|14,0.21
14|2,18|14,0.38
14|2,100|,0.41
3|18,14|3,0.1694915254
3|18,26|3,0.1694915254
3|18,18|3,0.186440678
3|18,19|3,0.2542372881
3|18,100|,0.2203389831
3|,14|3,0.5512820513
3|,26|3,1
3|,18|3,1
3|,19|3,1
3|,36|3,1
3|,100|,0.4514285714
36|17,17|36,1
22|14,18|22,0.6304347826
22|14,8|22,0.3695652174
14|1,18|14,0.4888888889
14|1,100|,0.5111111111
10|34.18.40,7|10,1
28|36,9|28,1
28|36,18|28,1
40|18.2,18|40.18.2,0.2222222222
21|18.40,18|21,0.6451612903
21|18.40,100|,0.3548387097
29|36,18|29,1
29|36,100|,1
37|21,21|,1
18|40,24|,0.6855967078
18|40,10|18,0.0230263158
18|40,2|18,0.1570680628
18|40,15|18,0.0139917695
18|40,27|18.40,0.2777777778
18|40,20|18.40,1
18|40,24|18,0.1259150805
18|40,30|18,0.0090534979
18|40,25|18,0.2410147992
18|40,15|18.40,1
18|40,4|18,0.0380673499
18|40,21|18,0.0174050633
18|40,2|18.40,1
18|40,7|18,0.0888157895
18|40,13|18.40,0.0485596708
18|40,28|18,0.2898368883
18|40,1|18,0.0274841438
18|40,25|,0.0188205772
18|40,26|18,0.0230452675
18|40,13|18,0.332278481
18|40,0|,0.0138017566
18|40,31|18.40,0.3548387097
18|40,6|18.40,1
18|40,6|,0.0098765432
18|40,33|18,0.0263374486
18|40,34|18.40,0.0884615385
18|40,17|18,0.0241423126
18|40,9|18,0.0301129235
18|40,100|,0.3234672304
18|40,14|18,0.2626619552
18|40,6|18,0.0307467057
18|40,29|18,0.0329799764
18|40,3|18,0.0445486518
18|40,8|18,0.0202898551
18|40,32|18.40,1
18|40,8|,0.1009771987
18|40,20|18,0.0789163722
18|40,25|18.40,1
18|40,12|18.40,0.104140527
18|40,5|18,0.1226215645
18|40,21|18.40,0.3548387097
18|40,34|,0.0090534979
18|40,31|18,0.0109649123
18|40,23|18,0.0139917695
18|40,17|,0.0090534979
18|40,22|18,0.0098765432
18|40,0|18.40,1
18|40,4|,0.0175438596
18|40,19|18,0.0098765432
18|40,14|18.40,0.2071881607
18|40,11|,0.0255144033
18|40,23|,0.0139917695
36|34,34|,1
27|1.0,14|27,1
21|29,36|21,0.3278688525
21|29,18|21,0.696969697
21|29,100|,0.6721311475
0|18.40,18|0,1
19|18,3|,0.4615384615
19|18,26|19,0.3684210526
19|18,18|19,0.6315789474
18|40.18.13,13|18,1
18|40.18.13,100|,0.625
18|40.18.13,14|18.40,0.375
8|40,18|8,1
5|36,18|5.36,0.3055555556
5|36,100|,0.6944444444
14|1.27,100|,1
40|24,24|,1
9|28.12,100|,1
39|8,8|,1
20|21,36|20,0.0877862595
20|21,29|20,1
39|6,6|,1
18|30.6.2,100|,1
20|29,18|20,0.094017094
20|29,100|,0.4871794872
20|29,21|20.29,1
7|14,10|7,0.5454545455
7|14,100|,0.4545454545
20|21.14,29|20.21.14,1
25|18.14,5|25,1
5|18,25|5,0.384
5|18,18|5.18,1
5|18,100|,0.256
5|18,18|5,0.7049180328
5|18,14|5.18,1
39|7,7|,1
27|0,14|27,1
40|18.26,18|40.18.26,1
36|19,19|36,1
18|40.18.14.22,0|18.40.18.14,0.2894736842
18|40.18.14.22,8|,0.3157894737
18|40.18.14.22,8|18,0.3157894737
18|40.18.14.22,1|18,0.3947368421
29|18,21|29,0.1791044776
29|18,18|29,0.4776119403
29|18,20|29.18,1
21|18,29|21.18,1
21|18,18|21,0.0791139241
21|18,20|21,0.6170886076
21|18,14|21,0.0506329114
21|18,100|,0.0727848101
40|18.4,18|40.18.4,1
18|40.18.14.27,100|,1
18|40.18.3,100|,1
39|1,1|,1
7|,18|,0.5769230769
7|,10|,0.4230769231
7|,36|7,1
7|,34|7,1
7|,40|7,1
7|,18|7,1
7|,14|7,1
7|,39|7,1
7|,10|7,0.031152648
7|,100|,0.1222910217
40|18.2.18,18|40.18.2.18,1
8|18.22,18|8,1
18|2,14|18,0.1103448276
18|2,6|18,0.0952380952
18|2,39|18,0.075862069
18|2,36|18,0.075862069
18|2,40|18.2,1
18|2,100|,0.2344827586
18|25,40|18.25,1
19|,36|19,1
19|,3|,0.2846153846
19|,14|,0.0356589147
19|,26|19,1
19|,18|19,1
19|,100|,0.1348837209
2|30,14|2,0.2704918033
2|30,18|2.30,0.5945945946
2|30,100|,0.487704918
2|6,30|2,1
18|,12|,0.0122900451
18|,32|18,0.0054495913
18|,24|,0.2838291747
18|,10|18,1
18|,2|18,0.0512820513
18|,15|18,0.0076775432
18|,40|,0.2410714286
18|,39|18,0.0223214286
18|,24|18,0.0558583106
18|,30|18,0.0050383877
18|,25|18,0.6813559322
18|,27|,0.0109126984
18|,5|18,0.0689484127
18|,34|18,0.1531531532
18|,29|18,0.0061450225
18|,21|18,0.0023992322
18|,20|18,0.0035988484
18|,7|18,0.1875
18|,28|18,0.0033589251
18|,39|,0.0200737403
18|,22|,0.0045063499
18|,7|,0.0031190019
18|,25|,0.0491283677
18|,34|,0.0059980806
18|,6|,0.0040786948
18|,0|,0.0456349206
18|,32|,0.0239923225
18|,12|18,0.0040786948
18|,33|18,0.3243243243
18|,26|18,0.7586206897
18|,17|18,1
18|,37|18,0.0173611111
18|,26|,0.0131061599
18|,9|18,0.0178288431
18|,13|18,0.0208733205
18|,100|,0.2157738095
18|,14|18,0.1478174603
18|,23|,0.0129558541
18|,4|18,1
18|,36|18,0.037202381
18|,3|18,0.1694915254
18|,8|18,1
18|,3|,0.0067178503
18|,8|,0.0038387716
18|,38|18,0.0064484127
18|,27|18,0.4
18|,1|,0.0043581616
18|,1|18,0.0302579365
18|,31|18,0.243902439
18|,23|18,1
18|,17|,0.0045585413
18|,22|18,1
18|,4|,0.0026391555
18|,19|18,0.3684210526
18|,11|,0.0134357006
18|,6|18,1
18|20,36|18,0.137254902
18|20,40|,1
29|,18|29,1
29|,21|29,0.3278688525
29|,37|29,1
29|,36|29,1
29|,20|29,0.4188034188
29|,14|29,0.74
29|,100|,0.3646322379
18|14.18,21|18,0.171875
18|14.18,8|18.14,0.1046025105
18|14.18,37|18,0.0418410042
18|14.18,2|18,0.2222222222
18|14.18,36|18,0.0753138075
18|14.18,40|18.14.18,0.7777777778
18|14.18,39|18.14,0.0627615063
8|36,18|8,1
33|23,18|33,1
36|22,22|36,1
18|39,4|18,0.4516129032
18|39,21|18,0.4074074074
18|39,6|,0.3870967742
18|39,28|18,0.1129032258
18|39,100|,0.6875
18|39,14|18,0.3125
18|39,24|18,1
18|39,6|18,0.3870967742
18|39,26|18,0.5
18|39,0|,0.5333333333
18|39,24|,1
18|39,11|,0.3629032258
37|9,9|,1
14|18,1|14,0.0772357724
14|18,18|14.18,0.3558718861
14|18,31|14,0.1262458472
14|18,100|,0.0818505338
14|18,12|14.18,0.5625
14|18,28|14,0.3134328358
14|18,2|14,0.4375
14|18,23|,0.1238938053
14|18,32|14,0.4867256637
14|18,29|14,0.1174603175
14|18,21|14,0.2349206349
14|18,3|,0.0724637681
14|18,17|14.18,1
14|18,4|14,0.4418604651
14|18,22|14,0.0833333333
14|18,6|14,0.196875
14|18,25|14,0.4056939502
14|18,30|14,0.034375
14|18,19|14.18,1
14|18,26|14,0.3768115942
14|18,0|,0.1116504854
14|18,20|14,0.2634920635
14|18,5|14.18,1
14|18,8|14,0.162601626
14|18,11|,0.0349206349
36|14,14|,1
18|14.22,40|18.14.22,1
40|18.31.36,18|40.18.31.36,1
36|30,30|,1
0|18.36,100|,1
21|11,20|21,1
36|18,18|36,1
18|40.18.31.36,100|,1
14|18.36,18|14.18,1
18|40.18.1,100|,1
27|18.0,18|27,0.4583333333
27|18.0,1|27,0.5416666667
36|28,28|36,1
36|28,28|,1
18|40.18.12,9|18,0.5185185185
18|40.18.12,28|18,0.4814814815
18|40.18.12,100|,1
8|14,22|8.14,1
8|14,18|8,0.5
8|14,36|8,0.1891891892
27|36,14|27,1
40|21,21|,1
40|18.0,18|40.18.0,1
36|33,33|36,1
40|18.27,18|40.18.27,0.2096774194
40|18.10,18|40.18.10,0.7446808511
18|21,36|18,0.1276595745
18|21,40|18.21,1
18|21,40|,0.6341463415
18|21,100|,0.3658536585
18|21,39|18,0.0780141844
14|13,15|14,1
14|18.40,3|,0.1040462428
14|18.40,1|14,0.1268656716
14|18.40,4|14,0.4468085106
14|18.40,22|14,0.0746268657
14|18.40,18|14.18,0.2933333333
14|18.40,13|14,0.4933333333
14|18.40,31|14,0.1223404255
14|18.40,17|14.18,0.0904255319
14|18.40,100|,0.2388059701
14|18.40,15|14,0.2133333333
14|18.40,8|14,0.1194029851
14|18.40,26|14,0.3815028902
14|18.40,0|,0.2407407407
14|18.40,19|14.18,0.1156069364
14|18.40,18|14.18.40,1
14|3,18|14.3,1
14|3,100|,0.5512820513
18|40.18.1.18,100|,1
36|8,8|36,1
1|18.36,27|1,1
13|14,15|13.14,0.1111111111
18|2.30,40|18.2.30,1
18|2.30,100|,0.5945945946
38|21,21|,1
20|18.40,18|20,1
39|34,34|,1
30|18,18|30,1
30|18,6|30,1
18|11,40|18.11,1
18|11,100|,0.0269662921
18|11,22|18,0.0134831461
18|11,37|18,0.0325842697
18|11,36|18,0.0740740741
18|11,38|18,0.0415730337
18|11,36|18.11,1
18|11,1|18,0.0146067416
18|11,11|,0.0235955056
18|11,39|18,0.0573033708
40|7,7|,1
36|5,5|36,1
14|18.40.18.14,18|14.18,1
28|14,18|28,0.1063829787
28|14,9|28.14,1
28|14,12|28.14,0.7755102041
40|1,1|,1
18|15,36|18,0.24
18|15,40|18.15,1
18|15,100|,0.24
40|18.9.36,18|40.18.9.36,1
27|,18|,1
27|,14|27,1
27|,37|27,1
27|,0|27,1
27|,36|27,1
27|,18|27,1
27|,1|27,0.435483871
27|,100|,0.2264150943
18|9.12,40|18.9.12,1
40|18.3,18|40.18.3,1
40|18.1,18|40.18.1,1
40|18.33,18|40.18.33,1
12|28,18|12,0.0537634409
12|28,36|12,0.1111111111
12|28,9|12.28,0.835125448
40|18.14.18.40,18|40.18.14.18.40,1
10|,18|,1
10|,36|10,1
10|,14|10,0.6557377049
10|,7|10,0.3725490196
10|,34|,0.0221088435
10|,18|10,0.099009901
10|,37|10,1
10|,38|10,1
10|,100|,0.4115646259
18|40.18.10,34|18.40,0.2553191489
18|40.18.10,100|,0.7446808511
40|28,28|,1
33|36,100|,0.56
33|36,18|33,1
14|34,7|14,1
4|31,17|4.31,1
4|17,100|,1
40|18.9,18|40.18.9,1
26|14,19|26,1
6|30,18|6,1
6|30,100|,1
37|29,29|,1
14|18.8,18|14.18,1
29|21.20,100|,1
18|30,36|18.30,1
18|30,40|18.30,1
18|30,100|,0.35
18|36.18.11,100|,1
14|18.40.18.14.18,8|14,1
14|6,30|14,1
28|9,100|,1
31|4,17|31,1
1|18.0,27|1.18.0,1
40|18.9.28,18|40.18.9.28,1
40|11,11|,1
40|6,6|40,1
40|18.14.18,18|40.18.14.18,1
18|40.18.5,25|18,0.5952380952
18|40.18.5,100|,0.4047619048
1|27,18|1,0.2903225806
1|27,14|1.27,1
1|27,100|,0.2741935484
39|9,9|,1
18|9.28,40|18.9.28,1
18|0,14|18,0.4583333333
18|0,40|18.0,1
18|0,27|18.0,0.5416666667
18|0,1|18.0,1
18|0,40|,0.5416666667
18|0,100|,0.1594202899
17|4,31|,1
14|27,18|14.27,1
14|27,100|,0.5244755245
14|27,36|14.27,1
14|27,18|14,1
18|19,40|18.19,1
18|19,40|,1
18|19,100|,0.25
23|32.14,33|23.32.14,1
37|1,1|,1
9|12.28,18|9.12,1
