source,target,value
18|40.18.9,20|18,0.05917159763313609
18|40.18.9,21|18,0.2781065088757396
40|18.14.22,18|40.18.14.22,0.3157894736842105
18|29,100|,0.3469387755102041
18|29,40|18.29,1.0
8|40,18|8,1.0
40|14,14|,1.0
18|5.25,40|18.5,1.0
39|25,25|,1.0
18|14.22,40|18.14.22,1.0
17|36,31|,1.0
14|34,7|14,1.0
10|36,100|,0.6346153846153846
10|36,18|10,0.36538461538461536
9|18,100|,0.6153846153846154
9|18,18|9.18,0.38461538461538464
14|28,12|,1.0
14|18.40.18.9,18|14.18,1.0
34|,100|,0.07963246554364471
34|,18|34,0.07656967840735068
34|,36|34,1.0
34|,7|34,0.08797653958944282
34|,10|,0.16998468606431852
34|,14|34,1.0
34|,40|34,1.0
34|,39|34,1.0
11|,14|,0.23809523809523808
11|,21|11,1.0
11|,18|11,1.0
18|39,100|,1.0
18|39,6|,0.3870967741935484
18|39,14|18,0.3125
18|39,24|,1.0
18|39,21|18,0.4074074074074074
22|8,36|22,0.09502262443438914
22|8,14|22,0.3031674208144796
22|8,18|22.8,0.1588785046728972
18|2,14|18,0.1103448275862069
18|2,40|18.2,1.0
18|2,100|,0.23448275862068965
18|2,39|18,0.07586206896551724
18|2,36|18,0.07586206896551724
9|28.12,100|,1.0
14|25.18,5|,1.0
40|18.9.18,18|40.18.9.18,1.0
40|18.25,18|40.18.25,1.0
32|,18|32,1.0
32|,33|32,1.0
32|,40|32,1.0
32|,36|32,1.0
32|,23|32,1.0
18|40.18.15,100|,1.0
29|20.14,100|,0.1694915254237288
29|20.14,21|29,0.8305084745762712
21|20,100|,0.5
21|20,29|21.20,1.0
21|20,18|21,0.13513513513513514
14|1,100|,0.5111111111111111
14|1,18|14,0.4888888888888889
33|40,18|33,1.0
12|18.40,18|12,1.0
15|13.14,18|15,0.25555555555555554
15|13.14,36|15,0.1111111111111111
15|13.14,100|,0.6333333333333333
34|7,10|,1.0
8|18.22,18|8,1.0
38|21,21|,1.0
10|,100|,0.41156462585034015
10|,34|,0.022108843537414966
10|,38|10,1.0
10|,37|10,1.0
10|,14|10,0.6557377049180327
10|,18|10,0.09900990099009901
10|,36|10,1.0
10|,7|10,0.37254901960784315
18|40.18.9.28,100|,1.0
14|18.8,18|14.18,1.0
14|8,18|14,0.6190476190476191
14|8,22|14,0.38095238095238093
8|22,18|8,1.0
18|40.18.10,100|,0.7446808510638298
18|40.18.10,34|18.40,0.2553191489361702
18|2.30,100|,0.5945945945945946
18|2.30,40|18.2.30,1.0
18|1,40|18.1,0.684931506849315
18|1,14|18,0.136986301369863
18|1,100|,0.1780821917808219
18|40.18.5.36,100|,1.0
36|17,17|36,1.0
30|14,2|30,1.0
0|27,18|0,1.0
1|18,18|1,1.0
21|29,36|21,0.32786885245901637
21|29,100|,0.6721311475409836
27|0,14|27,1.0
36|22,22|36,1.0
30|6.36,100|,1.0
18|9.36,40|18.9.36,1.0
36|10,10|36,1.0
40|18.11,18|40.18.11,1.0
40|18.12,18|40.18.12,1.0
40|18.22.18,18|40.18.22.18,1.0
39|8,8|,1.0
36|13,13|,1.0
40|18.14.18.40,18|40.18.14.18.40,1.0
31|,18|31,1.0
31|,36|31,1.0
31|,17|31,1.0
31|,4|,0.06550218340611354
18|24,37|18,0.029953917050691243
18|24,40|18.24,1.0
18|24,24|,0.020737327188940093
18|24,39|18,0.08986175115207373
18|24,38|18,0.024193548387096774
18|24,36|18,0.029953917050691243
18|34,40|18.34,1.0
18|30,40|18.30,1.0
18|30,36|18.30,1.0
18|30,100|,0.35
37|9,9|,1.0
20|36,29|20.36,1.0
18|40.18.24,100|,0.5757575757575758
18|40.18.24,34|18.40,0.42424242424242425
37|18,18|37,1.0
12|28.14,9|12.28.14,1.0
12|28.14,36|12,0.22448979591836735
6|40,30|,1.0
40|25,25|,1.0
18|40.18.9.36,100|,1.0
18|37,100|,1.0
18|37,14|18,0.46153846153846156
18|37,24|,1.0
14|18.22,18|14.18,1.0
27|1,18|27,1.0
18|,17|,0.01890909090909091
18|,19|18,0.3684210526315789
18|,30|18,0.005038387715930902
18|,27|,0.05991165102153506
18|,8|,0.13059083379348427
18|,9|18,0.017828843106180665
18|,15|18,0.007677543186180422
18|,22|18,0.04665930425179459
18|,37|18,0.016
18|,20|18,0.003598848368522073
18|,100|,0.144
18|,14|18,0.12181818181818181
18|,24|,0.021454545454545455
18|,38|18,0.005454545454545455
18|,12|18,0.004078694817658349
18|,36|18,0.02290909090909091
18|,26|18,0.006545454545454545
18|,5|18,0.0689484126984127
18|,40|,0.3541818181818182
18|,28|18,0.0033589251439539347
18|,33|18,0.32432432432432434
18|,25|18,0.003036996134732192
18|,7|18,0.1875
18|,3|,0.0067178502879078695
18|,21|18,0.0023992322456813818
18|,29|18,0.0061450225317492835
18|,10|18,1.0
18|,13|18,0.020873320537428023
18|,2|18,0.004363636363636364
18|,0|,0.06488128106018774
18|,34|,0.1469090909090909
18|,11|,0.013435700575815739
18|,23|,0.012955854126679463
18|,4|,0.048363636363636366
18|,31|18,0.24390243902439024
18|,32|,0.02399232245681382
18|,6|,0.004078694817658349
18|,1|18,0.08641634456101602
18|,39|18,0.014181818181818183
38|,10|,0.4230769230769231
38|,18|38,0.5769230769230769
38|,9|38,1.0
38|,21|,0.28205128205128205
6|2,40|6,0.09009009009009009
6|2,30|6.2,0.7083333333333334
6|2,36|6,0.1891891891891892
14|15,100|,0.7214285714285714
14|15,18|14,1.0
30|,14|,0.030303030303030304
30|,6|30,1.0
30|,100|,0.2798573975044563
30|,36|30,1.0
30|,18|30,1.0
30|,2|30,0.48770491803278687
27|1.14,100|,1.0
2|,6|2,0.7207207207207207
2|,36|2,1.0
2|,14|2,0.41
2|,100|,0.2759146341463415
2|,18|2,1.0
2|,30|2,0.5217391304347826
39|6,6|,1.0
18|5.18,40|18.5,1.0
40|28,28|,1.0
29|21.20,100|,1.0
18|31.36,40|18.31.36,1.0
20|29,100|,0.48717948717948717
20|29,18|20,0.09401709401709402
20|29,21|20.29,1.0
20|29.14,21|20.29,1.0
18|40.18.8,100|,0.20087336244541484
18|40.18.8,0|18.40,0.26200873362445415
18|40.18.8,1|18,0.12663755458515283
18|40.18.8,8|,0.0611353711790393
18|40.18.8,22|18,0.048034934497816595
18|40.18.8,27|18.40.18.8,0.5454545454545454
18|40.18.8,14|18.40,0.13973799126637554
25|18.14,5|25,1.0
18|14.18,36|18,0.07531380753138076
18|14.18,21|18,0.171875
18|14.18,8|18.14,0.10460251046025104
18|14.18,2|18,0.2222222222222222
18|14.18,37|18,0.04184100418410042
18|14.18,39|18.14,0.06276150627615062
18|14.18,40|18.14.18,0.7154811715481172
30|6.2,100|,0.7083333333333334
30|6.2,18|30.6.2,1.0
40|21,21|,1.0
38|10,10|,1.0
40|18.2.30,18|40.18.2.30,1.0
12|14.18,28|12,0.5625
12|14.18,18|12,0.4375
20|29.18,21|20.29,1.0
26|,36|26,1.0
26|,19|26,1.0
26|,3|,0.10596026490066225
26|,18|26,1.0
29|20.21.14,100|,1.0
18|14,12|18,0.09615384615384616
18|14,21|18,0.11764705882352941
18|14,2|18,0.10833333333333334
18|14,25|18.14,1.0
18|14,13|18,0.12790697674418605
18|14,37|18,0.04411764705882353
18|14,22|18,0.023109243697478993
18|14,39|18.14,1.0
18|14,100|,0.12605042016806722
18|14,34|,0.09243697478991597
18|14,28|18,0.08974358974358974
18|14,8|18.14,1.0
18|14,39|18,0.08333333333333333
18|14,38|18,0.02100840336134454
18|14,40|18.14,0.7815126050420168
18|14,36|18,0.06932773109243698
40|18.30,18|40.18.30,1.0
18|40.18.0,100|,1.0
40|18.33,18|40.18.33,1.0
7|36,100|,0.34375
7|36,10|7,0.65625
6|30,100|,1.0
40|18.9,18|40.18.9,1.0
9|36,18|9.36,0.1518987341772152
9|36,12|9,0.25316455696202533
9|36,100|,0.5949367088607594
18|23,40|,1.0
36|,7|36,0.34375
36|,9|36,0.28865979381443296
36|,25|36,1.0
36|,8|36,1.0
36|,14|,0.055793991416309016
36|,30|,0.1111111111111111
36|,29|36,1.0
36|,20|36,1.0
36|,31|36,1.0
36|,1|,0.056818181818181816
36|,10|36,0.6346153846153846
36|,33|36,1.0
36|,15|,0.32786885245901637
36|,13|,0.07906976744186046
36|,28|36,1.0
36|,34|,0.06437768240343347
36|,23|,0.05116279069767442
36|,21|36,1.0
36|,32|,0.046511627906976744
36|,12|36,0.7435897435897436
36|,26|,0.06511627906976744
36|,18|36,0.2703862660944206
36|,5|36,0.4088669950738916
36|,27|36,1.0
36|,2|,0.08024691358024691
36|,17|36,1.0
36|,6|36,1.0
36|,22|36,1.0
9|12.28,18|9.12,1.0
40|34,34|,1.0
29|20.18,100|,0.4838709677419355
29|20.18,21|29,0.5161290322580645
40|18.14.18,18|40.18.14.18,1.0
2|18,6|2,0.2923076923076923
2|18,18|2.18,1.0
2|18,100|,0.10256410256410256
2|18,14|2.18,0.5625
2|18,30|2,0.05128205128205128
14|22,18|14.22,1.0
13|15,100|,0.7590361445783133
13|15,18|13,1.0
36|6,6|36,1.0
33|36,18|33,1.0
36|14,14|,1.0
30|6.18.40.18.2,100|,1.0
9|12,100|,0.444794952681388
9|12,38|9,0.031545741324921134
9|12,37|9,0.031545741324921134
9|12,18|9.12,0.1608832807570978
9|12,14|9,0.17350157728706625
9|12,36|9,0.12302839116719243
9|12,28|9,0.03470031545741325
18|40.18.7,100|,0.625
18|40.18.7,34|18.40,0.375
28|18,12|28,0.6342182890855457
28|18,9|28.18,0.17699115044247787
28|18,100|,0.0471976401179941
28|18,14|28,0.06489675516224189
28|18,18|28.18,0.07669616519174041
29|21,100|,0.20408163265306123
29|21,36|29,0.16326530612244897
29|21,20|29.21,1.0
29|21,18|29,0.11224489795918367
33|,32|,0.07929515418502203
33|,18|33,1.0
33|,23|,0.05726872246696035
33|,36|33,1.0
33|,40|33,1.0
18|40.18.14.27,100|,1.0
40|18.29,18|40.18.29,1.0
21|11,20|21,1.0
36|5,5|36,1.0
18|40.18.31.36,100|,1.0
27|,100|,0.22641509433962265
27|,36|27,1.0
27|,18|27,0.21509433962264152
27|,0|27,1.0
27|,1|27,0.43548387096774194
27|,14|27,0.3132075471698113
