33|26.36,196
19|9,197
12|37.34,198
5|16,317
12|22,0
20|,1
32|,2
12|37.19,201
23|36,3
37|22,203
36|18,375
36|26.2,276
12|26,5
25|17,345
37|9,204
33|2.12,6
36|8,199
36|32,7
16|25,205
12|25.7,8
11|12.13,9
12|36.33,206
37|31,207
12|25.11,208
12|3,10
20|25,11
20|19,12
4|12,209
30|10.36,224
12|37.23,382
24|25,210
12|5,211
11|9,76
9|36,212
0|12,13
21|0.12,14
7|,15
36|25,16
37|30,17
12|2,18
25|10,215
6|19.20,19
36|20,20
12|37.6,216
15|25,4
12|4,217
34|12,21
6|20.25,218
37|1,22
22|,170
0|,219
25|12.31,220
18|36.12,23
36|0.15,281
25|12,25
29|1,26
10|4,27
20|12.36,28
36|15,222
20|6,29
12|33,30
30|25,344
12|32,225
21|15.0,226
12|27,348
12|21,227
3|12.36,228
37|26,32
12|30,230
12|37.8,231
10|36,232
15|0,33
1|29.36,34
3|25,35
12|34.12,233
25|1.12,36
36|31,235
12|37.31,37
36|,38
6|,39
13|,237
6|12,40
0|36,41
37|18,238
21|15.12,48
26|12.37,42
2|25,43
11|18,239
29|,44
34|12.36,240
12|13,45
25|4,46
25|13,241
12|37.30,47
17|32,242
28|25,243
2|12,350
20|12,244
21|,49
12|37.9,50
12|19,51
12|37.33,53
24|3,378
12|36.21,349
27|24.12,245
12|25.34,246
16|12,55
21|12,56
37|19,62
36|10,247
26|2.25,248
10|25,249
0|12.36,251
12|37.10,252
17|36,58
12|17,253
36|24.12,254
3|12.25,255
18|7,52
12|36.27,256
5|,257
25|27,258
12|6,259
32|25,359
2|36,59
7|31,260
25|16,60
28|12,61
12|28,261
24|36,262
12|37.27,263
36|11,264
4|,63
34|28,64
36|12.36,266
23|,267
24|12,265
25|21,65
36|4,66
24|,269
12|8,67
37|5,270
25|12.7,68
12|25,195
12|1,69
36|3,70
12|37.32,271
26|36,273
27|36,275
18|,72
11|13.25,277
12|37.5,24
13|11.12,278
12|36.6,73
23|8,74
37|32,54
37|33,279
12|37.18,280
1|36,75
13|11.25,282
29|36,283
7|18,284
27|12,285
15|21,286
5|12,77
12|36.1,229
12|36.16,287
12|36,78
12|36.7,288
21|0.36,289
23|5.16,290
18|12.31,291
5|12.37,292
26|12,293
12|36.20,80
36|12,81
22|28,86
25|3,82
1|25,83
25|30,84
27|3,294
12|36.28,295
37|34,296
37|10,79
16|36,250
9|,298
32|17,87
19|36,300
29|12.36,301
2|33,214
12|36.25,145
12|37.21,88
16|37,356
37|21,303
29|12.25,305
30|10.25,89
1|12,90
12|37.1,306
15|,307
25|34,358
21|15.36,351
12|37.26,308
25|,57
12|7,92
12|36.11,309
30|,310
27|,311
17|,94
1|,312
6|25,96
25|24,313
9|8,314
20|6.25,97
12|10,315
6|20,316
30|4,148
12|29,99
36|27,318
12|36.31,319
26|,320
12|37,100
28|,101
23|5.12,321
36|13,322
11|,102
12|36.29,103
33|25,104
28|22.25,323
12|0,324
25|12.36,105
20|12.19,325
19|12,106
12|36.8,107
12|36.0,85
12|,108
12|9,333
6|20.12,326
12|37.22,109
37|2,327
13|25,110
11|12.36,328
37|4,329
22|25,152
12|11,111
16|23,330
34|,112
25|18,113
1|12.37,114
15|36.0,361
0|25,331
31|,115
18|11,116
25|34.12,117
28|22.34,299
25|36,332
36|24.3,118
3|36,119
34|22,221
23|25,120
17|12,334
12|20,121
18|31,122
12|37.28,336
8|25,337
36|19,302
18|12.36,123
12|36.13,124
25|8,340
12|36.34,125
26|25,126
25|12.17,335
19|20,341
1|12.29,127
12|36.17,128
25|11,343
36|21,129
24|27,130
22|36,131
13|12.25,406
37|24,133
0|21,223
20|36,346
0|25.12,347
34|25,134
12|15.12,135
37|13,136
12|16,137
17|32.36,138
36|34,139
12|31,200
37|27,304
12|37.3,140
31|7,352
25|33,141
3|24.12,142
36|9,353
36|22,354
32|36,355
37|7,143
6|19.12,146
1|12.36,147
2|,357
12|37.7,149
29|12.31,150
7|36,338
25|6,360
12|37.2,151
12|37.0,153
36|0.25,154
25|2,155
20|36.19,362
28|22.36,156
30|12,363
37|17,364
12|37.11,157
12|36.19,365
19|25,158
26|2,366
33|,367
12|36.4,159
36|30,160
25|7,161
11|12,162
12|37.13,339
36|0,163
37|15,369
0|15,370
7|12.31,371
13|36,372
28|34,202
12|37.16,368
37|6,373
25|1,164
29|31,165
12|36.18,166
17|12.32,167
33|12,71
6|19,213
12|37.24,168
12|18,169
19|20.12,31
25|12.13,268
19|,171
11|13,172
19|6,380
37|28,173
37|20,186
12|37.17,174
17|25,175
5|23,176
37|8,93
12|25.17,376
36|16,377
16|,177
12|37.20,379
17|12.36,95
12|37.15,381
33|26.12,178
37|3,179
12|37.4,396
10|,180
12|37.29,383
36|2,384
31|25,181
11|25,385
4|36,387
37|23,91
37|,388
29|25,389
26|12.2,404
26|33,390
20|6.19,342
36|1,391
12|36.9,144
10|30,182
15|36,183
37|0,392
12|0.15,393
37|11,98
15|12,184
36|6,394
12|34.28,386
36|28,405
7|18.31,185
22|34,395
36|17,187
6|36,272
36|29,397
36|33,398
33|26.25,234
2|26,374
8|,399
36|7,188
18|25,189
6|20.36,190
37|29,191
0|36.15,192
15|12.36,400
19|20.6,401
3|,402
21|36,403
33|36,236
25|29,274
32|17.25,193
26|2.33,194
11|36,132
37|16,297
