18|,20
5|,21
30|,0
10|,23
8|,1
7|,2
20|,24
26|,22
33|,3
0|,4
29|,16
19|,5
12|,6
17|,26
23|,7
25|,27
2|,8
24|,9
28|,33
37|,10
31|,11
4|,12
21|,35
27|,28
11|,13
3|,29
32|,30
15|,14
16|,15
36|,17
13|,31
6|,32
9|,18
34|,34
22|,19
1|,25
