32 36 => 17 0.3617021276595745
32 36 => 12 0.6382978723404256
28 12 => 37 1.0
25 29 => 37 0.24675324675324675
25 29 => 1 0.7532467532467533
36 18 => 36 0.26666666666666666
36 18 => 37 0.43333333333333335
36 18 => 11 0.3
24 36 => 27 0.48
24 36 => 3 0.2
24 36 => 12 0.32
9 => 36 0.17740511915269197
9 => 8 0.01147396293027361
9 => 15 0.00706090026478376
9 => 19 0.02471315092674316
9 => 13 0.00706090026478376
9 => 18 0.01500441306266549
9 => 37 0.5428067078552515
9 => 25 0.0176522506619594
9 => 12 0.15092674315975288
9 => 20 0.01500441306266549
9 => 0 0.01412180052956752
9 => 11 0.01676963812886143
30 12 => 37 1.0
1 => 36 0.1254355400696864
1 => 25 0.08013937282229965
1 => 12 0.14111498257839722
1 => 29 0.12369337979094076
1 => 37 0.5069686411149826
1 => 0 0.02264808362369338
36 19 => 37 0.7419354838709677
36 19 => 20 0.25806451612903225
29 => 36 0.10884353741496598
29 => 15 0.023809523809523808
29 => 25 0.04591836734693878
29 => 12 0.10204081632653061
29 => 1 0.4914965986394558
29 => 37 0.20918367346938777
29 => 0 0.01870748299319728
7 12 => 37 0.6136363636363636
7 12 => 25 0.38636363636363635
1 36 => 29 0.13114754098360656
1 36 => 12 0.8688524590163934
25 24 => 37 1.0
25 12 => 36 0.11264367816091954
25 12 => 37 0.4459770114942529
25 12 => 3 0.027586206896551724
25 12 => 23 0.020689655172413793
25 12 => 15 0.027586206896551724
25 12 => 19 0.02528735632183908
25 12 => 31 0.027586206896551724
25 12 => 10 0.03908045977011494
25 12 => 13 0.04827586206896552
25 12 => 18 0.027586206896551724
25 12 => 34 0.041379310344827586
25 12 => 9 0.01839080459770115
25 12 => 25 0.020689655172413793
25 12 => 2 0.02528735632183908
25 12 => 29 0.04827586206896552
25 12 => 0 0.01839080459770115
25 12 => 11 0.02528735632183908
19 => 36 0.09803921568627451
19 => 37 0.2647058823529412
19 => 25 0.027777777777777776
19 => 20 0.3431372549019608
19 => 12 0.12091503267973856
19 => 6 0.1454248366013072
15 12 => 37 0.28205128205128205
15 12 => 21 0.2564102564102564
15 12 => 0 0.46153846153846156
23 16 => 37 1.0
