357,6,0.38666666666666666
357,108,0.10666666666666667
357,401,0.21333333333333335
357,463,0.29333333333333333
231,89,0.055
231,147,0.07
231,326,0.83
231,79,0.055
231,416,0.045
231,425,0.07
147,409,0.22580645161290322
147,219,0.5698924731182796
147,221,0.22580645161290322
147,53,0.20430107526881722
2,268,0.42857142857142855
2,360,0.5714285714285714
203,280,1.0
118,37,0.36363636363636365
118,429,0.6363636363636364
57,155,1.0
258,192,0.3125
258,445,0.25
258,97,0.4375
102,119,1.0
346,336,0.3333333333333333
113,173,0.12626262626262627
113,116,0.013468013468013467
113,369,0.16498316498316498
113,419,0.16498316498316498
113,331,0.34175084175084175
113,457,0.18855218855218855
394,387,0.07236842105263158
394,273,0.6052631578947368
394,407,0.10855263157894737
394,281,0.05263157894736842
394,370,0.1611842105263158
372,22,0.1092896174863388
372,55,0.18032786885245902
372,61,0.09289617486338798
372,323,0.09289617486338798
372,37,0.6174863387978142
260,161,0.7430340557275542
260,31,0.04953560371517028
260,272,0.05263157894736842
260,28,0.04643962848297214
260,13,0.043343653250773995
260,361,0.06501547987616099
289,37,1.0
315,14,0.0003465670607262505
315,293,0.0003465670607262505
315,214,0.0003465670607262505
315,120,0.9942238823212292
315,77,0.0006161192190688898
315,418,0.00046208941430166735
315,309,0.0005391043166852786
315,128,0.0003080596095344449
315,449,0.0003465670607262505
315,242,0.00042358196310986174
315,39,0.0003465670607262505
315,447,0.00038507451191805613
315,394,0.0005776117678770842
315,35,0.0003080596095344449
315,342,0.00042358196310986174
24,65,1.0
467,2,0.07156308851224105
467,379,0.03389830508474576
467,6,0.23163841807909605
467,108,0.096045197740113
467,401,0.4745762711864407
467,463,0.09227871939736347
431,304,0.1
431,234,0.08571428571428572
431,208,0.8142857142857143
80,152,1.0
350,285,1.0
311,37,1.0
320,195,1.0
325,220,1.0
367,190,1.0
252,147,0.3333333333333333
252,459,0.36363636363636365
252,416,0.30303030303030304
42,329,0.4827586206896552
141,127,1.0
412,335,1.0
210,78,1.0
3,403,0.27631578947368424
3,170,0.2236842105263158
3,406,0.5
3,151,0.27631578947368424
294,341,1.0
294,208,1.0
470,37,1.0
104,37,1.0
268,158,1.0
396,106,0.14814814814814814
396,470,0.8518518518518519
401,107,0.06315789473684211
401,166,0.10526315789473684
401,293,0.021052631578947368
401,193,0.1763157894736842
401,7,0.13421052631578947
401,158,0.42894736842105263
401,175,0.07105263157894737
382,420,1.0
124,60,1.0
244,345,1.0
98,423,0.10204081632653061
98,242,0.023809523809523808
98,143,0.01870748299319728
98,186,0.20918367346938777
98,240,0.4914965986394558
98,115,0.04591836734693878
98,179,0.10884353741496598
459,110,1.0
198,424,1.0
78,375,1.0
51,435,1.0
393,100,1.0
362,15,0.08247422680412371
362,22,0.1134020618556701
362,323,0.10309278350515463
362,37,0.7010309278350515
362,61,0.10309278350515463
92,152,0.5789473684210527
92,303,0.42105263157894735
11,287,1.0
214,266,0.0513347022587269
214,367,0.030800821355236138
214,264,0.06570841889117043
214,190,0.7453798767967146
214,418,0.024640657084188913
214,24,0.08213552361396304
97,163,1.0
328,170,0.21951219512195122
328,406,0.6341463414634146
328,368,0.14634146341463414
328,151,0.14634146341463414
45,411,0.1827956989247312
45,34,0.20430107526881722
